Node,Relative Closeness
2,0.37192426937982015
27,0.37192426937982015
24,0.7345446239458416
25,0.2617687288984718
29,0.30802690536193156
3,0.5157375140463851
4,0.2617687288984718
18,0.48953408435720797
20,0.30955174703113486
16,0.406795026091362
17,0.48953408435720797
12,0.6496071065735235
13,0.5992920260627446
31,0.3217086944484077
32,0.28191300971898664
7,0.28191300971898664
8,0.6188040256251319
9,0.6771306375075029
5,0.233256867889457
28,0.233256867889457
30,0.30416261435449
10,0.34050937142484206
21,0.6725950829033296
14,0.3565056982855846
1,0.3181590885562025
26,0.3181590885562025
19,0.30955174703113486
6,0.3105042404197559
23,0.3181590885562025
15,0.39672253979459643
22,0.32252897161385535
11,0.4132363843879011
