feature,PC1,PC2,PC3,PC4,PC5
Degree Centrality,0.15785731997220775,0.033938863148062784,-0.174186738586424,-0.028068218262317132,0.045926642865258036
Betweenness Centrality,0.07262394167670602,0.015621031476433012,-0.13038369117889,0.27234634270899144,-0.1589630177093156
Leverage Centrality,0.10670335576217971,-0.01877298428570956,-0.35039765988550764,-0.13234018566244465,0.326246445134068
Isolating Centrality,0.07013932329780155,0.08797772334858739,-0.22048790282854802,0.152704888839984,-0.1296697507885512
GSM,0.12816597545331518,-0.254051219043324,0.10157188183791223,0.2244864157452291,0.06809956159078978
H-GSM_1,0.13708769372791094,-0.22131252484955,0.06954871043146485,0.22068240525557548,0.06724770818793774
Local-Global Centrality,0.16123330426820595,0.04342881740850861,-0.1193888639881166,0.039601378448493214,0.0368823619929084
PageRank Centrality,0.14665104642854376,0.05175270129288444,-0.2605740846354894,0.0005564572099527987,0.0976593780802496
Coreness Centrality,0.16194176333191046,0.01688008316864337,-0.08753687670848938,-0.06564746270341068,-0.03014829843050995
Extended Coreness,0.16315378340457495,-0.007085996212815628,0.04570046414507539,-0.07486586452401178,-0.10026011198365962
Global Relative Change in Avg Degree,0.15319760562527446,0.10394703815394905,-0.15029736745767133,0.04529533543978715,-0.04433133270089859
Global Relative Change in Avg Clustering,0.015459145128347103,0.14894075795821815,-0.19980650595064378,0.12592620085615489,0.5139795775419944
Clustering Coefficient,-0.031954292932206765,-0.12059320922371987,0.15476813903563483,-0.27029096890757176,0.20255605054699452
DIL Centrality,0.13894607273951387,0.1918976348557981,-0.09361837741813905,0.1468202181865693,-0.05069543957020674
I-GSM Values,0.15900685506135276,-0.11358805582130634,0.06529764282198855,0.04475500680553628,-0.05695716826991984
Clustered Local Degree,0.1565994064045075,-0.07446737836757396,0.06932716310580635,-0.14084013033367426,-0.08701075066211873
Gravity Index Centrality,0.16172869654059935,-0.011986988598955094,0.011436880772221332,-0.07342825777862518,-0.11573752042468016
Gravity Model Centrality,0.1616102219957811,0.08270914435927124,-0.055998820357642067,0.06767287124578733,0.013720962746140966
Local Gravity Model Centrality,0.15271852880282655,0.17434774442799597,-0.005591489355371869,0.04970300981128462,-0.02307584807315762
Laplacian Centrality,0.16146336525525082,0.09068534280471888,-0.05372162068094762,0.014222268751423083,-0.04304755999545269
Closeness Centrality,0.10278888906383976,-0.28070482029303157,0.08984419550188008,0.3484025224821925,0.12576813714971957
Semi local centrality,0.16158700859411654,0.012237132861228473,0.10937957701415678,-0.03147943077470215,-0.0784741645259696
Eccentricity Centrality,0.08017322377876206,-0.2678677936651979,0.06778139257312986,0.4086663623242632,0.12876156524683968
Density Centrality,0.15418314114808312,0.15406996517786511,-0.06105900649961726,0.07767604086285156,-0.03889577079983267
MDD Value,0.15932507604633617,-0.004423463613880162,-0.1566067242330169,-0.06580698058203942,0.043979909558405215
EHCC Value,0.16258840875154598,0.019673085116950574,0.05216118779106359,-0.0704630586638387,-0.0795752270573701
HCC Value,0.1450666766639495,-0.15801987823357866,0.06846008753737627,-0.16671395184294877,-0.14028557959277127
P Value,0.12909893382490256,-0.20778586776476152,0.09379642926405662,-0.2024919790376366,-0.15914024611652888
Extended Degree,0.16479848579051945,-0.007316885227604857,-0.012544050635304078,-0.05111871876703735,-0.06762080310942462
Eigenvector Centrality,0.10474488191489323,0.09000968385421616,0.36179901424416505,-0.06671621169076382,0.2704455578464036
CLC Values,0.16161016449000484,0.07200076081561928,0.052256058749355724,0.04132163407175411,-0.06295603285834249
Centrality Values,0.16478838298872062,0.026732224717568448,0.027383104633441156,-0.0013424180880454867,-0.06838268900650066
Constraint Coefficients,0.11348083921171516,-0.21843585994828,-0.18252807340788774,-0.1741655058204175,0.18499492466530298
HVGc Index,0.14818677982687284,0.17754805367433446,0.13696995387790667,0.005909977801393363,0.020453172336383024
PE Values,0.16471783470017273,0.01687857001321501,0.004373986242838099,0.014367861687316647,-0.07526316905162524
H Values,0.1011051412693324,0.20075224220402688,0.3242863583822967,-0.03489250900305481,0.3246238803539251
Volume Centrality,0.15362937445982103,-0.10175111121967367,0.08002541607497063,0.008275309756155707,-0.14016501504073686
GIN Values,0.12961065603924687,-0.24770630155155685,0.10945921324263276,0.21952385956709428,0.06466004382424728
LGC Scores,0.14693724787071819,0.19713777764656965,0.08646605132704958,0.05694187931590485,-0.001658718277707135
DNC Scores,0.1553208676468009,0.04149027934221028,-0.17614629318368724,-0.05048664684096884,0.07940854450390569
EIGSM Values,0.165583744811064,0.01790874085044919,0.0252664527982686,0.005986811170716923,-0.02139858391221634
Societal Capital Scores,0.16468787662562034,-0.009048839028257975,-0.005656856965876458,-0.051970811286900405,-0.07227092630270265
Improved Gravity Index Values,0.16102744911639227,-0.026831985722336204,0.05252170633756341,-0.06791155457098597,-0.1140067049446114
Extended Improved Gravity Index Values,0.16124300214232756,0.026483982846909483,0.10657558790405072,-0.04524702011711678,-0.08343288223684743
Node H-Index,0.1495101470065916,-0.11382513957985171,-0.10312373183062096,-0.16925191508303236,0.03286588648888979
MCGM Values,0.1481870015034528,0.1527056347828317,0.18003569927591562,-0.006256835934306159,0.12640536106588912
GGC Values,0.14833075495092726,0.17974803035809064,-0.04132574817102047,0.12820737822425063,-0.03360445158701274
Subgraph centrality,0.1208033120220013,0.20530517895017936,0.27353755422139087,-0.0676292730297221,0.18152961605225426
Second order centrality,0.11851072206428213,-0.2756114831825717,-0.06969381862250584,-0.11968912122325918,0.21189905163900008
K-Shell Value,0.12201011333226738,-0.21447550235108917,-0.08202967740981355,-0.2916851492259788,0.06805582023873015
