Lambda,Centrality,Kendall_Tau,P_Value
0.3373,Degree_Centrality,0.5457350819031561,1.986976265728741e-14
0.3373,Betweenness_Centrality,0.0574982137086079,0.34330413707925944
0.3373,PageRank_Centrality,0.017083031547049946,0.7781542410832928
0.3373,Closeness_Centrality,0.26200744060489334,1.5614812794999836e-05
0.3373,Eigenvector_Centrality,0.37035169823749936,1.0603307032449663e-09
0.4123,Degree_Centrality,0.495993178873281,3.377358880676766e-12
0.4123,Betweenness_Centrality,0.09003888517454621,0.13742381943750273
0.4123,PageRank_Centrality,-0.08041385514708008,0.18435431953119719
0.4123,Closeness_Centrality,0.335963231752022,2.9448065387076187e-08
0.4123,Eigenvector_Centrality,0.46084152047874843,3.00592238642502e-14
0.4872,Degree_Centrality,0.493965120011568,3.97029579899414e-12
0.4872,Betweenness_Centrality,0.08905836883702752,0.14143697930120372
0.4872,PageRank_Centrality,-0.11302725924323474,0.06185266029391159
0.4872,Closeness_Centrality,0.3564831026581046,3.906955065962264e-09
0.4872,Eigenvector_Centrality,0.48852099477255684,7.57235752782564e-16
0.5622,Degree_Centrality,0.44549187904875603,3.865837532549051e-10
0.5622,Betweenness_Centrality,0.11784468375936029,0.05161098622366797
0.5622,PageRank_Centrality,-0.15986575046343432,0.008241706232581514
0.5622,Closeness_Centrality,0.41358827529979575,8.290772073321163e-12
0.5622,Eigenvector_Centrality,0.5372382409769626,7.477319603507825e-19
0.6372,Degree_Centrality,0.43364799498322076,1.0927935942442302e-09
0.6372,Betweenness_Centrality,0.14828210259698932,0.014285951460656728
0.6372,PageRank_Centrality,-0.16703241216265952,0.005754158584543422
0.6372,Closeness_Centrality,0.45371207608659053,6.42281219721585e-14
0.6372,Eigenvector_Centrality,0.5686961097110806,5.983917934389658e-21
0.7121,Degree_Centrality,0.41005128171169397,8.200333690180876e-09
0.7121,Betweenness_Centrality,0.20767146076358592,0.000599854778653815
0.7121,PageRank_Centrality,-0.15565307694616742,0.010062841079606873
0.7121,Closeness_Centrality,0.5120061967467079,2.5896799677893156e-17
0.7121,Eigenvector_Centrality,0.5655211086426338,9.722895807645543e-21
0.7871,Degree_Centrality,0.3669228379859878,2.4829365572596037e-07
0.7871,Betweenness_Centrality,0.24081610366557518,6.887928537274569e-05
0.7871,PageRank_Centrality,-0.15988128299617999,0.008191621470621892
0.7871,Closeness_Centrality,0.5657308915325882,8.473841710462832e-21
0.7871,Eigenvector_Centrality,0.54460923513592,2.3545442983043834e-19
0.862,Degree_Centrality,0.38467490068810717,6.37679919961456e-08
0.862,Betweenness_Centrality,0.2640924916243909,1.2753940391761941e-05
0.862,PageRank_Centrality,-0.1330580137211863,0.027792785583108062
0.862,Closeness_Centrality,0.5952365596856551,7.557596165775939e-23
0.862,Eigenvector_Centrality,0.5172840233630528,1.3082070586194537e-17
0.937,Degree_Centrality,0.38708917830748857,5.273277908393722e-08
0.937,Betweenness_Centrality,0.19487313929643318,0.0012801455833388762
0.937,PageRank_Centrality,-0.09898690254524725,0.10166988080080336
0.937,Closeness_Centrality,0.5350803599863458,9.095263208365191e-19
0.937,Eigenvector_Centrality,0.4862702422970691,9.686159619885656e-16
1.012,Degree_Centrality,,
1.012,Betweenness_Centrality,,
1.012,PageRank_Centrality,,
1.012,Closeness_Centrality,,
1.012,Eigenvector_Centrality,,
