Node,Score,Rank
10,0.392097107,1.0
9,0.294030655,2.0
45,0.243546826,3.0
47,0.215870206,4.0
7,0.202006294,5.0
11,0.189221086,6.0
43,0.187733381,7.0
3,0.179899071,8.0
60,0.176239182,9.0
1,0.168905977,10.0
40,0.166723594,11.0
44,0.165616167,12.0
61,0.162995017,13.0
63,0.159372489,14.0
2,0.15824071,15.0
18,0.156234103,16.0
49,0.1556717,17.0
38,0.154244356,18.0
14,0.153785088,19.0
114,0.153777595,20.0
48,0.153027654,21.0
17,0.152983528,22.0
105,0.150295355,23.0
62,0.149488592,24.0
23,0.148707221,25.0
46,0.148671421,26.0
4,0.147837702,27.0
21,0.145443533,28.0
39,0.143054567,29.0
74,0.141794155,30.0
5,0.137696956,31.0
116,0.135719906,32.0
41,0.132127038,33.0
75,0.130822916,34.0
98,0.12781847,35.0
77,0.124170444,36.0
13,0.122772762,37.0
118,0.121688959,38.0
42,0.12146177,39.0
76,0.120113938,40.0
100,0.118202245,41.0
121,0.115253581,42.0
15,0.113899608,43.0
107,0.111058763,44.0
123,0.10966722,45.0
99,0.10884828,46.0
117,0.107395751,47.0
82,0.106861239,48.0
93,0.105550976,49.0
109,0.100918016,50.0
97,0.099756576,51.0
125,0.099482764,52.0
22,0.099273371,53.0
81,0.098993419,54.0
91,0.097726866,55.0
115,0.092840283,56.0
32,0.091712354,57.0
79,0.091650119,58.0
108,0.091039531,59.0
96,0.090927133,60.0
92,0.090427277,61.0
64,0.090041795,62.0
124,0.089560568,63.0
20,0.089538296,64.0
78,0.084831341,65.0
83,0.084618098,66.0
95,0.082359951,67.0
65,0.081430903,68.0
106,0.081423305,69.0
50,0.080621433,70.0
122,0.079900632,71.0
8,0.07912176,72.0
80,0.078624505,73.0
59,0.078022554,74.0
54,0.075131443,75.0
86,0.074055029,76.0
113,0.073344531,77.0
120,0.07302961,78.0
51,0.072229091,79.0
37,0.072069341,80.0
68,0.070866792,81.0
73,0.070502958,82.0
6,0.069101216,83.0
119,0.067959237,84.0
84,0.066012368,85.0
112,0.065782682,86.0
104,0.06436127,87.0
12,0.063451684,88.0
102,0.063413385,89.0
36,0.062977637,90.0
58,0.062942565,91.0
72,0.061367544,92.0
85,0.059335648,93.0
110,0.058745353,94.0
94,0.05807534,95.0
103,0.057017971,96.0
34,0.054148194,97.0
19,0.053223517,98.0
70,0.052494391,99.0
101,0.050199193,100.0
16,0.050185664,101.0
88,0.048116406,102.0
56,0.047600315,103.0
33,0.045581011,104.0
69,0.043883498,105.0
35,0.038718524,106.0
89,0.036706297,107.0
71,0.036649474,108.0
90,0.032964711,109.0
30,0.032544262,110.0
55,0.031995804,111.0
52,0.029242067,112.0
24,0.028995417,113.0
28,0.028719106,114.0
66,0.028036396,115.0
25,0.022442854,116.0
27,0.019904441,117.0
26,0.018292683,118.0
57,0.016129032,119.0
87,0.010932212,120.0
31,0.0,121.0
67,0.0,121.0
111,0.0,121.0
29,0.0,121.0
53,0.0,121.0
