Node,Score,Rank
83,0.475184462,1.0
54,0.470297779,2.0
32,0.368507882,3.0
68,0.368507383,4.0
28,0.198231774,5.0
52,0.178890286,6.0
24,0.178181827,7.0
102,0.160649648,8.0
101,0.158998083,9.0
30,0.144522832,10.0
66,0.144522663,11.0
92,0.124586415,12.0
110,0.124584945,13.0
26,0.119319516,14.0
25,0.107835259,15.0
27,0.107835202,16.0
119,0.054312206,17.0
29,0.054060486,18.0
103,0.053755372,19.0
91,0.042125374,20.0
112,0.042121042,21.0
53,0.036201622,22.0
31,0.03271729,23.0
67,0.032717273,24.0
120,0.01836183,25.0
104,0.018178075,26.0
93,0.014257561,27.0
113,0.014244789,28.0
80,0.006207844,29.0
51,0.006159001,30.0
15,0.004866994,31.0
65,0.004829316,32.0
50,0.002121699,33.0
78,0.002099002,34.0
13,0.001783545,35.0
64,0.001672351,36.0
14,0.001010604,37.0
20,0.000833767,38.0
79,0.000710293,39.0
22,0.000682331,40.0
17,0.000625649,41.0
18,0.000575661,42.0
16,0.000343781,43.0
81,0.000241815,44.0
21,0.000215944,45.0
23,0.000202109,46.0
10,0.000147073,47.0
19,0.000120924,48.0
9,9.58e-05,49.0
8,9.14e-05,50.0
45,8.92e-05,51.0
114,8.7e-05,52.0
82,8.6e-05,53.0
47,8.42e-05,54.0
105,8.39e-05,55.0
6,7.71e-05,56.0
63,7.68e-05,57.0
7,6.78e-05,58.0
3,6.78e-05,58.0
43,6.33e-05,59.0
46,6.18e-05,60.0
49,5.59e-05,61.0
94,5.25e-05,62.0
40,4.9e-05,63.0
44,4.9e-05,63.0
12,4.73e-05,64.0
77,4.1e-05,65.0
121,3.99e-05,66.0
1,2.67e-05,67.0
11,2.67e-05,67.0
38,1.93e-05,68.0
48,1.93e-05,68.0
60,1.05e-05,69.0
2,1.05e-05,69.0
74,7.6e-06,70.0
39,7.6e-06,70.0
4,4.17e-06,71.0
61,4.17e-06,71.0
75,3e-06,72.0
41,3e-06,72.0
5,1.65e-06,73.0
62,1.65e-06,73.0
42,1.19e-06,74.0
76,1.19e-06,74.0
98,6.57e-07,75.0
116,6.57e-07,75.0
107,4.72e-07,76.0
123,4.72e-07,76.0
118,2.61e-07,77.0
100,2.61e-07,77.0
109,1.88e-07,78.0
125,1.88e-07,78.0
117,1.04e-07,79.0
99,1.04e-07,79.0
108,7.47e-08,80.0
124,7.47e-08,80.0
115,4.15e-08,81.0
97,4.15e-08,81.0
122,2.98e-08,82.0
106,2.98e-08,82.0
59,1.66e-08,83.0
96,1.66e-08,83.0
73,1.19e-08,84.0
37,1.19e-08,84.0
95,6.79e-09,85.0
58,6.61e-09,86.0
36,4.83e-09,87.0
72,4.79e-09,88.0
86,2.99e-09,89.0
56,2.64e-09,90.0
34,2.08e-09,91.0
70,2e-09,92.0
85,1.8e-09,93.0
84,1.74e-09,94.0
88,1.65e-09,95.0
89,1.54e-09,96.0
87,1.3e-09,97.0
33,1.11e-09,98.0
55,1.05e-09,99.0
35,1.01e-09,100.0
69,9.56e-10,101.0
90,9.1e-10,102.0
71,6.96e-10,103.0
57,4.12e-10,104.0
111,1.42e-10,105.0
