Starting Node,Average Spreading Ability
1,12.86
2,1.5
3,1.48
4,5.57
5,4.45
6,4.76
7,6.6
8,4.88
9,3.78
10,7.21
11,4.52
12,3.72
13,2.99
14,4.74
15,4.47
16,4.88
17,2.44
18,29.42
19,7.83
20,28.49
21,25.48
22,23.15
23,28.3
24,27.07
25,29.1
26,33.56
27,13.76
28,26.62
29,13.35
30,6.67
31,3.43
32,5.15
33,4.23
34,7.32
35,5.68
36,5.81
37,18.4
38,1.91
39,2.04
40,4.55
41,1.32
42,1.01
43,5.83
44,11.53
45,8.29
46,9.69
47,13.68
48,13.49
49,7.9
50,10.83
51,10.55
52,10.91
53,11.85
54,2.67
55,1.16
56,7.76
57,3.3
58,1.05
59,3.19
60,1.8
61,1.97
62,4.59
63,1.75
64,1.3
65,5.41
66,3.83
67,1.27
68,4.48
69,1.37
70,1.58
71,3.53
72,2.2
73,1.1
74,3.27
75,2.5
76,1.38
77,5.38
78,1.83
79,1.34
80,4.29
81,15.08
82,12.14
83,13.59
84,14.94
85,12.01
86,12.77
87,11.43
88,6.23
89,21.65
90,1.11
91,1.29
92,2.99
93,1.1
94,2.74
95,1.42
96,30.44
97,9.42
98,1.14
99,2.27
100,1.53
101,23.92
102,2.75
103,1.09
104,3.58
105,1.49
106,20.28
107,2.19
108,1.62
109,24.24
110,25.69
111,20.08
112,20.47
113,22.96
114,28.18
115,24.96
116,19.08
117,26.63
118,20.56
119,25.25
120,19.62
121,24.73
122,22.84
123,23.22
124,22.26
125,24.86
126,20.08
127,23.1
128,24.44
129,19.85
130,24.73
131,20.91
132,21.96
133,21.37
134,21.87
135,22.98
136,20.66
137,28.31
138,22.45
139,23.06
140,24.56
141,21.21
142,24.04
143,26.7
144,20.77
145,22.31
146,21.69
147,26.15
148,21.55
149,28.41
150,32.38
151,25.16
152,21.99
153,28.23
154,21.18
155,22.55
156,19.39
157,17.11
158,26.8
159,3.37
160,8.06
161,9.84
162,1.54
163,1.25
164,1.43
165,1.81
166,7.6
167,11.21
168,3.04
169,2.5
170,1.53
171,7.6
172,8.16
173,5.19
174,8.29
175,8.48
176,9.93
177,5.37
178,1.76
