Node,Score,Rank
177,0.403046505,1.0
27,0.307974876,2.0
173,0.251112631,3.0
172,0.250078248,4.0
240,0.249262201,5.0
245,0.222890542,6.0
17,0.190940979,7.0
55,0.172595768,8.0
195,0.168692559,9.0
196,0.168692559,9.0
197,0.168692559,9.0
174,0.164806262,10.0
244,0.150166369,11.0
241,0.145595791,12.0
246,0.12790295,13.0
243,0.12544563,14.0
198,0.117209041,15.0
25,0.111544244,16.0
54,0.111200922,17.0
242,0.109245947,18.0
238,0.106431591,19.0
370,0.100041259,20.0
13,0.097755247,21.0
305,0.09516892,22.0
178,0.092152822,23.0
443,0.09009942,24.0
444,0.09009942,24.0
28,0.089767608,25.0
175,0.086146973,26.0
26,0.076818811,27.0
15,0.072846708,28.0
176,0.072311531,29.0
58,0.071610521,30.0
262,0.068167718,31.0
24,0.06145031,32.0
250,0.057276237,33.0
364,0.056742433,34.0
261,0.055769941,35.0
251,0.053691507,36.0
377,0.052677088,37.0
263,0.048680327,38.0
260,0.048662983,39.0
259,0.048662983,39.0
59,0.048546717,40.0
60,0.046072427,41.0
306,0.04265782,42.0
475,0.042568348,43.0
476,0.042568348,43.0
477,0.042568348,43.0
16,0.040172379,44.0
258,0.037899074,45.0
264,0.037899074,45.0
53,0.037510702,46.0
29,0.037457441,47.0
249,0.036745331,48.0
247,0.036745331,48.0
248,0.036745331,48.0
256,0.036576062,49.0
265,0.034664542,50.0
56,0.034393991,51.0
18,0.034117984,52.0
118,0.034002367,53.0
255,0.033989637,54.0
254,0.03398224,55.0
157,0.032609789,56.0
69,0.031090797,57.0
418,0.030706707,58.0
253,0.030592017,59.0
99,0.030516186,60.0
360,0.030366608,61.0
312,0.030306374,62.0
57,0.029967159,63.0
311,0.029873084,64.0
371,0.029490757,65.0
216,0.029274372,66.0
212,0.028757323,67.0
252,0.027571168,68.0
122,0.027094546,69.0
215,0.026962895,70.0
239,0.026860931,71.0
378,0.026644911,72.0
217,0.02657595,73.0
302,0.026524908,74.0
473,0.026356802,75.0
471,0.026356802,75.0
271,0.025598938,76.0
392,0.025340366,77.0
452,0.024680956,78.0
14,0.024666461,79.0
12,0.024666461,79.0
472,0.022734929,80.0
470,0.022734929,80.0
451,0.022367796,81.0
390,0.022360363,82.0
308,0.021619481,83.0
38,0.021070321,84.0
270,0.018872192,85.0
463,0.01824657,86.0
462,0.01824657,86.0
310,0.017502765,87.0
372,0.017204608,88.0
374,0.017204608,88.0
375,0.017204608,88.0
373,0.017204608,88.0
266,0.01690984,89.0
156,0.01669299,90.0
269,0.016655283,91.0
417,0.016426863,92.0
398,0.01472048,93.0
272,0.014583338,94.0
453,0.01456296,95.0
268,0.014455513,96.0
267,0.014455513,96.0
474,0.014353735,97.0
363,0.014074823,98.0
214,0.014061416,99.0
420,0.014037091,100.0
400,0.013823842,101.0
448,0.01329247,102.0
449,0.01329247,102.0
450,0.01329247,102.0
376,0.013226292,103.0
436,0.013166729,104.0
106,0.013118844,105.0
155,0.012440352,106.0
365,0.012281768,107.0
366,0.012281768,107.0
422,0.01224966,108.0
421,0.01224966,108.0
52,0.011992739,109.0
257,0.011969929,110.0
454,0.011916177,111.0
159,0.011859266,112.0
107,0.011762121,113.0
383,0.011695992,114.0
161,0.011642066,115.0
162,0.011642066,115.0
63,0.011179652,116.0
147,0.010591686,117.0
102,0.01039658,118.0
44,0.010248719,119.0
304,0.010115801,120.0
104,0.00995024,121.0
307,0.009724332,122.0
430,0.009627269,123.0
234,0.009455047,124.0
460,0.009319187,125.0
117,0.009282235,126.0
274,0.009231803,127.0
275,0.009231082,128.0
273,0.009202493,129.0
208,0.008758815,130.0
416,0.008678558,131.0
137,0.00853245,132.0
356,0.008506992,133.0
97,0.008262074,134.0
367,0.008205157,135.0
140,0.008042825,136.0
394,0.007997195,137.0
225,0.007968244,138.0
210,0.007863479,139.0
139,0.007767965,140.0
211,0.007749972,141.0
424,0.007748305,142.0
423,0.007748305,142.0
361,0.007664157,143.0
362,0.007664157,143.0
359,0.007664157,143.0
419,0.007561543,144.0
432,0.007537916,145.0
433,0.007537916,145.0
431,0.007537916,145.0
348,0.007493113,146.0
358,0.007386866,147.0
121,0.007335601,148.0
350,0.006804908,149.0
349,0.006804908,149.0
35,0.00668484,150.0
435,0.006460663,151.0
434,0.006460663,151.0
428,0.006155303,152.0
11,0.005870204,153.0
181,0.00569986,154.0
427,0.005642127,155.0
380,0.005250835,156.0
160,0.005035072,157.0
487,0.004915205,158.0
486,0.004915205,158.0
131,0.004845609,159.0
138,0.004706628,160.0
386,0.004612595,161.0
163,0.004610722,162.0
298,0.004512286,163.0
48,0.004464967,164.0
387,0.004443654,165.0
480,0.004416679,166.0
446,0.004269095,167.0
461,0.004269095,167.0
158,0.004212054,168.0
309,0.004203548,169.0
209,0.004194738,170.0
491,0.004171071,171.0
185,0.004149701,172.0
186,0.004130513,173.0
154,0.004115826,174.0
329,0.004091256,175.0
42,0.004032024,176.0
488,0.003724962,177.0
32,0.003577558,178.0
67,0.003558411,179.0
478,0.003541923,180.0
479,0.003541923,180.0
105,0.003311816,181.0
143,0.003309088,182.0
68,0.003255377,183.0
66,0.003250784,184.0
393,0.003151849,185.0
61,0.00315008,186.0
399,0.003095088,187.0
170,0.003078987,188.0
101,0.003055578,189.0
490,0.003006984,190.0
489,0.003006984,190.0
466,0.002937582,191.0
465,0.002937582,191.0
230,0.002800787,192.0
116,0.002776369,193.0
303,0.002726894,194.0
426,0.002589289,195.0
179,0.002546212,196.0
301,0.002510813,197.0
338,0.002485477,198.0
410,0.002480555,199.0
403,0.002347363,200.0
135,0.002338712,201.0
224,0.002304035,202.0
354,0.002292547,203.0
96,0.002226556,204.0
368,0.002211186,205.0
445,0.002198449,206.0
397,0.002182427,207.0
357,0.00214658,208.0
402,0.002104628,209.0
429,0.002033797,210.0
50,0.002024591,211.0
119,0.001976856,212.0
213,0.001955593,213.0
314,0.001904922,214.0
379,0.001851598,215.0
37,0.001810536,216.0
22,0.001810484,217.0
34,0.001801451,218.0
165,0.001799482,219.0
164,0.001765746,220.0
46,0.001718354,221.0
65,0.001689218,222.0
318,0.001627025,223.0
4,0.001608134,224.0
381,0.001588443,225.0
39,0.001575589,226.0
146,0.001555147,227.0
404,0.001532599,228.0
141,0.001507747,229.0
282,0.001482244,230.0
43,0.001415305,231.0
129,0.001409756,232.0
313,0.001356852,233.0
207,0.00133654,234.0
395,0.001333677,235.0
136,0.001331604,236.0
384,0.001324899,237.0
385,0.001324899,237.0
51,0.001323987,238.0
202,0.001312639,239.0
62,0.001304218,240.0
317,0.001256295,241.0
49,0.001226151,242.0
296,0.001223252,243.0
325,0.001179638,244.0
47,0.001126695,245.0
492,0.001124047,246.0
484,0.0011183,247.0
153,0.001109146,248.0
493,0.00105248,249.0
467,0.001042256,250.0
31,0.001040434,251.0
283,0.00102758,252.0
45,0.001017637,253.0
168,0.000986366,254.0
142,0.000967534,255.0
103,0.000940666,256.0
227,0.000936071,257.0
315,0.000928494,258.0
441,0.000900166,259.0
123,0.000897896,260.0
326,0.000887258,261.0
113,0.000883127,262.0
278,0.000848034,263.0
193,0.000833889,264.0
166,0.000831842,265.0
440,0.000821428,266.0
237,0.000820269,267.0
169,0.00081987,268.0
180,0.000813372,269.0
396,0.000795284,270.0
464,0.000776903,271.0
100,0.000771087,272.0
134,0.00073407,273.0
167,0.000714132,274.0
233,0.000706838,275.0
408,0.000652098,276.0
481,0.000627189,277.0
411,0.000626055,278.0
320,0.000614757,279.0
276,0.000601183,280.0
226,0.000581378,281.0
223,0.000581378,281.0
355,0.000578479,282.0
337,0.000570862,283.0
77,0.000569839,284.0
98,0.00056183,285.0
