feature,PC1,PC2,PC3,PC4,PC5
Degree Centrality,-0.15141405211930267,0.0022089501454523887,-7.396684536468025e-05,-0.019708627108981854,0.013681957056504249
Betweenness Centrality,-0.08609151545761284,0.3621201120508238,0.1887324972312584,-0.053264429525496496,0.31977797891729565
Leverage Centrality,-0.15129714931542776,0.007424997516113696,0.02939347208218802,-0.02362526231101425,-0.015881787359647404
Isolating Centrality,-0.03955742121919626,0.367573520152918,0.31982719984006225,0.8285060925236052,-0.09809089813547373
GSM,-0.14895735753812347,-0.07717680971949878,0.0062324797082180805,0.05547001042745997,-0.09766293144948267
H-GSM_1,-0.07869723756502524,0.37424911590940185,-0.24418049412451737,-0.1001058292616944,-0.2108527888994196
Local-Global Centrality,-0.15134944889749702,0.007494636973238287,-0.014754234075902234,-0.019436586299857284,0.04061792326485719
PageRank Centrality,-0.15140295868799883,0.005563828973333526,0.0017246416056852336,-0.020172646584581844,0.01653710450352186
Coreness Centrality,-0.15136385481177644,-0.011888201532975587,-0.008899123133467123,-0.01766050315860377,0.002539119440104952
Extended Coreness,-0.1513208431891025,-0.016239651592691307,-0.009114906781251545,-0.014436327407411662,-0.003727159719588248
Global Relative Change in Avg Degree,-0.15141405236184882,0.0022088471173691616,-7.393792852226092e-05,-0.019708772457486232,0.013681760162073855
Global Relative Change in Avg Clustering,0.14116172677422736,0.1593333281265319,-0.018057586632311946,-0.08518465231968943,-0.12610451327089928
Clustering Coefficient,0.07386683441598707,-0.3798912796787686,-0.22271942855677407,0.13855232544699908,-0.3489003716855311
DIL Centrality,-0.10398139340012809,-0.03734942737195891,0.6338276500777434,-0.3320667301825577,-0.25971942263441267
I-GSM Values,-0.15119501707907734,0.010654219008913642,-0.03215717966740632,-0.01855175374321045,0.06653119105175997
Clustered Local Degree,-0.1509466646131377,-0.03507249002639312,-0.019428738907442226,-0.008803592399235529,-0.020877882957352583
Gravity Index Centrality,-0.1495665400164998,-0.06741057674654369,0.005632284607426009,0.043328409400951284,-0.08558603626635598
Gravity Model Centrality,-0.15133046880826576,0.005198902199632378,-0.021194459082816725,-0.018225293505921752,0.04538198052114934
Local Gravity Model Centrality,-0.1512992028126576,0.005778153953254476,-0.025133091924684745,-0.017951023489736855,0.05132545352620231
Laplacian Centrality,-0.15138896236287155,-0.0007463553589515895,-0.01454039918542132,-0.017461214491587163,0.027346248488131927
Closeness Centrality,-0.15095300848949458,0.024945111614524864,-0.03181814793706062,-0.02193491307022107,0.08600853682910614
Semi local centrality,-0.15132224288550042,-0.0160740157825751,-0.009093554084774531,-0.014695569139115754,-0.0034000350722697636
Eccentricity Centrality,-0.063100570032883,0.3641617561024625,-0.3019133801208259,-0.07208974244199058,-0.6197885615131623
Density Centrality,-0.15127394597861565,0.013466541412373419,-0.01721256657730657,-0.02026577604573809,0.052841093347491375
MDD Value,0.007426372455219417,-0.44299702828058796,0.25294082892887215,0.17576864659961297,-0.14539232146686765
EHCC Value,-0.15032562245690764,-0.053439298664240915,-0.026451366760751868,0.019835331548276488,-0.04146667511850639
HCC Value,-0.14334971871294439,-0.08434058702662378,-0.19926501011803024,0.17426460875626756,0.14546995116823688
P Value,-0.13991905736555485,-0.09780220662215582,-0.23714276465129558,0.21218414100781663,0.17521690449728392
Extended Degree,-0.15132433238446177,-0.015901504307569998,-0.009008457921463531,-0.014743024899172966,-0.003238761722086911
Eigenvector Centrality,-0.1513232069256979,-0.01604879287962211,-0.009048935256375564,-0.014575875299969693,-0.0034604785122422364
CLC Values,-0.15125719432046614,0.019485749186988886,0.010206710410949086,-0.02555021910925885,0.02915608477489178
Centrality Values,-0.15141404988602808,0.0022089152076308336,-7.41645224248028e-05,-0.01970919193248466,0.01368227527260959
Constraint Coefficients,-0.13764366026113503,0.11198206928595714,0.28833714640648916,-0.09852450796616329,-0.17087978730961062
HVGc Index,-0.15004402393208993,-0.05569611926111113,-0.04573078623195808,0.04662398261009577,-0.03815323245537098
PE Values,-0.15141355114200172,0.0022010984930984595,-0.00011726305087075251,-0.019832194926539145,0.013752910606633187
H Values,-0.15129696563755618,-0.0018621022905507074,-0.029948968818727297,-0.016970185622733523,0.04555603708778895
Volume Centrality,0.15141405212207618,-0.002208949851459492,7.396785436464371e-05,0.019708628636031462,-0.013681953131885485
GIN Values,-0.15122380147832928,0.011887324316829519,-0.0272554161159311,-0.019226977276049988,0.062330327945959704
LGC Scores,-0.151255857319364,0.0033508432912527815,-0.032519663151842564,-0.016559908637189195,0.05665436503143396
DNC Scores,-0.15141464156737655,0.002218503019506284,-2.0460388621545904e-05,-0.01955515918200423,0.01359416922943046
EIGSM Values,-0.15108320159205865,-0.029837253131173424,-0.014885723961702636,-0.008071603263147282,-0.018103938269021534
Societal Capital Scores,-0.15132364286000813,-0.015958645577507934,-0.009036644488556447,-0.014727306372885607,-0.003292180370507546
Improved Gravity Index Values,-0.14940019906361723,-0.07040941698262539,0.005851282855880018,0.04558661412329655,-0.0902028787087149
Extended Improved Gravity Index Values,-0.15120581320817622,-0.023693144567856428,-0.01423807855306872,-0.012849939137731312,-0.009489569159216794
Node H-Index,-0.14475138911525856,-0.12726639445453558,-0.007847692436720698,0.11236059083159669,-0.1379304916444485
MCGM Values,-0.15126406884461946,-0.020177707536994556,-0.015301638329281145,0.0009727022923487012,0.0032471665559154436
GGC Values,-0.1505014581933028,0.04694153298062486,0.0015740684144262588,-0.030216227781401893,0.08187940162330279
Subgraph centrality,-0.15129348197037087,-0.0031465325480447945,-0.03243911413614126,-0.01679524961150368,0.0368267503513331
Second order centrality,-0.151256721679525,-0.011695440258037435,0.023573357297819696,-0.019794378161067425,-0.040121145186351126
K-Shell Value,-0.14272156877833037,-0.1354722665116931,0.05451623791663112,0.09926477231194204,-0.24710091327732894
