Starting Node,Average Spreading Ability
8,6.67
1,6.66
35,8.33
46,6.48
60,14.26
89,6.76
95,9.17
98,10.76
99,11.04
100,12.3
101,12.85
110,10.21
118,9.14
121,9.95
131,9.61
132,14.18
136,13.06
142,7.43
154,10.15
168,13.2
171,8.56
174,10.3
24,5.52
42,2.51
74,3.7
78,6.59
81,9.54
103,4.71
104,4.53
108,9.69
159,1.58
15,2.53
16,1.79
20,4.5
43,8.1
48,2.78
80,4.4
91,4.79
105,6.09
107,9.14
182,6.87
32,8.16
33,7.44
40,8.13
44,8.32
58,9.05
62,7.64
63,7.55
64,5.62
65,8.55
66,11.17
68,4.24
106,9.69
109,8.1
122,10.85
123,10.41
135,7.07
166,5.16
170,10.87
179,11.64
187,4.12
50,6.17
183,9.02
7,11.93
10,7.13
12,5.58
14,5.41
18,7.54
19,6.45
23,2.46
31,5.36
36,6.48
49,9.23
52,3.12
53,8.99
54,10.42
55,5.28
56,9.09
57,7.96
61,8.93
69,10.57
70,12.78
72,3.55
83,12.01
88,7.07
93,7.79
94,5.7
111,7.85
112,4.87
114,10.33
125,8.16
127,6.65
129,3.67
130,9.25
141,7.83
146,7.68
150,9.83
151,8.99
158,10.4
161,7.8
164,12.29
190,6.12
192,11.95
193,6.61
194,11.33
195,10.25
196,9.19
197,8.99
71,6.64
87,4.96
137,5.06
188,2.35
22,4.67
67,6.56
178,8.96
59,3.8
73,4.35
82,2.98
143,4.64
139,4.86
84,4.53
134,1.87
9,3.36
116,3.28
117,3.61
153,7.21
2,1.42
96,8.79
185,4.38
186,3.83
5,7.56
149,8.24
177,4.25
115,1.48
3,1.13
148,1.09
152,1.1
157,1.12
167,8.69
172,4.32
4,2.45
13,2.95
25,2.7
26,5.28
27,2.01
28,5.11
29,5.66
37,1.28
39,1.36
51,3.77
76,3.02
86,5.04
90,7.04
92,1.58
124,2.69
126,3.86
128,5.95
140,5.09
144,3.64
147,5.18
163,3.52
181,2.49
198,2.95
47,1.33
75,4.8
77,5.53
79,3.44
85,3.36
97,4.93
102,3.14
133,1.34
138,3.53
145,1.98
155,4.17
156,3.27
169,4.34
173,4.52
176,4.29
184,3.43
189,5.62
191,4.57
21,1.18
41,1.53
45,2.17
11,5.14
38,5.02
162,4.19
113,4.62
17,1.38
175,5.11
160,1.1
180,1.13
6,1.05
34,2.02
165,1.16
119,2.27
30,1.02
120,1.01
