Starting Node,Average Spreading Ability
1,4.18
2,4.61
3,2.59
4,4.39
5,3.8
6,3.01
7,5.05
8,3.48
9,6.72
10,3.75
11,4.94
12,3.72
13,4.48
14,2.33
15,4.95
16,2.6
17,2.47
18,3.63
19,3.31
20,4.02
21,3.74
22,2.62
23,2.8
24,3.37
25,3.89
26,2.64
27,4.17
28,6.58
29,2.57
30,3.33
31,3.0
32,1.58
33,1.67
34,2.72
35,3.58
36,5.09
37,3.38
38,3.45
39,2.95
40,4.65
41,5.69
42,3.2
43,4.3
44,3.74
45,4.67
46,4.57
47,4.12
48,5.53
49,3.78
50,2.18
51,4.45
52,4.61
53,5.15
54,1.65
55,3.65
56,5.28
57,2.39
58,7.14
59,1.99
60,3.15
61,4.06
62,3.22
63,3.67
64,3.57
65,2.44
66,2.95
67,5.48
68,5.44
69,4.86
70,3.16
71,3.22
72,2.45
73,4.19
74,3.34
75,6.17
76,2.06
77,2.91
78,6.17
79,7.61
80,3.65
81,3.23
82,4.89
83,4.03
84,3.53
85,2.77
86,2.17
87,2.41
88,3.56
89,4.1
90,5.49
91,1.48
92,4.88
93,4.77
94,5.25
95,3.93
96,2.2
97,2.32
98,3.94
99,3.29
100,3.44
101,3.59
102,2.66
103,6.82
104,2.39
105,1.82
106,2.79
107,3.51
108,3.74
109,4.81
110,3.32
111,3.52
112,2.25
113,4.85
114,3.84
115,3.76
116,2.25
117,3.05
118,1.94
119,3.32
120,1.63
121,2.08
122,2.73
123,2.19
124,2.18
125,5.14
126,4.4
127,2.85
128,4.3
129,1.6
130,2.89
131,4.39
132,3.98
133,4.45
134,2.48
135,2.9
136,1.73
137,2.94
138,5.67
139,4.14
140,2.9
141,3.72
142,4.76
143,1.22
144,4.71
145,5.82
146,3.38
147,1.7
148,2.45
149,2.34
150,5.05
151,3.36
152,2.33
153,2.9
154,6.19
155,4.09
156,2.52
157,2.01
158,3.9
159,2.69
160,3.14
161,6.52
162,2.99
163,3.05
164,3.64
165,1.68
166,2.42
167,6.11
168,3.74
169,2.35
170,4.04
171,2.86
172,3.4
173,2.63
174,2.62
175,2.0
176,3.44
177,1.97
178,2.31
179,4.48
180,3.39
181,1.89
182,3.26
183,4.22
184,2.33
185,3.16
186,2.82
187,1.81
188,2.88
189,3.84
190,3.65
191,3.69
192,2.97
193,4.94
194,3.92
195,4.06
196,3.12
197,3.1
198,3.31
199,3.65
200,2.22
201,3.04
202,1.67
203,2.33
204,1.4
205,2.6
206,4.18
207,1.96
208,2.38
209,4.07
210,2.41
211,3.95
212,3.47
213,2.93
214,2.56
215,2.41
216,2.61
217,1.76
218,2.57
219,2.39
220,2.18
221,2.53
222,3.28
223,2.03
224,3.39
225,2.23
226,1.78
227,2.03
228,2.3
229,4.54
230,2.68
231,1.95
232,2.17
233,2.85
234,2.77
235,3.33
236,3.35
237,2.07
238,4.21
239,2.52
240,3.05
241,3.43
242,4.15
243,1.5
244,2.19
245,3.41
246,2.23
247,1.64
248,1.91
249,2.74
250,1.59
251,2.37
252,4.43
253,2.45
254,4.0
255,2.97
256,2.81
257,4.83
258,3.96
259,3.76
260,1.66
261,1.6
262,2.55
263,3.14
264,3.76
265,1.97
266,4.02
267,2.16
268,3.62
269,1.34
270,3.04
271,1.09
272,2.65
273,2.38
274,1.72
275,1.77
276,1.02
277,2.8
278,2.76
279,1.64
280,2.2
281,1.81
282,1.92
283,2.28
284,1.84
285,2.97
286,1.59
287,1.35
288,3.4
289,1.47
290,1.9
291,2.79
292,2.14
293,3.93
294,2.11
295,2.59
296,2.66
297,2.15
298,2.99
299,3.23
300,3.39
301,2.35
302,2.65
303,3.17
304,1.53
305,3.84
306,2.9
307,3.48
308,2.25
309,4.3
310,2.27
311,4.61
312,3.2
313,2.95
314,3.19
315,3.75
316,2.52
317,5.21
318,1.95
319,2.62
320,3.18
321,3.2
322,3.5
323,6.55
324,2.3
325,3.21
326,1.61
327,2.01
328,3.22
329,1.75
330,4.42
331,2.62
332,2.32
333,3.84
334,2.13
335,1.46
336,1.76
337,3.38
338,3.95
339,2.53
340,2.48
341,2.3
342,1.79
343,1.05
344,2.44
345,1.79
346,1.06
347,2.45
348,2.45
349,1.03
350,2.66
351,3.23
352,2.09
353,1.74
354,3.0
355,2.32
356,1.47
357,1.92
358,2.4
359,1.47
360,2.82
361,3.63
362,1.69
363,3.35
364,3.99
365,4.93
366,1.12
367,2.7
368,2.07
369,1.73
370,4.19
371,2.19
372,2.48
373,1.86
374,4.69
375,2.48
376,2.58
377,1.43
378,1.78
379,3.66
380,3.68
381,4.31
382,3.27
383,1.82
384,2.3
385,2.87
386,2.38
387,2.36
388,2.34
389,3.5
390,1.07
391,1.69
392,2.37
393,1.01
394,1.33
395,1.18
396,2.35
397,3.07
398,3.17
399,2.65
400,3.72
401,2.9
402,1.59
403,2.48
404,2.44
405,1.67
406,2.69
407,4.15
408,3.18
409,2.19
410,2.5
411,2.49
412,1.19
413,1.94
414,2.31
415,2.4
