Node,Weighted_Sum
379,0.009206036860372007
380,0.005853856642735673
340,0.04609075866980053
361,0.010777959069599578
371,0.01835169004299085
376,0.007455434465152844
211,0.024961188488942673
332,0.012477249643867613
322,0.028739700671389878
350,0.02486636233531781
356,0.02486636233531781
341,0.06439540451446729
353,0.014304851488579864
329,0.0718628112552068
333,0.02695269081513646
335,0.03124583719529726
367,0.007093697678424658
352,0.014304851488579864
362,0.010777959069599578
369,0.014526845481689761
378,0.0047634227875883025
339,0.03715259434312203
355,0.03425917491957128
331,0.016155801405662907
351,0.014304851488579864
343,0.0266340424495033
220,0.009435739129305716
324,0.03375018464181105
377,0.0131129417583171
330,0.016651448635929274
373,0.005160088017459905
364,0.006112490516464951
347,0.009121377465444853
325,0.01560456577432111
323,0.008985706069860478
374,0.006054283075965655
328,0.01056041306145879
357,0.008865304932796794
337,0.011791417222028231
344,0.00787812824370866
334,0.009747015284693003
336,0.009747015284693003
349,0.009121377465444853
359,0.008702298084318098
375,0.007067444677206767
348,0.012909836971342894
326,0.008985706069860478
126,0.0201336725327446
346,0.009121377465444853
360,0.008188650378829704
321,0.005381658421701004
345,0.015239176591587099
366,0.007093697678424658
327,0.006998737120897618
370,0.008865304932796794
372,0.021707242715578924
365,0.004851584961989158
338,0.00979078231831931
354,0.008865304932796794
363,0.005057475469762524
368,0.02192361903744154
381,0.004508994915983477
358,0.005401188771589399
342,0.0051253137651846815
