Starting Node,Average Spreading Ability
1,7.36
2,12.86
3,6.88
4,12.32
5,8.68
6,10.33
7,13.32
8,12.27
9,14.27
10,7.87
11,9.9
12,10.22
13,7.35
14,4.9
15,10.06
16,6.25
17,9.82
18,7.13
19,8.74
20,8.86
21,3.53
22,3.6
23,14.07
24,7.94
25,6.44
26,10.42
27,7.26
28,6.9
29,8.1
30,6.24
31,8.53
32,5.5
33,4.89
34,2.89
35,6.18
36,6.22
37,4.92
38,4.84
39,5.12
40,3.31
41,2.46
42,3.14
43,7.22
44,3.52
45,2.57
46,2.92
47,4.46
48,3.97
49,4.98
50,2.78
51,3.33
52,3.14
53,4.54
54,2.85
55,3.24
56,2.75
57,4.13
58,3.66
59,3.08
60,2.28
61,2.54
62,3.02
63,2.23
64,7.37
65,4.62
66,6.48
67,3.94
68,6.02
69,9.76
70,5.72
71,1.97
72,3.1
73,1.73
74,3.18
75,4.11
76,3.61
77,6.96
78,2.59
79,3.47
80,7.44
81,8.16
82,4.05
83,5.91
84,10.99
85,4.93
86,6.6
87,4.35
88,3.02
89,5.02
90,9.61
91,7.14
92,10.91
93,6.36
94,4.23
95,6.14
96,2.63
97,11.7
98,4.23
99,7.59
100,5.32
101,8.58
102,7.73
103,4.77
104,5.77
105,8.64
106,5.45
107,5.6
108,4.36
109,6.27
110,4.16
111,7.92
112,5.94
113,3.31
114,5.76
115,7.19
116,6.05
117,5.34
118,6.68
119,3.77
120,3.74
121,2.44
122,3.9
123,4.97
124,9.0
125,6.56
126,4.68
127,4.21
128,6.22
129,3.41
130,6.84
131,6.36
132,8.42
133,3.03
134,6.71
135,7.27
136,3.83
137,4.96
138,5.28
139,2.57
140,3.97
141,3.9
142,2.92
143,7.62
144,7.59
145,8.22
146,4.59
147,3.85
148,3.91
149,8.04
150,5.77
151,9.28
152,7.38
153,9.03
154,6.38
155,3.72
156,6.77
157,5.66
158,8.01
159,5.37
160,6.07
161,7.25
162,5.78
163,3.8
164,7.6
165,4.09
166,3.81
167,3.4
168,6.26
169,9.2
170,4.04
171,7.59
172,5.07
173,8.45
174,3.02
175,2.94
176,2.46
177,2.5
178,2.57
179,2.35
180,3.75
181,4.1
182,3.61
183,4.05
184,5.71
185,2.83
186,4.66
187,2.24
188,3.93
189,2.23
190,3.0
191,4.16
192,3.97
193,1.67
194,2.84
195,3.56
196,1.74
197,2.35
198,2.96
199,4.15
200,3.02
201,3.96
202,3.07
203,3.18
204,3.35
205,3.17
206,2.73
207,2.94
208,2.73
209,4.49
210,3.22
211,4.36
212,3.91
213,3.51
214,3.36
215,3.37
216,2.8
217,2.67
218,2.64
219,3.21
220,2.67
221,1.57
222,2.36
223,2.22
224,2.1
225,2.27
226,1.81
227,2.95
228,3.68
229,6.65
230,9.32
231,5.27
232,3.13
233,3.53
234,6.25
235,6.02
236,5.71
237,7.1
238,5.77
239,6.23
240,3.32
241,3.47
242,3.21
243,4.72
244,11.14
245,10.66
246,7.49
247,5.59
248,4.92
249,8.64
250,8.46
251,5.89
252,6.02
253,6.79
254,9.48
255,5.72
256,3.06
257,4.65
258,5.5
259,5.01
260,4.19
261,8.48
262,7.85
263,6.57
264,4.95
265,5.74
266,5.66
267,4.54
268,8.74
269,5.84
270,3.29
271,3.48
272,3.77
273,4.29
274,3.52
275,3.13
276,2.75
277,3.22
278,4.84
279,3.27
280,2.83
281,3.69
282,4.0
283,3.6
284,2.45
285,2.92
286,2.85
287,3.45
288,3.01
289,3.08
290,3.44
291,3.01
292,3.1
293,2.45
294,2.63
295,1.83
296,1.96
297,2.75
298,2.18
299,3.35
300,2.33
301,3.84
302,1.67
