Node,Score,Rank
54,0.526893438,1.0
8,0.315758631,2.0
6,0.273610106,3.0
72,0.250607354,4.0
89,0.231641592,5.0
1,0.227139409,6.0
93,0.212963012,7.0
51,0.195122164,8.0
61,0.164628985,9.0
38,0.159220798,10.0
9,0.155166727,11.0
29,0.152660988,12.0
45,0.146595757,13.0
56,0.143090251,14.0
28,0.111887119,15.0
19,0.103243526,16.0
47,0.099557482,17.0
67,0.099557482,17.0
92,0.099557482,17.0
37,0.099557482,17.0
10,0.099557482,17.0
36,0.099557482,17.0
74,0.075175268,18.0
95,0.06266318,19.0
39,0.062078513,20.0
42,0.059663317,21.0
11,0.056767989,22.0
5,0.056229098,23.0
40,0.052747596,24.0
64,0.049793896,25.0
69,0.047353484,26.0
62,0.047353484,26.0
44,0.047353484,26.0
84,0.045389466,27.0
15,0.045133629,28.0
26,0.043768969,29.0
86,0.043768969,29.0
46,0.043768969,29.0
82,0.043768969,29.0
48,0.04333409,30.0
85,0.042918438,31.0
76,0.042918438,31.0
43,0.041907496,32.0
34,0.040239811,33.0
23,0.03686955,34.0
31,0.035470368,35.0
58,0.034404952,36.0
75,0.031228592,37.0
7,0.031107049,38.0
68,0.030431097,39.0
79,0.028727848,40.0
35,0.027701901,41.0
83,0.027701901,41.0
52,0.027038833,42.0
80,0.027038833,42.0
90,0.027038833,42.0
2,0.027038833,42.0
78,0.021141258,43.0
32,0.021141258,43.0
25,0.021141258,43.0
4,0.019507991,44.0
60,0.014205595,45.0
50,0.012782091,46.0
53,0.012330957,47.0
63,0.011840277,48.0
94,0.010727499,49.0
16,0.010624562,50.0
17,0.010624562,50.0
20,0.010624562,50.0
81,0.010146949,51.0
59,0.009966733,52.0
30,0.009408565,53.0
21,0.008843812,54.0
18,0.008576358,55.0
33,0.008528068,56.0
12,0.008528068,56.0
22,0.00839059,57.0
87,0.008188045,58.0
73,0.008188045,58.0
55,0.006703051,59.0
66,0.006639833,60.0
13,0.006120043,61.0
3,0.005901449,62.0
71,0.005428818,63.0
41,0.003907503,64.0
14,0.003153579,65.0
70,0.002416174,66.0
77,0.002415196,67.0
27,0.002329916,68.0
57,0.002329916,68.0
96,0.001671045,69.0
65,0.001644101,70.0
24,0.001156597,71.0
88,0.000738384,72.0
49,0.000456528,73.0
91,0.000310651,74.0
