Node,Score,Rank
54,0.004032258,1.0
6,0.003717472,2.0
72,0.003508772,3.0
89,0.003496503,4.0
8,0.003472222,5.0
93,0.003460208,6.0
51,0.003344482,7.0
1,0.003257329,8.0
45,0.003246753,9.0
56,0.003225806,10.0
29,0.003184713,11.0
61,0.003115265,12.0
9,0.003115265,12.0
38,0.00304878,13.0
19,0.002941176,14.0
92,0.002923977,15.0
10,0.002923977,15.0
36,0.002923977,15.0
37,0.002923977,15.0
47,0.002923977,15.0
67,0.002923977,15.0
28,0.002906977,16.0
64,0.00286533,17.0
74,0.002816901,18.0
11,0.002747253,19.0
39,0.002702703,20.0
15,0.002666667,21.0
5,0.002666667,21.0
40,0.00265252,22.0
84,0.002645503,23.0
48,0.002638522,24.0
69,0.002638522,24.0
62,0.002638522,24.0
44,0.002638522,24.0
46,0.002631579,25.0
26,0.002631579,25.0
82,0.002631579,25.0
86,0.002631579,25.0
42,0.002617801,26.0
34,0.002610966,27.0
75,0.002604167,28.0
68,0.002583979,29.0
23,0.002544529,30.0
95,0.002538071,31.0
43,0.002512563,32.0
31,0.002506266,33.0
79,0.0025,34.0
58,0.0025,34.0
85,0.002493766,35.0
76,0.002493766,35.0
35,0.002487562,36.0
83,0.002487562,36.0
2,0.002475248,37.0
52,0.002475248,37.0
80,0.002475248,37.0
90,0.002475248,37.0
7,0.002409639,38.0
53,0.002369668,39.0
81,0.002369668,39.0
4,0.002304147,40.0
25,0.002283105,41.0
32,0.002283105,41.0
78,0.002283105,41.0
50,0.002267574,42.0
30,0.002257336,43.0
66,0.002247191,44.0
22,0.002242152,45.0
60,0.002227171,46.0
41,0.002222222,47.0
94,0.002183406,48.0
21,0.002141328,49.0
33,0.002132196,50.0
12,0.002132196,50.0
20,0.002132196,50.0
17,0.002132196,50.0
16,0.002132196,50.0
59,0.002123142,51.0
18,0.002118644,52.0
73,0.002114165,53.0
87,0.002114165,53.0
13,0.00210084,54.0
3,0.00209205,55.0
14,0.002087683,56.0
63,0.00204918,57.0
55,0.002028398,58.0
71,0.002024291,59.0
70,0.001945525,60.0
57,0.001937984,61.0
27,0.001937984,61.0
77,0.001869159,62.0
65,0.001858736,63.0
88,0.001838235,64.0
96,0.001782531,65.0
24,0.001754386,66.0
49,0.001644737,67.0
91,0.001582278,68.0
