Starting Node,Average Spreading Ability
1,2.12
2,1.94
3,3.13
4,2.05
5,2.06
6,3.16
7,3.48
8,3.45
9,3.55
10,5.29
11,2.59
12,2.9
13,2.59
14,3.08
15,2.3
16,2.92
17,2.74
18,2.92
19,2.1
20,2.85
21,2.37
22,2.15
23,2.44
24,4.26
25,3.53
26,3.4
27,3.6
28,3.29
29,2.52
30,2.74
31,1.92
32,4.34
33,2.19
34,2.1
35,2.23
36,1.78
37,2.16
38,2.45
39,2.2
40,3.2
41,1.87
42,2.13
43,3.77
44,2.9
45,3.33
46,3.44
47,3.89
48,2.96
49,2.31
50,2.19
51,2.24
52,3.28
53,1.95
54,4.85
55,2.15
56,1.85
57,1.99
58,2.0
59,2.36
60,2.11
61,2.12
62,2.16
63,2.81
64,2.28
65,2.21
66,3.39
67,2.27
68,4.62
69,2.18
70,2.07
71,2.17
72,1.83
73,2.38
74,2.43
75,2.43
76,2.25
77,2.35
78,2.22
79,2.12
80,2.14
81,2.07
82,2.05
83,5.82
84,2.28
85,2.61
86,2.31
87,2.6
88,2.93
89,2.57
90,2.38
91,2.4
92,3.25
93,2.3
94,2.24
95,2.0
96,1.8
97,1.99
98,1.86
99,1.93
100,2.07
101,3.08
102,2.47
103,2.47
104,2.04
105,2.53
106,1.89
107,1.95
108,2.04
109,2.28
110,2.91
111,1.35
112,2.17
113,2.37
114,2.4
115,2.2
116,2.0
117,1.97
118,1.99
119,2.37
120,2.15
121,2.39
122,2.03
123,2.04
124,2.22
125,1.95
