Node,Weighted_Sum
186,0.11579908437838234
1,0.0015285683446984652
2,0.0010407766865325801
3,0.0013511271616970639
5,0.0009271570032333019
13,0.0014345868670614672
24,0.001265300992844123
25,0.0012653482799793955
26,0.001265300992844123
27,0.0014238627063993532
28,0.001450312506902017
29,0.0012755722714507278
31,0.00126764636293145
32,0.0012183816243252449
34,0.0028515429931521195
40,0.0011937094407490024
41,0.0012641422953248325
42,0.001349540377689119
43,0.0011201124850513506
45,0.001472681548503721
46,0.001265300992844123
47,0.001265300992844123
48,0.0012652397977278877
50,0.0012563824366895078
51,0.0010937674070458838
52,0.0011765869927214726
57,0.0012615706348049626
61,0.0014156085040864662
64,0.0012959975322923054
66,0.0011537904618761352
67,0.0010407766865325801
69,0.0011765869927214726
70,0.001529903724167568
71,0.0011773996161805692
72,0.0010101369008126567
75,0.0012098968018417664
76,0.0010119989542606688
79,0.0012724495766905147
80,0.0017152775460322512
81,0.0014622542181460417
82,0.0014660706347012276
83,0.0014622542181460417
84,0.0014622542181460417
85,0.001502824891349789
88,0.0016799251153214465
89,0.007496286560170513
91,0.0010370770889407107
92,0.001151600056760807
94,0.001442089388247827
95,0.0010415014406643585
97,0.0011326736754346698
98,0.0012436049651113835
100,0.001266640963447473
111,0.0012223281250114835
112,0.001221950622671072
113,0.0010124320885249306
115,0.0013294312486157125
116,0.001459608484205717
117,0.0012174694954398759
118,0.0011026239045016004
125,0.0017220953875560078
127,0.001906268340848603
128,0.00429405922638263
129,0.0012531980246611404
130,0.0012030647204272628
132,0.0012639133595805385
135,0.003124358340140429
136,0.001726205120549676
137,0.0012116081944471052
140,0.0013702646478079207
141,0.0014115231897974386
144,0.0012106704512341243
145,0.025228414282876296
146,0.005981027881464756
147,0.033719368137169234
148,0.0009271570032333019
149,0.006332318877580082
153,0.021114884813991062
155,0.01443735498844868
157,0.0024313916166949505
159,0.0025682650758849282
160,0.001217619492166427
161,0.0011913702200732296
162,0.0013663974201205621
166,0.001667300563748269
173,0.006325803841344671
174,0.004780778891375512
176,0.007674995409411093
179,0.00114155153442543
182,0.0029248769268607087
183,0.002404232323964179
184,0.0026669962037331935
185,0.00284937066778838
187,0.002314658625029207
188,0.002255637715810204
190,0.0011252661632355648
191,0.0012093613052438297
194,0.0010101369008126567
195,0.0012297961914648852
197,0.0015048029150589116
198,0.0034086020106879325
201,0.0012777315829583088
202,0.002384199201183086
203,0.0011088604442574049
204,0.0013772149708325217
205,0.01400861017861913
207,0.00182195306609155
208,0.0037369048920438018
210,0.001596754511879854
211,0.0019211588570216276
213,0.0010272491028100288
215,0.00148468965379895
216,0.0018177605309457787
217,0.0028865599077344106
219,0.0010101369008126567
220,0.003844361009695741
221,0.0013976690008639257
226,0.0011835617877384787
227,0.014637240806192973
228,0.014637240806192973
229,0.011534480998378291
230,0.011534480998378291
231,0.012483978603838932
233,0.0057791809023950815
238,0.00602747485577053
239,0.002083091522153673
243,0.0041337463519071456
246,0.0020497840046269384
247,0.0010101369008126567
251,0.0010101369008126567
252,0.0010101369008126567
253,0.0010101369008126567
254,0.0010101369008126567
255,0.0011799944480572933
256,0.0010101369008126567
259,0.0014090928205000286
260,0.0010101369008126567
261,0.0012191603513611862
262,0.0009271570032333019
