Starting Node,Average Spreading Ability
1,6.8
2,7.18
3,5.61
4,6.9
5,4.89
6,3.58
7,6.95
8,3.61
9,5.63
10,4.58
11,9.98
12,8.91
13,17.98
14,6.55
15,18.18
16,13.23
17,22.52
18,15.09
19,3.81
20,4.08
21,2.65
22,3.53
23,2.72
24,15.16
25,20.05
26,18.53
27,27.74
28,18.38
29,13.02
30,3.19
31,8.45
32,11.55
33,5.52
34,4.77
35,8.06
36,2.48
37,5.42
38,10.7
39,5.57
40,2.73
41,2.72
42,8.35
43,5.11
44,6.95
45,4.12
46,5.66
47,5.1
48,10.18
49,5.03
50,6.28
51,7.07
52,11.02
53,14.31
54,22.33
55,23.25
56,12.23
57,10.92
58,18.07
59,16.53
60,17.4
61,8.68
62,7.02
63,10.9
64,3.32
65,7.55
66,6.73
67,6.8
68,7.0
69,11.89
70,3.15
71,2.71
72,3.89
73,5.56
74,5.32
75,5.04
76,4.76
77,6.51
78,3.7
79,4.23
80,5.68
81,6.33
82,5.04
83,9.82
84,6.28
85,2.39
86,8.11
87,9.33
88,6.9
89,6.0
90,2.23
91,3.58
92,3.61
93,2.91
94,2.93
95,3.32
96,3.62
97,8.06
98,2.59
99,12.47
100,3.45
101,9.77
102,13.86
103,5.42
104,8.02
105,8.47
106,13.29
107,12.99
108,4.8
109,4.11
110,3.9
111,4.15
112,6.81
113,4.43
114,1.74
115,2.62
116,4.75
117,6.22
118,8.51
119,3.59
120,2.92
121,4.42
122,10.01
123,4.0
124,3.19
125,3.06
126,2.81
127,4.01
128,4.11
129,6.41
130,3.32
131,9.07
132,2.54
133,3.45
134,4.89
135,6.57
136,6.79
137,10.7
138,10.47
139,11.15
140,7.69
141,10.03
142,8.51
143,11.56
144,4.31
145,3.41
146,9.92
147,15.91
148,2.91
149,3.36
150,2.87
151,2.18
152,3.18
153,6.25
154,14.06
155,9.79
156,12.43
157,13.79
158,5.39
159,9.42
160,8.31
161,11.97
162,13.6
163,14.12
164,9.9
165,10.41
166,12.91
167,11.64
168,10.32
169,9.83
170,7.5
171,3.58
172,29.21
173,26.23
174,22.01
175,18.61
176,13.03
177,29.0
178,16.75
179,9.36
180,7.81
181,9.61
182,4.27
183,4.84
184,4.71
185,8.17
186,7.57
187,2.18
188,4.13
189,2.85
190,3.13
191,4.18
192,2.65
193,6.2
194,2.44
195,18.93
196,17.86
197,22.96
198,18.09
199,3.02
200,3.65
201,2.38
202,4.5
203,1.85
204,3.78
205,4.38
206,3.46
207,5.14
208,7.08
209,7.67
210,10.73
211,9.93
212,9.27
213,4.53
214,9.59
215,14.9
216,9.9
217,9.01
218,2.26
219,3.72
220,2.35
221,4.41
222,2.43
223,2.58
224,4.1
225,4.93
226,2.98
227,6.04
228,3.17
229,4.09
230,4.88
231,4.07
232,3.72
233,3.57
234,7.47
235,4.33
236,2.13
237,3.21
238,15.72
239,9.81
240,26.98
241,24.69
242,15.19
243,16.69
244,21.93
245,21.54
246,16.27
247,10.23
248,12.0
249,9.42
250,15.96
251,17.09
252,8.0
253,13.17
254,10.42
255,11.71
256,14.22
257,9.13
258,9.42
259,9.68
260,12.35
261,13.75
262,15.31
263,12.34
264,7.75
265,8.55
266,11.37
267,8.37
268,9.85
269,8.48
270,8.65
271,16.5
272,9.94
273,5.46
274,7.55
275,6.36
276,8.27
277,7.54
278,11.17
279,8.71
280,5.43
281,8.27
282,5.11
283,5.64
284,6.6
285,7.51
286,9.35
287,5.46
288,6.4
289,8.21
290,5.62
