Node,Relative Closeness
1,0.3790320363272852
2,0.536842440236964
3,0.35350722904992143
4,0.41225016220639704
5,0.345832911579834
6,0.36127272906124785
7,0.4095668715677182
8,0.3034612188786793
9,0.7939680080012914
10,0.32196984075965984
11,0.3441960533102836
12,0.3209367045666876
13,0.44331164583058946
14,0.2268592162365842
15,0.4935546221632541
16,0.2231226252042726
17,0.3185249177439175
18,0.37896685608612357
19,0.3626584885783597
20,0.3159435589642087
21,0.29663748084577946
22,0.2755111011913921
23,0.21950815435766483
24,0.2675211052402542
25,0.445047285488262
26,0.19962485245667086
27,0.3841551934986818
28,0.6957902284897899
29,0.17364732880569508
30,0.2797024010324397
31,0.28449429395973924
32,0.07759074751833422
33,0.14923502598047264
34,0.23185622533556643
35,0.36358026823599826
36,0.5856606841450699
37,0.353259056340332
38,0.32907380086066496
39,0.3948474144845799
40,0.4305028750158096
41,0.5941994357595538
42,0.31978037225478667
43,0.38367579933682133
44,0.356440854451163
45,0.5512719013578348
46,0.49796291744593424
47,0.43150849890508214
48,0.4464180817241265
49,0.4191301516754141
50,0.1419559975991836
51,0.557542383704498
52,0.3772112333197965
53,0.5089917619528757
54,0.15942883568618096
55,0.4318634375977188
56,0.4054757376192262
57,0.26815028640256755
58,0.5755628454252064
59,0.18369251259457525
60,0.33849886156855885
61,0.30959043384892554
62,0.32782301693352184
63,0.37353425145985675
64,0.46628339753425774
65,0.19503696029336726
66,0.23484475698168678
67,0.687489946324873
68,0.4926598164561447
69,0.5511211182313206
70,0.30790498584441683
71,0.3263680485895543
72,0.22483854479844478
73,0.42463365210176945
74,0.3371029292640848
75,0.7074565554229123
76,0.22680005100628353
77,0.2395881687171555
78,0.6396259699559913
79,1.0
80,0.30314911593581884
81,0.2908975107633726
82,0.42345746373839416
83,0.4166616953874743
84,0.2767642882639165
85,0.2827715948223164
86,0.18393103814056877
87,0.22447184144435917
88,0.31926958679894146
89,0.38194303562658743
90,0.5333906944382127
91,0.10150303966432958
92,0.4054903194016408
93,0.38095105472074986
94,0.5096042559174914
95,0.38694463148831254
96,0.24244532542374603
97,0.20525882151322972
98,0.4608642979990831
99,0.3566416474568533
100,0.34026394579026203
101,0.28555096863639984
102,0.22219403833528145
103,0.702388718030167
104,0.2010489023692692
105,0.17557375561683627
106,0.28312347228314805
107,0.2714393268596042
108,0.41011912838019315
109,0.40406584984319815
110,0.2686465815525034
111,0.2802393038773531
112,0.2615078275918313
113,0.5010116931173985
114,0.33328201293431947
115,0.2604714262747698
116,0.216211631194713
117,0.2792147158423343
118,0.22101517977775917
119,0.3434807177115622
120,0.12962034217190607
121,0.19706652522996734
122,0.28427303981568697
123,0.18543647545183362
124,0.16972606162371853
125,0.546714400508285
126,0.40180754960339676
127,0.3426788348450686
128,0.40392913915439305
129,0.10806093314672363
130,0.21650094975383996
131,0.4605018433190132
132,0.31366381502654855
133,0.34379216784257705
134,0.23137379872603145
135,0.2546467351125535
136,0.18062045137121202
137,0.25289669952208976
138,0.5631316962876772
139,0.41425491120581387
140,0.2810429648625586
141,0.2900263276844879
142,0.4960577634185351
143,0.05482100794724178
144,0.5956419467079174
145,0.5984257626752504
146,0.34097120067901115
147,0.20628653813248485
148,0.21021450034605413
149,0.18650959364326591
150,0.4067680868149902
151,0.1830041805982957
152,0.17395262914444545
153,0.28957075412293154
154,0.572026561180917
155,0.3326546527205356
156,0.18782701405193952
157,0.20035261914602234
158,0.36309895671952375
159,0.22776564676966166
160,0.2717868143753311
161,0.5196762237721041
162,0.25771189590348426
163,0.33333017543776133
164,0.2866327166851681
165,0.14799297527621633
166,0.26041062396613673
167,0.5538113235800962
168,0.2997657877531172
169,0.14872430670208223
170,0.37170907368448936
171,0.26565964808469744
172,0.2892259950659198
173,0.1976510179285053
174,0.24925124790007983
175,0.1909574237758878
176,0.28072017891343576
177,0.18894658108195436
178,0.22301921985200776
179,0.42619383410379685
180,0.2480832200114391
181,0.1870388376913278
182,0.2485466254670884
183,0.3590210082117108
184,0.26229421697319
185,0.2651092502041451
186,0.2798882231587808
187,0.17627454216277286
188,0.2577147708673983
189,0.31063251043694107
190,0.3184818284684161
191,0.37527393073489107
192,0.2051060120824123
193,0.44040039048710033
194,0.37773926998786544
195,0.33431349379209657
196,0.27286390647068526
197,0.315764130511917
198,0.4339747493715758
199,0.3616470866654721
200,0.22925964474994368
201,0.3088796986476062
202,0.15661863357437011
203,0.22808439548463724
204,0.14454708576276795
205,0.3001376131871703
206,0.5249941419006977
207,0.23541242108032434
208,0.23217536875311054
209,0.4415787213572665
210,0.29322636171061384
211,0.29764845976275045
212,0.3658141113605725
213,0.25848749499769436
214,0.20266472482736245
215,0.1995806165589407
216,0.2324526170076579
217,0.23471864700147319
218,0.23269221718372995
219,0.12490673034977469
220,0.20868511927097996
221,0.2706590683742055
222,0.28063061120372756
223,0.1898251847371627
224,0.32985490744237295
225,0.2169241043229514
226,0.14979920185918488
227,0.20472190552958894
228,0.24652197850797086
229,0.3657303970398119
230,0.2363358344654696
231,0.18318843488202532
232,0.12432828325942923
233,0.315473994995334
234,0.2365130586716583
235,0.30209861893568873
236,0.27498884144820085
237,0.17510384161363807
238,0.3194735434899382
239,0.2762948026108153
240,0.23288280538060765
241,0.3909646708666578
242,0.3815169803496191
243,0.11280568711977464
244,0.19390900224821916
245,0.34092866791517806
246,0.18365650813055742
247,0.07029868912326659
248,0.14800577386611427
249,0.24579173200115614
250,0.1438657992936095
251,0.22302312174968023
252,0.35874355701186544
253,0.2710155110179725
254,0.2869391187667755
255,0.3389578051103678
256,0.2256505287409361
257,0.4831468229389742
258,0.43973250654607743
259,0.3491757709049251
260,0.12292535112982725
261,0.12365384693452633
262,0.2703158525397744
263,0.2690030717380775
264,0.4050421334085522
265,0.18885845054917647
266,0.35860270424840246
267,0.23096008244001276
268,0.29222608297527203
269,0.11700117256753119
270,0.2003330941117072
271,0.046514179912005835
272,0.2690817957624219
273,0.24828156413735072
274,0.048913110350252295
275,0.1336519827594883
276,0.09732963965909922
277,0.18707462031323008
278,0.2642904752064821
279,0.10870124004655202
280,0.13551425664189587
281,0.14165189875072506
282,0.20767860701193058
283,0.27099054087885205
284,0.19797232069982118
285,0.20600344235919488
286,0.12428330062825572
287,0.13369312266020594
288,0.23560919912437187
289,0.1144872601617729
290,0.1527045752862254
291,0.20911476527469816
292,0.21965095906354362
293,0.34148497936812566
294,0.2130603442871957
295,0.22545794190571844
296,0.2784184847770331
297,0.23682947093717166
298,0.26905946333756003
299,0.2050510805006075
300,0.26898657991792535
301,0.19019387965468204
302,0.23652100902635373
303,0.28081510274612165
304,0.19136707189697286
305,0.4066692529688638
306,0.2856546041654329
307,0.21598803082947338
308,0.2584011738894943
309,0.40618330372417916
310,0.30308921506450154
311,0.40995518724238805
312,0.35853185826924566
313,0.275280575175825
314,0.24564467129673803
315,0.3218224095867445
316,0.20729676887581883
317,0.5210779670708587
318,0.16813903808907715
319,0.24541719841783657
320,0.24265130021886228
321,0.2834991346465263
322,0.2638815435402803
323,0.619909872655028
324,0.184058938996256
325,0.20257606856119492
326,0.18460556376441412
327,0.2159035189842917
328,0.2726626228375748
329,0.16851810224960925
330,0.4482228975376436
331,0.270669185097532
332,0.22679289657869098
333,0.3494717831916836
334,0.18673180230717543
335,0.17935377566052976
336,0.18425723268761243
337,0.2390405845130422
338,0.3496625991000517
339,0.2119847208918433
340,0.26495756688957395
341,0.17480805949597938
342,0.18647773019194114
343,0.10100370823022792
344,0.18223914019784854
345,0.18055627021336507
346,0.09737694993956432
347,0.18453347006089568
348,0.23490755788356005
349,0.0439101222358898
350,0.21513830155242367
351,0.283888649759343
352,0.191928547764469
353,0.1670897881491004
354,0.18916288526118952
355,0.16512579351684062
356,0.12057364839013313
357,0.1705569257885735
358,0.2812348571726903
359,0.10695986761340066
360,0.2436954627498849
361,0.41387682815294313
362,0.1711184498316721
363,0.2877667025667402
364,0.35436617615408594
365,0.5047434236105922
366,0.10590565595855826
367,0.19998769637633065
368,0.26679570954306914
369,0.18554249643988754
370,0.39063290681556206
371,0.1752473954513805
372,0.24473839100228628
373,0.1470591754297851
374,0.36126319808846385
375,0.1421567919061172
376,0.28482027721210834
377,0.11720106412464595
378,0.17892639199273025
379,0.2877911901419309
380,0.35746685738426087
381,0.3853872269560624
382,0.33627032437773796
383,0.11755544142485305
384,0.2097835130442977
385,0.19885663001757772
386,0.23011726358326678
387,0.20396425082812067
388,0.29135144539615637
389,0.3275553516790505
390,0.10064415935582813
391,0.17102170679174916
392,0.15238661343163754
393,0.04302842331093518
394,0.1021443182575352
395,0.04052396133905296
396,0.22585831144087845
397,0.2720735657600556
398,0.2936541615884221
399,0.2639467510650669
400,0.3384192967940272
401,0.21053854388562432
402,0.12577721970354677
403,0.2156572923312855
404,0.20951371818562067
405,0.0811682310068965
406,0.2610959597034302
407,0.2872638571239818
408,0.28247138302344277
409,0.1649325690969834
410,0.2185746590135147
411,0.2179425712609604
412,0.11918205770817177
413,0.16414239429337021
414,0.2886708724556529
415,0.18451816789645595
416,0.272190811386446
417,0.5999187821904524
418,0.12488233656203573
419,0.21538001074755367
