Starting Node,Average Spreading Ability
1,2.6
2,3.21
3,1.86
4,3.2
5,3.62
6,3.87
7,3.47
8,2.35
9,2.54
10,3.34
11,2.41
12,1.85
13,2.76
14,4.49
15,3.89
16,4.07
17,2.96
18,3.7
19,3.47
20,2.98
21,2.84
22,2.45
23,5.27
24,2.66
25,5.83
26,7.01
27,5.69
28,6.15
29,5.16
30,6.47
31,5.57
32,2.69
33,3.07
34,2.23
35,3.02
36,2.25
37,3.41
38,3.81
39,2.54
40,3.79
41,4.26
42,3.26
43,3.64
44,3.09
45,2.63
46,9.26
47,11.27
48,14.85
49,2.56
50,4.34
51,6.93
52,10.99
53,8.99
54,2.47
55,2.8
56,2.85
57,2.73
58,3.84
59,3.53
60,4.03
61,3.91
62,4.78
63,4.25
64,5.33
65,4.26
66,5.47
67,2.25
68,2.07
69,2.88
70,4.12
71,3.16
72,4.69
73,4.18
74,3.37
75,4.71
76,2.94
77,4.3
78,3.05
79,2.82
80,2.31
81,2.23
82,2.73
83,2.26
84,2.45
85,2.44
86,3.27
87,3.94
88,4.16
89,4.87
90,3.23
91,3.38
92,4.87
93,2.57
94,2.61
95,2.28
96,4.71
97,5.79
98,2.88
99,2.49
100,2.73
101,1.86
102,1.42
103,3.08
104,1.86
105,4.43
106,2.03
107,8.56
108,4.45
109,3.13
110,2.76
111,5.49
112,2.01
113,3.78
114,2.26
115,2.96
116,2.39
117,6.06
118,4.08
119,7.22
120,8.15
121,4.93
122,4.74
123,4.12
124,5.62
125,3.93
126,6.28
127,5.94
128,5.35
129,10.54
130,5.62
131,4.38
132,11.52
133,9.65
134,9.19
135,15.9
136,4.75
137,5.31
138,5.01
139,2.74
140,8.13
141,11.93
142,8.58
143,5.52
144,6.81
145,9.51
146,8.17
147,9.24
148,7.12
149,9.69
150,8.4
151,6.33
152,6.41
153,7.84
154,7.34
155,5.9
156,6.18
157,5.72
158,9.06
159,6.86
160,5.85
161,4.74
162,8.4
163,5.7
164,6.8
165,6.2
166,8.33
167,7.52
168,4.5
169,4.09
170,4.16
171,5.08
172,5.17
173,7.02
174,7.08
175,7.62
176,13.47
177,13.85
178,6.67
179,7.84
180,9.65
181,9.66
182,9.42
183,5.99
184,4.16
185,12.84
186,15.37
187,4.08
188,3.86
189,3.44
190,8.19
191,7.74
192,5.95
193,6.31
194,8.33
195,8.38
196,4.42
197,11.53
198,13.07
199,7.08
200,14.16
201,9.65
202,12.11
203,16.61
204,8.25
205,16.89
206,14.94
207,11.16
208,9.96
209,14.31
210,9.81
211,4.57
212,13.65
213,7.61
214,4.99
215,10.99
216,12.87
217,8.91
218,11.72
219,12.48
220,3.44
221,4.79
222,2.93
223,1.93
224,2.03
225,2.32
226,3.15
227,2.15
228,2.69
229,3.42
230,2.39
231,3.3
232,1.62
233,3.21
234,5.44
235,4.31
236,4.64
237,9.73
238,2.8
239,3.2
240,3.86
241,5.83
242,3.83
243,4.48
244,6.96
245,5.91
246,5.11
247,2.83
248,1.75
249,15.19
250,2.56
251,8.5
252,16.0
253,16.12
254,15.92
255,9.66
256,18.01
257,6.77
258,4.11
259,8.05
260,3.55
261,1.51
262,3.4
263,4.59
264,3.56
265,10.01
266,4.6
267,2.19
268,2.36
269,7.67
270,4.25
271,4.09
272,3.28
