Node,Score,Rank
148,0.337974441,1.0
151,0.328955542,2.0
150,0.279635116,3.0
155,0.274722542,4.0
62,0.258289846,5.0
225,0.254331452,6.0
157,0.236489545,7.0
153,0.226674198,8.0
193,0.211755485,9.0
154,0.21174224,10.0
156,0.203131405,11.0
149,0.180374984,12.0
224,0.148743918,13.0
190,0.14327552,14.0
227,0.131341622,15.0
192,0.112746661,16.0
223,0.111029069,17.0
10,0.106973957,18.0
231,0.105393023,19.0
123,0.100669,20.0
228,0.099990907,21.0
229,0.096253796,22.0
191,0.092306416,23.0
152,0.086945162,24.0
226,0.08675431,25.0
232,0.080737643,26.0
247,0.076405262,27.0
245,0.071877376,28.0
246,0.064755307,29.0
357,0.059769873,30.0
358,0.058750682,31.0
281,0.057938086,32.0
234,0.057597736,33.0
282,0.053469439,34.0
194,0.051298119,35.0
230,0.050958813,36.0
233,0.050958813,36.0
9,0.038040293,37.0
294,0.037059725,38.0
370,0.035475255,39.0
363,0.035357723,40.0
360,0.031990492,41.0
293,0.0312653,42.0
372,0.030351615,43.0
195,0.028119903,44.0
61,0.027861127,45.0
158,0.027544282,46.0
235,0.027122155,47.0
87,0.023303572,48.0
1,0.017321914,49.0
453,0.015851773,50.0
367,0.015818758,51.0
456,0.015407978,52.0
457,0.014368634,53.0
369,0.014006399,54.0
368,0.014006399,54.0
458,0.012630155,55.0
455,0.012353577,56.0
120,0.011292757,57.0
292,0.010735441,58.0
496,0.010264599,59.0
354,0.010232869,60.0
196,0.009843647,61.0
80,0.009469435,62.0
296,0.008804644,63.0
446,0.00871208,64.0
365,0.008147932,65.0
366,0.006608765,66.0
371,0.0064284,67.0
364,0.00626523,68.0
489,0.006142279,69.0
425,0.005743582,70.0
353,0.004254734,71.0
83,0.003763066,72.0
81,0.003488978,73.0
12,0.003487733,74.0
342,0.003379594,75.0
295,0.003334162,76.0
147,0.003276028,77.0
426,0.003236726,78.0
302,0.003160548,79.0
4,0.003073322,80.0
454,0.003037341,81.0
60,0.002971138,82.0
409,0.002919616,83.0
7,0.00289331,84.0
206,0.00264783,85.0
484,0.002485116,86.0
2,0.002484962,87.0
5,0.002474858,88.0
6,0.002419693,89.0
3,0.002224439,90.0
165,0.001910005,91.0
164,0.001888876,92.0
8,0.001847226,93.0
167,0.001838327,94.0
163,0.001838327,94.0
166,0.001771791,95.0
170,0.001770779,96.0
168,0.001769702,97.0
169,0.001750621,98.0
445,0.001726431,99.0
493,0.001643122,100.0
162,0.001629216,101.0
211,0.001590006,102.0
352,0.001544972,103.0
462,0.001497461,104.0
124,0.001416494,105.0
125,0.001387212,106.0
122,0.001218124,107.0
121,0.001204271,108.0
355,0.001146783,109.0
356,0.001119986,110.0
256,0.001021581,111.0
78,0.001021446,112.0
379,0.000957783,113.0
21,0.000889757,114.0
82,0.00088849,115.0
485,0.000845222,116.0
85,0.000793569,117.0
461,0.000704765,118.0
94,0.00064842,119.0
93,0.000572467,120.0
84,0.000514288,121.0
213,0.000512762,122.0
208,0.000490025,123.0
197,0.000463163,124.0
280,0.000461321,125.0
50,0.000445069,126.0
361,0.000418393,127.0
410,0.000401297,128.0
252,0.000391981,129.0
433,0.000390816,130.0
459,0.000388139,131.0
22,0.000388043,132.0
386,0.000383987,133.0
86,0.000380728,134.0
273,0.000375903,135.0
118,0.000368541,136.0
314,0.000355332,137.0
479,0.000346438,138.0
359,0.000327742,139.0
424,0.000323316,140.0
51,0.00032207,141.0
92,0.000312095,142.0
411,0.000311351,143.0
91,0.000308545,144.0
451,0.00029899,145.0
88,0.000290205,146.0
49,0.000285126,147.0
301,0.000269297,148.0
11,0.000268047,149.0
265,0.000214774,150.0
337,0.00021433,151.0
71,0.000204472,152.0
129,0.000201254,153.0
135,0.000201254,153.0
134,0.000201254,153.0
198,0.000196093,154.0
128,0.000195049,155.0
130,0.000195049,155.0
132,0.000195049,155.0
133,0.000195049,155.0
131,0.000195049,155.0
212,0.000193545,156.0
30,0.000186319,157.0
488,0.000184108,158.0
171,0.000180338,159.0
89,0.000180285,160.0
161,0.000178181,161.0
210,0.000172663,162.0
311,0.000166522,163.0
312,0.000164222,164.0
201,0.00016116,165.0
486,0.000159691,166.0
200,0.000154153,167.0
391,0.000152814,168.0
203,0.000151157,169.0
452,0.000151056,170.0
199,0.000151001,171.0
202,0.000149603,172.0
14,0.00014842,173.0
217,0.00014383,174.0
96,0.000140568,175.0
449,0.000135621,176.0
220,0.00013421,177.0
448,0.0001339,178.0
95,0.000133687,179.0
274,0.000132845,180.0
219,0.000129914,181.0
431,0.000129902,182.0
398,0.000127749,183.0
204,0.000126054,184.0
397,0.000123767,185.0
289,0.000123267,186.0
288,0.000122595,187.0
97,0.000114626,188.0
417,0.000113766,189.0
277,0.000113018,190.0
216,0.000111085,191.0
254,0.000110196,192.0
79,0.000108928,193.0
207,0.000106957,194.0
214,0.000106495,195.0
205,0.000106143,196.0
68,0.000102691,197.0
209,0.0001,198.0
90,9.47e-05,199.0
159,9.47e-05,199.0
160,9.47e-05,199.0
313,9.08e-05,200.0
291,8.99e-05,201.0
279,8.97e-05,202.0
221,8.74e-05,203.0
309,8.47e-05,204.0
382,8.41e-05,205.0
308,8.36e-05,206.0
218,8.15e-05,207.0
290,8.15e-05,207.0
276,8.01e-05,208.0
315,7.39e-05,209.0
387,6.94e-05,210.0
175,6.65e-05,211.0
53,6.55e-05,212.0
283,6.44e-05,213.0
278,6.28e-05,214.0
275,6.28e-05,214.0
250,6.15e-05,215.0
251,6.15e-05,215.0
253,6.15e-05,215.0
249,6.15e-05,215.0
340,6.12e-05,216.0
341,5.94e-05,217.0
383,5.92e-05,218.0
318,5.89e-05,219.0
420,5.63e-05,220.0
39,5.62e-05,221.0
480,5.11e-05,222.0
117,4.91e-05,223.0
285,4.85e-05,224.0
127,4.8e-05,225.0
408,4.69e-05,226.0
460,4.67e-05,227.0
179,4.65e-05,228.0
113,4.59e-05,229.0
146,4.56e-05,230.0
384,4.51e-05,231.0
261,4.4e-05,232.0
259,4.18e-05,233.0
412,4.14e-05,234.0
490,4.14e-05,234.0
396,4.06e-05,235.0
395,4.06e-05,235.0
310,3.98e-05,236.0
264,3.96e-05,237.0
145,3.93e-05,238.0
389,3.85e-05,239.0
215,3.81e-05,240.0
478,3.69e-05,241.0
421,3.54e-05,242.0
119,3.33e-05,243.0
333,3.16e-05,244.0
54,3.13e-05,245.0
52,3.04e-05,246.0
176,3.01e-05,247.0
286,2.87e-05,248.0
378,2.87e-05,248.0
334,2.86e-05,249.0
492,2.86e-05,249.0
67,2.74e-05,250.0
349,2.73e-05,251.0
260,2.63e-05,252.0
241,2.63e-05,252.0
70,2.54e-05,253.0
109,2.38e-05,254.0
351,2.35e-05,255.0
450,2.34e-05,256.0
432,2.24e-05,257.0
317,2.18e-05,258.0
323,2.17e-05,259.0
262,2.13e-05,260.0
26,2.07e-05,261.0
307,2.04e-05,262.0
434,1.97e-05,263.0
316,1.97e-05,263.0
222,1.94e-05,264.0
13,1.86e-05,265.0
15,1.84e-05,266.0
320,1.83e-05,267.0
19,1.83e-05,267.0
20,1.81e-05,268.0
269,1.78e-05,269.0
248,1.72e-05,270.0
174,1.66e-05,271.0
390,1.65e-05,272.0
344,1.64e-05,273.0
272,1.61e-05,274.0
18,1.61e-05,274.0
263,1.54e-05,275.0
257,1.52e-05,276.0
348,1.48e-05,277.0
173,1.46e-05,278.0
110,1.46e-05,278.0
324,1.4e-05,279.0
66,1.39e-05,280.0
413,1.39e-05,280.0
465,1.38e-05,281.0
419,1.33e-05,282.0
418,1.33e-05,282.0
242,1.32e-05,283.0
403,1.26e-05,284.0
268,1.25e-05,285.0
402,1.22e-05,286.0
401,1.22e-05,286.0
400,1.22e-05,286.0
345,1.21e-05,287.0
255,1.18e-05,288.0
267,1.1e-05,289.0
385,9.59e-06,290.0
388,9.32e-06,291.0
319,8.69e-06,292.0
284,8.48e-06,293.0
467,8.39e-06,294.0
116,8.24e-06,295.0
330,7.8e-06,296.0
336,7.44e-06,297.0
266,7.39e-06,298.0
108,7.36e-06,299.0
126,6.98e-06,300.0
258,6.79e-06,301.0
35,6.64e-06,302.0
472,6.34e-06,303.0
98,5.99e-06,304.0
321,5.79e-06,305.0
111,5.78e-06,306.0
180,5.75e-06,307.0
104,5.63e-06,308.0
482,5.45e-06,309.0
238,5.43e-06,310.0
406,5.23e-06,311.0
271,5.21e-06,312.0
136,5.12e-06,313.0
112,5.01e-06,314.0
343,4.96e-06,315.0
362,4.96e-06,315.0
107,4.93e-06,316.0
325,4.86e-06,317.0
236,4.86e-06,317.0
237,4.86e-06,317.0
58,4.79e-06,318.0
270,4.75e-06,319.0
240,4.19e-06,320.0
239,4.09e-06,321.0
40,3.7e-06,322.0
350,3.46e-06,323.0
300,3.25e-06,324.0
38,3.12e-06,325.0
69,3.03e-06,326.0
27,2.86e-06,327.0
28,2.69e-06,328.0
444,2.64e-06,329.0
422,2.63e-06,330.0
29,2.52e-06,331.0
394,2.34e-06,332.0
430,2.31e-06,333.0
393,2.31e-06,333.0
423,2.11e-06,334.0
24,2.08e-06,335.0
17,2.06e-06,336.0
16,2.04e-06,337.0
377,1.99e-06,338.0
346,1.96e-06,339.0
347,1.96e-06,339.0
441,1.95e-06,340.0
466,1.9e-06,341.0
464,1.88e-06,342.0
392,1.76e-06,343.0
172,1.56e-06,344.0
326,1.54e-06,345.0
471,1.52e-06,346.0
491,1.5e-06,347.0
243,1.49e-06,348.0
139,1.47e-06,349.0
105,1.33e-06,350.0
34,1.28e-06,351.0
37,1.19e-06,352.0
287,1.14e-06,353.0
36,9.67e-07,354.0
331,9.57e-07,355.0
332,9.57e-07,355.0
329,8.53e-07,356.0
335,8.53e-07,356.0
178,7.85e-07,357.0
404,7.09e-07,358.0
407,7.09e-07,358.0
405,7.09e-07,358.0
322,6.91e-07,359.0
328,6.18e-07,360.0
327,6.18e-07,360.0
44,6.17e-07,361.0
189,6.04e-07,362.0
483,5.64e-07,363.0
56,5.42e-07,364.0
25,5.4e-07,365.0
115,5.35e-07,366.0
114,5.35e-07,366.0
338,5.31e-07,367.0
339,4.62e-07,368.0
144,3.75e-07,369.0
64,3.74e-07,370.0
63,3.66e-07,371.0
65,3.66e-07,371.0
177,3.3e-07,372.0
32,3.09e-07,373.0
33,3.05e-07,374.0
31,3.05e-07,374.0
468,2.88e-07,375.0
376,2.53e-07,376.0
436,2.51e-07,377.0
440,2.41e-07,378.0
76,2.27e-07,379.0
23,2.25e-07,380.0
184,2.24e-07,381.0
141,2.21e-07,382.0
463,2.08e-07,383.0
495,2.03e-07,384.0
137,1.67e-07,385.0
442,1.66e-07,386.0
443,1.64e-07,387.0
470,1.64e-07,387.0
304,1.59e-07,388.0
477,1.58e-07,389.0
428,1.46e-07,390.0
183,1.45e-07,391.0
106,1.43e-07,392.0
140,1.09e-07,393.0
138,8.76e-08,394.0
475,7.56e-08,395.0
41,7.47e-08,396.0
43,7.47e-08,396.0
59,7.23e-08,397.0
186,6.83e-08,398.0
47,6.68e-08,399.0
244,6.57e-08,400.0
437,6.01e-08,401.0
142,5.87e-08,402.0
57,5.83e-08,403.0
55,5.83e-08,403.0
299,5.08e-08,404.0
298,5.08e-08,404.0
297,5.08e-08,404.0
481,5.05e-08,405.0
306,3.99e-08,406.0
305,3.99e-08,406.0
438,3.79e-08,407.0
414,3.38e-08,408.0
435,3.32e-08,409.0
439,3.17e-08,410.0
373,2.76e-08,411.0
72,2.56e-08,412.0
447,1.79e-08,413.0
469,1.75e-08,414.0
303,1.71e-08,415.0
427,1.56e-08,416.0
429,1.56e-08,416.0
182,1.56e-08,416.0
143,1.17e-08,417.0
102,1.16e-08,418.0
100,1.16e-08,418.0
101,1.15e-08,419.0
103,1.15e-08,419.0
381,8.71e-09,420.0
380,8.71e-09,420.0
187,8.34e-09,421.0
185,8.34e-09,421.0
476,8.18e-09,422.0
48,7.97e-09,423.0
42,7.97e-09,423.0
473,7.95e-09,424.0
188,7.43e-09,425.0
46,7.27e-09,426.0
494,6.31e-09,427.0
474,4.89e-09,428.0
416,4.04e-09,429.0
415,4.04e-09,429.0
375,2.94e-09,430.0
374,2.94e-09,430.0
73,2.81e-09,431.0
74,2.78e-09,432.0
75,2.78e-09,432.0
487,1.91e-09,433.0
181,1.67e-09,434.0
399,1.25e-09,435.0
99,1.25e-09,435.0
45,7.82e-10,436.0
77,3.05e-10,437.0
