Starting Node,Average Spreading Ability
1,34.2
2,55.07
3,30.01
4,49.38
5,42.55
6,37.1
7,53.8
8,50.31
9,52.17
10,32.65
11,41.99
12,37.31
13,32.46
14,24.71
15,37.48
16,33.04
17,36.27
18,28.83
19,32.05
20,44.02
21,22.2
22,14.46
23,51.25
24,36.07
25,32.47
26,40.29
27,32.07
28,33.77
29,26.65
30,32.18
31,32.18
32,17.39
33,23.0
34,21.51
35,23.67
36,23.14
37,20.13
38,20.52
39,25.01
40,18.31
41,10.08
42,13.92
43,24.88
44,14.99
45,7.67
46,9.42
47,9.87
48,14.5
49,19.51
50,6.18
51,10.05
52,9.15
53,16.19
54,17.87
55,15.11
56,6.19
57,12.41
58,16.41
59,4.47
60,5.46
61,6.41
62,5.7
63,4.05
64,24.57
65,22.4
66,24.42
67,17.28
68,23.04
69,41.8
70,24.89
71,12.25
72,4.97
73,3.86
74,10.13
75,16.3
76,13.03
77,34.12
78,10.92
79,18.43
80,30.17
81,42.47
82,27.85
83,22.13
84,49.2
85,17.07
86,31.86
87,17.88
88,12.45
89,30.61
90,40.97
91,35.45
92,45.69
93,35.9
94,20.73
95,40.21
96,17.24
97,52.0
98,17.89
99,39.84
100,26.38
101,46.86
102,42.62
103,27.11
104,25.12
105,39.84
106,33.18
107,29.59
108,28.22
109,40.62
110,20.71
111,31.34
112,30.09
113,18.17
114,34.44
115,28.38
116,26.27
117,22.39
118,29.17
119,23.52
120,15.62
121,10.95
122,12.38
123,24.94
124,38.64
125,28.96
126,13.49
127,18.94
128,23.55
129,16.75
130,35.34
131,26.55
132,27.32
133,12.73
134,28.03
135,24.38
136,16.78
137,13.74
138,18.14
139,16.81
140,11.85
141,12.78
142,13.73
143,23.26
144,26.0
145,33.28
146,21.23
147,17.83
148,23.42
149,38.54
150,22.28
151,45.33
152,34.14
153,46.71
154,37.02
155,15.32
156,27.32
157,32.65
158,38.47
159,22.16
160,36.33
161,42.77
162,25.1
163,20.26
164,48.78
165,24.88
166,20.59
167,21.43
168,26.98
169,43.11
170,18.61
171,35.71
