Node,Weighted_Sum
1,0.006496060781181909
2,0.005337607909976104
3,0.005948173394935961
4,0.006496060781181909
5,0.006496060781181909
6,0.006496060781181909
7,0.006496060781181909
8,0.006496060781181909
9,0.006496060781181909
10,0.0056846612852128565
11,0.006496060781181909
12,0.006496060781181909
13,0.005074421108919751
14,0.0063017438832045115
15,0.006327766791176883
16,0.006496060781181909
17,0.006496060781181909
18,0.005733327105243744
19,0.006496060781181909
20,0.006496060781181909
21,0.005948173394935961
22,0.006496060781181909
23,0.006496060781181909
24,0.005469978940460118
25,0.0063744859784065355
26,0.006496060781181909
27,0.005948173394935961
28,0.005266826573353469
29,0.006496060781181909
30,0.006496060781181909
31,0.006496060781181909
32,0.006496060781181909
33,0.006496060781181909
34,0.006496060781181909
35,0.006496060781181909
36,0.006496060781181909
37,0.006496060781181909
38,0.006496060781181909
39,0.006496060781181909
40,0.006496060781181909
41,0.006496060781181909
42,0.006401738837623834
43,0.006496060781181909
44,0.006196625711937794
45,0.004860058173588675
46,0.005670482118987376
47,0.006496060781181909
48,0.006415365267232482
49,0.005300230513863069
50,0.006496060781181909
51,0.005243778162627239
52,0.006496060781181909
53,0.006348463070434162
54,0.006496060781181909
55,0.005854018338920346
56,0.006496060781181909
57,0.006496060781181909
58,0.006496060781181909
59,0.004349876817736858
60,0.006496060781181909
61,0.006496060781181909
62,0.006496060781181909
63,0.0062822775551921554
64,0.006496060781181909
65,0.006496060781181909
66,0.006327766791176883
67,0.006496060781181909
68,0.006496060781181909
69,0.006496060781181909
70,0.005469978940460118
71,0.006496060781181909
72,0.005454014505160674
73,0.006496060781181909
74,0.005552290254728842
75,0.006496060781181909
76,0.00623432841671758
77,0.00610001075343233
78,0.006496060781181909
79,0.006496060781181909
80,0.006395898939220126
81,0.006496060781181909
82,0.006150672531300165
83,0.00610001075343233
84,0.005948173394935961
85,0.005948173394935961
86,0.0052889420899452175
87,0.006496060781181909
88,0.005552290254728842
89,0.006496060781181909
90,0.006382272509611478
91,0.006496060781181909
92,0.005183636648559735
93,0.006496060781181909
94,0.006496060781181909
95,0.006496060781181909
96,0.0058384452765104615
97,0.006496060781181909
98,0.006382272509611478
99,0.005552290254728842
100,0.006496060781181909
101,0.004951549915246743
102,0.0063744859784065355
103,0.0064484580248534845
104,0.006496060781181909
105,0.006327766791176883
106,0.006401738837623834
107,0.006496060781181909
108,0.005948173394935961
109,0.005382380464404521
110,0.006496060781181909
111,0.006496060781181909
112,0.006401738837623834
113,0.006496060781181909
114,0.0063744859784065355
115,0.006496060781181909
116,0.006496060781181909
117,0.006496060781181909
118,0.006496060781181909
119,0.006496060781181909
120,0.0056846612852128565
121,0.006496060781181909
122,0.006496060781181909
123,0.006496060781181909
124,0.006496060781181909
125,0.006496060781181909
126,0.006496060781181909
127,0.005335661277174869
128,0.005778099659672161
129,0.006031853264239022
130,0.005096038172504137
131,0.005074421108919751
132,0.006496060781181909
133,0.006496060781181909
134,0.005481717909796848
135,0.006496060781181909
136,0.003993476174047776
137,0.006496060781181909
138,0.006496060781181909
139,0.006496060781181909
140,0.004990404715578029
141,0.006281047603947232
142,0.0052889420899452175
143,0.005214345343413536
144,0.005948173394935961
145,0.005023808730814441
146,0.00610001075343233
147,0.006401738837623834
148,0.006496060781181909
149,0.0051211402961494025
150,0.004963823102726396
151,0.0051211402961494025
152,0.0052630111634444235
153,0.0056846612852128565
154,0.005948173394935961
155,0.005337607909976104
156,0.005621816298956488
157,0.005117010513844113
158,0.004904830728017091
159,0.005885164463740113
160,0.005960530406371466
161,0.00564712252537255
162,0.005733327105243744
163,0.004616950490779358
164,0.005861804870125288
