Starting Node,Average Spreading Ability
245,2.67
1,1.59
19,1.75
26,1.43
139,3.92
170,1.24
345,1.17
439,1.27
528,1.27
603,1.43
659,2.46
736,1.27
753,1.24
512,4.84
4,1.3
10,6.18
15,1.99
43,1.9
49,1.62
50,1.69
81,1.32
213,1.45
228,4.78
239,1.86
273,2.98
393,4.66
527,1.22
562,1.47
657,6.24
209,1.46
2,1.43
302,2.56
725,1.11
255,2.47
77,6.3
686,6.74
520,5.92
3,1.45
134,1.47
137,7.48
157,2.57
158,11.25
430,1.47
521,6.44
639,5.85
711,1.66
728,4.68
761,4.79
493,4.1
5,1.54
25,2.45
83,1.18
87,1.27
99,3.09
121,1.57
160,1.44
220,1.91
277,1.74
312,1.72
507,1.35
598,1.32
612,1.36
661,3.58
671,1.25
695,1.34
696,2.21
734,1.5
483,1.33
6,1.09
95,1.26
143,1.34
55,1.47
7,3.51
279,1.47
358,7.07
503,1.69
735,6.78
452,1.22
583,1.12
604,1.19
67,3.16
91,1.76
124,3.68
141,3.77
180,3.96
181,2.57
200,2.25
243,2.74
252,4.24
253,2.46
295,1.96
303,2.06
351,5.85
353,1.55
402,1.53
477,2.6
494,2.1
567,3.31
669,2.65
673,1.42
693,8.47
755,1.57
599,2.66
46,1.85
120,1.79
172,2.64
289,1.84
383,2.69
397,6.5
408,1.93
419,4.4
536,4.17
579,1.52
587,3.56
623,6.7
171,3.25
286,2.26
336,2.05
347,1.22
547,2.85
620,3.23
11,1.07
8,1.28
34,1.26
306,1.21
373,1.29
492,1.16
640,1.26
750,2.34
378,3.19
9,1.73
56,1.95
84,1.49
105,1.95
142,2.79
193,1.63
256,1.42
271,1.4
296,1.4
409,3.35
462,1.35
610,2.15
611,1.71
624,1.29
644,1.63
12,1.7
191,1.36
250,1.71
293,1.47
361,1.82
411,1.25
496,1.37
569,1.13
588,1.55
630,1.23
22,3.88
88,1.33
192,3.01
280,2.2
315,1.56
357,1.72
377,3.5
491,1.31
677,1.28
94,1.14
144,2.24
152,1.28
223,2.89
233,1.6
248,1.25
285,1.4
441,2.57
464,1.61
542,1.48
572,1.85
580,1.5
606,1.43
618,2.42
651,3.89
703,1.59
708,3.14
737,1.5
672,1.26
688,1.44
93,1.97
135,1.76
425,1.56
435,2.9
513,1.35
535,1.55
565,1.38
577,1.32
595,1.95
176,1.54
720,1.56
346,1.39
362,1.86
499,1.46
741,2.1
399,1.3
480,1.15
509,2.33
643,1.29
687,1.4
692,1.42
705,2.06
691,1.26
18,1.65
329,1.67
461,3.22
508,2.03
561,2.51
756,1.75
385,1.28
749,1.24
42,1.42
69,1.4
72,2.1
226,1.31
291,1.63
298,1.45
600,1.45
740,1.37
17,1.07
201,1.35
257,1.15
423,1.25
300,3.06
13,1.3
545,1.14
585,1.25
679,1.64
90,2.82
14,1.97
28,1.2
265,1.23
288,1.83
324,1.47
371,1.19
529,1.17
712,1.16
161,1.97
211,1.61
284,1.57
297,2.0
330,1.8
417,1.54
440,2.42
475,1.81
478,3.49
514,4.27
538,3.71
544,1.68
564,1.7
571,1.8
589,1.44
645,2.16
676,2.32
684,2.03
506,1.37
533,1.91
145,1.25
206,1.14
308,1.17
498,1.27
184,2.96
448,1.18
61,1.63
16,1.5
586,2.65
229,4.65
525,1.89
374,1.33
20,2.31
548,1.08
21,1.67
31,2.13
33,1.41
149,2.08
189,1.57
337,1.5
376,2.47
472,2.24
485,3.18
532,1.39
540,2.01
707,3.21
534,1.09
133,1.17
232,1.26
335,1.51
605,1.46
636,1.46
281,1.25
222,1.27
375,1.53
307,1.65
552,1.45
628,1.1
23,1.08
27,1.12
24,1.87
360,1.23
414,1.21
429,2.0
674,2.17
463,1.23
186,1.29
350,1.17
524,1.26
125,1.18
140,1.26
147,1.11
234,1.21
458,3.2
470,1.45
550,1.3
722,1.21
391,1.15
29,1.42
106,1.09
685,1.04
30,1.77
37,1.71
39,1.66
71,1.73
74,1.31
80,1.38
131,1.48
136,1.93
138,3.27
168,2.7
194,1.6
238,4.3
264,1.73
268,1.71
275,1.95
304,1.65
403,1.68
437,1.98
449,1.91
515,1.73
539,1.89
549,2.37
557,2.45
581,2.01
701,1.76
706,2.03
759,2.22
272,1.37
428,1.21
518,1.69
553,1.31
76,1.72
32,1.04
153,1.25
162,1.32
225,1.16
615,1.68
656,1.07
35,1.53
98,2.08
156,2.83
196,1.6
219,1.83
249,1.25
341,2.58
410,1.85
442,1.72
443,1.23
718,1.45
36,1.06
316,1.15
342,1.38
554,1.07
164,1.08
558,1.4
38,1.12
366,1.47
415,1.08
670,1.12
690,1.15
54,2.26
40,1.86
267,1.21
338,1.23
457,1.27
86,1.85
261,1.24
159,4.03
246,1.26
556,1.38
541,1.12
126,1.43
177,1.77
41,1.21
165,1.86
221,1.85
551,3.48
560,2.15
47,1.27
44,1.11
444,1.14
45,1.79
51,2.7
108,2.33
110,1.8
154,2.17
241,2.37
340,1.69
367,2.17
370,2.04
505,3.18
516,1.81
566,1.85
568,3.24
590,2.51
689,2.33
103,1.33
