Starting Node,Average Spreading Ability
1,1.04
2,1.09
3,1.34
4,2.48
5,1.65
6,4.29
7,1.06
8,1.07
9,1.09
10,1.04
11,1.39
12,1.19
13,1.07
14,1.02
15,1.08
16,1.04
17,1.02
18,1.07
19,1.07
20,1.15
21,1.24
22,1.11
23,3.81
24,7.35
25,7.23
26,9.54
27,4.31
28,7.11
29,5.52
30,2.91
31,1.07
32,1.01
33,1.31
34,1.06
35,1.1
36,1.14
37,1.43
38,2.84
39,1.12
40,1.15
41,1.23
42,1.19
43,2.6
44,1.28
45,1.35
46,1.27
47,1.6
48,2.46
49,1.45
50,5.28
51,6.17
52,4.31
53,5.66
54,2.14
55,6.73
56,8.09
57,7.8
58,7.51
59,2.71
60,4.1
61,7.66
62,4.95
63,8.04
64,2.01
65,4.21
66,4.77
67,5.03
68,7.52
69,5.26
70,2.43
71,3.3
72,3.49
73,7.28
74,5.62
75,9.39
76,3.77
77,7.06
78,5.59
79,1.44
80,1.13
81,1.06
82,1.06
83,1.07
84,1.03
85,1.06
86,1.07
87,1.02
88,1.12
89,1.12
90,1.05
91,1.13
92,1.25
93,1.12
94,1.11
95,1.14
96,1.17
97,1.21
98,1.29
99,1.02
100,1.6
101,1.64
102,2.36
103,1.13
104,1.42
105,1.59
106,1.3
107,2.05
108,1.35
109,1.25
110,1.19
111,2.05
112,1.7
113,4.01
114,2.61
115,1.64
116,4.11
117,1.97
118,2.32
119,3.43
120,2.3
121,7.07
122,2.2
123,4.16
124,4.36
125,5.84
126,6.27
127,5.97
128,5.8
129,2.4
130,7.08
131,2.47
132,2.85
133,5.46
134,3.24
135,5.63
136,4.51
137,5.11
138,4.39
139,2.27
140,1.07
141,3.56
142,4.1
143,1.48
144,2.64
145,2.61
146,2.1
147,2.09
148,1.8
149,1.99
150,2.19
151,3.84
152,3.78
153,5.97
154,4.46
155,4.67
156,1.35
157,1.62
158,1.11
159,1.79
160,1.7
161,1.36
162,3.25
163,1.7
164,1.09
165,1.43
166,2.95
167,1.92
168,1.76
169,1.36
170,1.02
171,1.57
172,1.7
173,2.07
174,1.54
175,1.44
176,2.34
177,2.62
178,1.41
179,1.45
180,1.15
181,1.16
182,1.83
183,1.52
184,1.17
185,1.98
186,1.41
187,1.93
188,1.15
189,1.83
190,1.75
191,2.14
192,1.82
193,2.42
194,3.07
195,2.85
196,2.88
197,1.89
198,1.5
199,2.02
200,2.86
201,3.27
202,2.27
203,3.1
204,2.11
205,3.61
206,2.68
207,2.55
208,3.41
209,1.43
210,1.16
211,1.39
212,1.09
213,1.12
214,2.83
215,1.25
216,1.34
217,1.0
218,1.03
219,1.02
220,1.01
221,1.44
222,1.3
223,1.37
224,1.3
225,1.09
226,1.04
227,1.57
228,1.41
229,1.26
230,1.01
231,1.07
232,1.1
233,1.12
234,1.08
235,1.12
236,1.05
237,1.01
238,1.08
239,1.03
240,1.0
241,1.15
242,1.14
243,1.41
244,1.71
245,1.16
246,1.2
247,1.24
248,1.53
249,1.86
250,1.23
251,1.82
252,1.46
253,1.69
254,1.23
255,1.13
256,1.15
257,1.3
258,1.05
259,1.25
260,1.02
261,1.01
262,1.21
263,1.44
264,1.82
265,2.25
266,1.97
267,1.32
268,1.33
269,1.44
270,1.0
271,1.12
272,1.28
273,1.51
274,1.27
275,1.0
276,1.14
277,1.03
278,1.04
279,1.43
280,1.63
281,1.42
282,1.34
283,1.02
284,1.32
285,1.25
286,1.48
287,1.6
288,2.39
289,1.34
290,1.56
291,1.56
292,1.13
293,1.3
294,1.74
295,1.72
296,1.06
297,1.0
298,1.07
299,1.12
300,1.12
301,1.17
302,1.11
303,1.28
304,1.09
305,1.33
306,1.34
307,1.43
308,1.23
309,1.58
310,1.09
311,1.0
312,1.04
313,1.46
314,1.26
315,1.22
316,1.24
317,1.53
318,1.22
319,1.22
320,2.23
321,1.13
322,1.32
323,1.08
324,1.01
325,1.09
326,1.03
327,1.02
328,1.13
329,1.06
330,1.05
331,1.02
332,1.02
