Starting Node,Average Spreading Ability
1,1.51
2,1.07
3,9.15
4,10.91
5,1.09
6,1.48
7,1.06
8,1.09
9,1.07
10,1.24
11,1.03
12,1.07
13,1.08
14,1.74
15,1.48
16,1.05
17,1.05
18,1.23
19,1.08
20,1.04
21,11.76
22,10.2
23,11.92
24,11.13
25,13.97
26,11.7
27,12.01
28,10.79
29,12.36
30,11.58
31,8.9
32,12.1
33,9.41
34,14.2
35,10.82
36,13.25
37,10.33
38,13.12
39,11.41
40,11.75
41,12.44
42,11.65
43,10.42
44,11.33
45,11.18
46,10.51
47,12.77
48,12.27
49,11.39
50,10.83
51,10.83
52,12.22
53,11.63
54,12.89
55,9.83
56,12.5
57,12.12
58,13.31
59,11.86
60,9.94
61,15.53
62,10.85
63,13.5
64,8.89
65,14.09
66,14.61
67,10.13
68,10.84
69,10.13
70,1.01
71,1.06
72,1.54
73,1.03
74,1.15
75,1.07
76,1.08
77,1.05
78,1.06
79,1.08
80,1.05
81,1.04
82,1.09
83,1.48
84,1.06
85,1.27
86,1.02
87,1.01
88,1.03
89,1.13
90,1.05
91,1.09
92,3.63
93,2.05
94,1.39
95,1.97
96,2.4
97,2.51
98,2.5
99,1.62
100,1.36
101,1.25
102,1.03
103,1.27
104,1.27
105,1.6
106,1.02
107,1.84
108,1.41
109,2.19
110,2.89
111,2.0
112,1.95
113,1.31
114,1.22
115,1.48
116,1.09
117,1.54
118,1.27
119,3.93
120,3.14
121,3.47
122,2.35
123,3.72
124,3.03
125,1.21
126,1.24
127,1.8
128,1.34
129,1.48
130,1.45
131,1.11
132,1.03
133,1.1
134,1.03
135,1.61
136,1.04
137,1.14
138,1.06
139,1.04
140,1.06
141,1.03
142,1.16
143,1.08
144,1.5
145,1.17
146,1.18
147,1.05
148,1.05
149,1.11
150,1.12
151,1.16
152,1.04
153,1.05
154,1.11
155,1.04
156,1.19
157,1.05
158,1.09
159,1.03
160,1.06
161,1.54
162,1.05
163,1.02
164,1.04
165,1.08
166,1.08
167,1.36
168,1.01
169,1.06
170,1.01
171,1.55
172,1.08
173,1.13
174,1.05
175,1.06
176,1.07
177,1.29
178,1.05
179,1.07
180,1.75
181,1.94
182,2.34
183,1.66
184,2.81
185,2.83
186,1.09
187,1.05
188,1.1
189,1.05
190,1.05
191,1.16
192,1.12
193,1.01
194,1.49
195,1.05
196,1.07
197,1.09
198,1.05
199,1.04
200,1.22
201,1.02
202,1.03
203,1.03
204,1.07
205,1.44
206,1.04
207,1.02
208,1.08
209,1.1
210,1.06
211,1.16
212,1.06
213,1.04
214,1.03
215,1.06
216,1.45
217,1.01
218,1.05
219,1.01
220,1.16
221,1.07
222,1.1
223,1.04
224,1.09
225,1.08
226,1.01
227,1.03
228,1.03
229,3.28
230,1.83
231,2.85
232,2.87
233,2.74
234,2.56
235,2.76
236,2.29
237,17.9
238,3.18
239,3.31
240,2.63
241,2.43
242,2.77
243,1.77
244,2.69
245,2.91
246,2.76
247,2.2
248,2.89
249,1.1
250,1.05
251,1.05
252,1.02
253,1.03
254,1.09
255,1.07
256,20.3
257,17.17
258,19.61
259,19.96
260,19.74
261,18.72
262,19.31
263,20.78
264,17.06
265,18.2
266,21.59
267,23.29
268,18.38
269,19.56
270,20.68
271,18.98
272,19.17
273,20.63
274,19.38
275,19.12
276,18.31
277,19.31
278,18.69
279,19.37
280,20.04
281,20.09
282,21.31
283,20.71
284,23.84
285,18.48
286,21.5
287,19.33
288,22.75
289,18.22
290,22.35
291,18.4
292,20.48
293,20.51
294,21.76
295,19.72
296,18.63
297,19.76
298,21.39
299,21.88
300,21.45
301,17.2
302,18.93
303,19.29
304,23.37
305,21.42
306,19.01
307,21.34
308,15.31
309,18.82
310,19.31
311,17.59
312,22.75
313,1.06
314,1.03
315,1.24
316,1.05
317,1.05
318,1.04
319,1.08
320,1.06
321,1.05
322,1.01
323,1.09
324,1.92
325,1.08
326,1.06
327,2.81
328,1.41
329,1.12
330,1.04
331,1.01
332,1.13
333,1.04
334,1.03
335,1.04
336,1.09
337,1.07
338,1.06
339,1.03
340,1.05
