Starting Node,Average Spreading Ability
1,22.48
2,8.23
3,10.26
4,19.15
5,9.45
6,11.13
7,15.96
8,4.92
9,21.06
10,28.21
11,2.25
12,5.82
13,4.09
14,6.69
15,3.93
16,2.28
17,2.85
18,2.27
19,6.43
20,4.71
21,13.64
22,10.59
23,1.46
24,3.71
25,3.95
26,3.39
27,3.46
28,4.1
29,2.44
30,2.61
31,1.83
32,2.07
33,1.99
34,3.98
35,6.17
36,3.52
37,5.58
38,3.68
39,8.1
40,3.27
41,2.19
42,1.53
43,3.92
44,4.41
45,1.38
46,2.1
47,4.19
48,1.56
49,5.93
50,10.59
51,6.68
52,2.5
53,3.62
54,2.51
55,2.16
56,4.62
57,2.1
58,7.08
59,4.6
60,4.59
61,9.43
62,40.68
63,3.26
64,3.77
65,3.22
66,6.37
67,6.34
68,22.47
69,2.9
70,4.64
71,6.5
72,2.36
73,1.75
74,1.6
75,1.44
76,2.13
77,1.4
78,3.75
79,1.56
80,6.9
81,21.07
82,24.55
83,21.42
84,16.55
85,10.6
86,7.51
87,23.2
88,35.2
89,27.1
90,9.44
91,4.62
92,5.74
93,7.05
94,5.89
95,8.43
96,15.79
97,21.2
98,2.91
99,1.89
100,4.05
101,3.77
102,3.39
103,3.76
104,13.8
105,5.28
106,2.04
107,8.93
108,5.55
109,5.26
110,13.67
111,8.06
112,1.89
113,3.42
114,1.43
115,1.51
116,1.79
117,2.11
118,3.95
119,2.9
120,11.99
121,3.28
122,3.85
123,31.85
124,5.82
125,3.94
126,2.08
127,5.05
128,9.64
129,9.43
130,11.6
131,9.28
132,9.7
133,11.67
134,10.28
135,9.63
136,2.75
137,2.26
138,4.04
139,2.89
140,3.19
141,1.64
142,2.69
143,1.8
144,4.02
145,1.67
146,3.11
147,7.43
148,39.81
149,35.63
150,39.18
151,47.08
152,34.13
153,38.92
154,35.62
155,37.01
156,35.88
157,42.47
158,9.72
159,2.4
160,2.19
161,4.15
162,12.82
163,13.6
164,14.23
165,13.87
166,15.8
167,14.96
168,14.15
169,16.02
170,13.9
171,6.21
172,4.12
173,13.28
174,12.61
175,15.37
176,19.44
177,1.57
178,3.74
179,6.43
180,3.28
181,1.3
182,2.66
183,2.89
184,1.48
185,1.79
186,2.5
187,1.82
188,1.85
189,2.99
190,30.92
191,29.23
192,36.85
193,38.1
194,18.78
195,22.83
196,7.09
197,32.23
198,35.29
199,25.67
200,26.5
201,29.51
202,25.26
203,27.43
204,24.0
205,28.6
206,16.46
207,27.55
208,23.85
209,31.9
210,37.96
211,13.31
212,4.61
213,10.6
214,33.01
215,23.8
216,37.47
217,32.25
218,29.79
219,36.84
220,31.43
221,30.51
222,14.43
223,30.13
224,33.14
225,42.51
226,25.96
227,35.57
228,24.63
229,25.09
230,19.25
231,36.63
232,30.66
233,17.66
234,14.6
235,12.84
236,1.42
237,2.17
238,4.73
239,3.84
240,5.4
241,5.25
242,5.85
243,3.42
244,1.72
245,33.39
246,35.41
247,36.47
248,8.42
249,3.19
250,5.63
251,3.71
252,4.43
253,4.1
254,2.12
255,1.37
256,4.59
257,14.3
258,9.26
259,16.95
260,19.03
261,22.11
262,18.0
263,12.8
264,16.92
265,14.85
266,8.83
267,14.2
268,14.95
269,7.86
270,6.45
271,9.76
272,9.45
273,15.6
274,16.67
275,8.65
276,12.07
277,10.57
278,8.48
279,12.02
280,16.44
281,21.4
282,18.0
283,6.65
284,10.67
285,26.21
286,18.04
287,6.98
288,32.63
289,34.54
290,30.16
291,28.13
292,6.63
293,19.74
294,17.85
295,4.71
296,8.82
297,3.96
298,2.64
299,2.82
300,8.18
301,3.82
302,9.21
303,1.49
304,1.99
305,1.95
306,1.54
307,12.21
308,28.42
309,23.8
310,17.84
311,29.56
312,36.61
313,27.24
314,15.98
315,25.1
316,18.24
317,15.39
318,18.6
319,7.74
320,15.27
321,13.33
322,4.27
323,15.25
324,9.56
325,10.18
326,9.16
327,4.54
328,4.81
329,4.08
330,6.52
331,3.64
332,2.77
333,6.13
334,7.63
335,2.12
336,5.55
337,6.05
338,3.9
339,2.54
340,9.81
341,7.7
342,18.1
343,7.9
344,11.77
345,9.94
346,4.33
347,4.12
348,8.25
349,7.71
350,3.78
351,3.64
352,3.61
353,12.95
354,17.53
355,7.43
356,4.49
357,30.75
358,31.66
359,5.45
360,30.43
361,5.64
362,1.54
363,25.4
364,8.56
365,7.9
366,7.33
367,13.18
368,10.47
369,10.35
370,12.21
371,10.17
372,18.42
373,1.96
374,1.54
375,1.4
376,3.02
377,1.83
378,2.2
379,2.77
380,2.58
381,2.84
382,18.91
383,29.97
384,26.79
385,10.82
386,12.09
387,13.2
388,8.47
389,16.99
390,2.22
391,2.1
392,1.34
393,3.82
394,10.14
395,1.92
396,1.93
397,3.08
398,3.07
399,1.75
400,7.76
401,7.84
402,6.22
403,8.02
404,2.4
405,2.25
406,2.93
407,2.44
408,5.41
409,12.37
410,6.49
411,6.57
412,2.81
413,9.13
414,1.93
415,1.97
416,1.86
417,5.11
418,11.13
419,13.21
420,20.65
421,21.3
422,3.08
423,6.07
424,7.86
425,10.1
426,3.72
427,1.82
428,2.68
429,1.72
430,5.91
431,1.55
432,2.16
433,8.36
434,1.75
435,3.03
436,3.56
437,3.15
438,3.27
439,2.79
440,3.02
441,3.62
442,3.11
443,3.29
444,5.69
445,5.11
446,5.48
447,1.46
448,2.74
449,4.76
450,2.46
451,3.26
452,2.98
453,16.96
454,7.53
455,9.03
456,10.33
457,12.63
458,10.06
