Node,Weighted_Sum
1,0.0034927624042734268
2,0.0037634057729745373
3,0.0024171610750482846
4,0.0030940365148602053
5,0.0017343582525139564
6,0.0008815944177105765
7,0.0029752881761737114
8,0.0008815944177105765
9,0.0017327118350493995
10,0.002234620407184041
11,0.003667035110402483
12,0.001091905908421983
13,0.0032190859888011555
14,0.001091905908421983
15,0.0014771798540600999
16,0.0015783205146507788
17,0.011825232135795062
18,0.0014523866002456656
19,0.0017094212310366386
20,0.001897639322508811
21,0.0015285129582854975
22,0.002095443664515467
23,0.0016420788955286319
24,0.0018709789979582609
25,0.0015613449482886734
26,0.011121006232768738
27,0.011831098218141343
28,0.008118724438743077
29,0.0032136729152349077
30,0.000939696488642502
31,0.0024037335326264554
32,0.005459687172116792
33,0.001777019274676109
34,0.001413455175177795
35,0.004036845380414423
36,0.0009233917597290065
37,0.0020601883851107026
38,0.0036408667060393324
39,0.001996626146493741
40,0.0008129933747908931
41,0.0008129933747908931
42,0.0028130138006784143
43,0.0011440848200631043
44,0.0021326389281569203
45,0.0008552802352293587
46,0.0011492701201613914
47,0.0009607937055843188
48,0.0032260778909713934
49,0.0015111423366805411
50,0.001296634437173083
51,0.001832166761108798
52,0.004555542082806928
53,0.002811645416450889
54,0.005681069379036616
55,0.003178329140887042
56,0.002114102889793046
57,0.0015059673101530668
58,0.0014123819927114628
59,0.0029761033676652866
60,0.004884819607384559
61,0.0019192986162325058
62,0.0021376847947977345
63,0.004491061096051339
64,0.0009088944834433348
65,0.0029564187266340105
66,0.002084067671232347
67,0.0017768437193543456
68,0.0021318242892724767
69,0.006391410592558237
70,0.0008353606010602151
71,0.0008353606010602151
72,0.0008643380376028857
73,0.0008643380376028857
74,0.0024061293262762906
75,0.0012641736044008054
76,0.0018499335812080758
77,0.002637162792183056
78,0.0013106973854391198
79,0.0012398795891022819
80,0.0010776643591963071
81,0.0023010038520459024
82,0.0015040528670196935
83,0.0027277801494367854
84,0.0011624523810806935
85,0.0007555999074460125
86,0.00211936526129663
87,0.00211936526129663
88,0.0012534555215163675
89,0.0013639701300853027
90,0.0008015940996949577
91,0.001861138171350053
92,0.001696324161338966
93,0.0013701930539116256
94,0.0018705076381005904
95,0.0016854430760808359
96,0.0014110383919292277
97,0.0016253306412534114
98,0.0009213960307857842
99,0.003589096987621597
100,0.0010191970186208814
101,0.0025806382687150633
102,0.006451549870652246
103,0.0025224658235777184
104,0.0029711949298459072
105,0.0015085150210844378
106,0.0053797490324810175
107,0.005586578094029327
108,0.001607149759228839
109,0.0012028738819445275
110,0.0012058058593096082
111,0.001304399182995573
112,0.002965926267013217
113,0.00146731092517825
114,0.0007560483473972339
115,0.0007560483473972339
116,0.00126330870567566
117,0.0014541269951339525
118,0.0016576913740478788
119,0.0013859257546608244
120,0.0009005760935084631
121,0.001594473864762492
122,0.0018190164665336556
123,0.0009335586807605162
124,0.0013389346410965356
125,0.001452957930775186
126,0.0007771352947218472
127,0.0020450106668705604
128,0.0013653592638298512
129,0.0019818303369567012
130,0.0011891628980971922
131,0.005249163924369559
132,0.0008903544011852008
133,0.001103795518489719
134,0.0015202369879888942
135,0.0016140188275570837
136,0.0023131821792841665
137,0.002505320503431544
138,0.004340985130570387
139,0.003186575906572672
140,0.004741166325815228
141,0.0024501464375493703
142,0.002366153580072948
143,0.004112862346818566
144,0.0020352665726320615
145,0.0009086685518648568
146,0.003393517437458766
147,0.011910433374286013
148,0.0014226083976554248
149,0.0008586794785237321
150,0.001242298311657773
151,0.0007788126655317595
152,0.0009052076908672619
153,0.0013914987335966152
154,0.0018898203379972096
155,0.0013942355791127978
156,0.0039695314359439625
157,0.009703895098403175
158,0.0010320511561539858
159,0.0025304711848392653
160,0.0021109772892959956
161,0.005113129948572609
162,0.005113129948572609
163,0.005723356805648932
164,0.003711393124110353
165,0.0033626829288829494
166,0.003875318406736107
167,0.0016204116313027726
168,0.002364889796320351
169,0.001997558845601693
170,0.0027001471098206716
171,0.0023487997923041072
172,0.005965653477961047
173,0.0025648187413544747
174,0.0014743488629176558
175,0.002560221180907145
176,0.0019693407869540137
177,0.007800176776887891
178,0.005315969641224615
179,0.006054350582175904
180,0.003768956668546217
181,0.0058950525188545405
182,0.001932768668607288
183,0.0013676252968041066
184,0.0022038348089662586
185,0.0020334776065009854
186,0.0018958993976872858
187,0.0008853188655497291
188,0.0015869984282596886
189,0.0008861507045432161
190,0.0016920826939913194
191,0.001877093241690251
192,0.0015136973238665161
193,0.0020707246959065333
194,0.0013404754224672032
195,0.0026881851423769887
196,0.0026881851423769887
197,0.0026881851423769887
198,0.0015138617820243377
199,0.0014068890369225314
200,0.0015912089713131423
201,0.001228834843503925
202,0.0017836739866240066
203,0.00076716007321147
204,0.0012494724536881528
205,0.0012171127983648736
206,0.0009024417406337736
207,0.0013632132935913247
208,0.0015167004252899375
209,0.0014474456371598604
210,0.0014592992619624479
211,0.0014691815413299671
212,0.0022928152360017916
213,0.00096908128666758
214,0.001763292244629434
215,0.003835601352257182
216,0.0031919728220008766
217,0.0018207633406284122
218,0.0014730707182092904
219,0.001644945151027046
220,0.0013051171304353964
221,0.0018217742370204865
222,0.0011402936271806908
223,0.0008905666399407408
224,0.0017999468743872663
225,0.0017161594038286794
226,0.0008905666399407408
227,0.002176788907718892
228,0.0008433400936273699
229,0.0012582195374900365
230,0.002083851118990129
231,0.0016942210445730606
232,0.0013372942096558128
233,0.000876500687577618
234,0.0019524802520142024
235,0.0013950255378013432
236,0.0008362369417282511
237,0.0009321038183233473
238,0.0018504812873526256
239,0.0010436969020628064
240,0.009762752760449
241,0.0076406858419876015
242,0.004050565088490334
243,0.0052591997070296805
244,0.007001903459766468
245,0.004848213538801548
246,0.0026522719522309116
247,0.001089273463212141
248,0.001089273463212141
249,0.001089273463212141
250,0.005017756178570934
251,0.006162098472684717
252,0.0010380759982467325
253,0.0032502720892486894
254,0.001731628870542953
255,0.0016239697691665493
256,0.002759788389597263
257,0.005012052966494401
258,0.0010805648278235343
259,0.002069467996787998
260,0.002069467996787998
261,0.003510012902636783
262,0.0041332957959465035
263,0.002011974626834081
264,0.0010805648278235343
265,0.0021455245951604407
266,0.0016215023272227289
267,0.0010357858736103418
268,0.0010357858736103418
269,0.0025695897157688645
270,0.002666302371115694
271,0.005651655539490698
272,0.0027574720771926585
273,0.0015238154751963649
274,0.0014406303320188695
275,0.0009613243024731686
276,0.00144695000065681
277,0.0011605573293354391
278,0.0031222672858784314
279,0.0026859953405286357
280,0.0008260049797877852
281,0.0011151176531376374
282,0.0013494466183187033
283,0.0012522374238679778
284,0.0010825424273679914
285,0.0017238035125494034
286,0.00443844205143381
287,0.0010950745925005436
288,0.001551988965573552
289,0.0029854230695438694
290,0.000793049778181608
291,0.000793049778181608
292,0.000793049778181608
293,0.000793049778181608
294,0.000793049778181608
295,0.0015574801252109646
296,0.0017435471690040202
297,0.0016666786721928404
298,0.0019384062796011516
299,0.0010662171592200884
300,0.0010662171592200884
301,0.0010720444687503262
302,0.002630300315932692
303,0.0014146728917991667
304,0.0015826653482333506
305,0.004320262622592193
306,0.003201824660737036
307,0.00154731579917368
308,0.0025721524778412534
309,0.0009651822553359672
310,0.0030511855913295115
311,0.0030700640457947976
312,0.0032363096950861646
313,0.001388434964464224
314,0.001706000150297718
315,0.0026043614097187424
316,0.0008951537356249909
317,0.0042456955454104
318,0.0033543636480262984
