feature,PC1,PC2,PC3,PC4,PC5
Degree Centrality,0.1586707714220619,0.08279977735313535,-0.07806318459238858,0.013648351070690587,-0.017757063887997193
Betweenness Centrality,0.1359919850319552,0.1839727851459652,0.10461711755124932,-0.053342616560666134,0.17594522036807875
Leverage Centrality,0.10326522834527813,0.018735404248292453,-0.43430753030405994,0.00033719289488731014,-0.08826213453894327
Isolating Centrality,0.02220552732653038,-0.01197029830274049,-0.17726398812711297,0.7872815133886282,0.572298666313768
GSM,0.12985426322663848,-0.19378856936075156,0.1825715425521378,0.025829719925301545,0.07111416614341463
H-GSM_1,0.11500978907503645,0.20021233318860393,0.21770597909625333,-0.1459989999042307,0.2498411311000432
Local-Global Centrality,0.15649471917776098,0.11378677140094424,-0.009010674619387116,-0.0018727639567807097,0.015264270261710289
PageRank Centrality,0.1564272487724917,0.1051201047969686,-0.0667327218654529,0.012581537580370283,0.002945166072302441
Coreness Centrality,0.1610200753396168,0.03931502773270637,-0.09593080630377762,0.020066406126322267,-0.05781319874285351
Extended Coreness,0.15582471304721854,-0.10438324833019816,-0.015533379562072649,0.05770955651814581,-0.11768470895522672
Global Relative Change in Avg Degree,0.15629200421422307,0.10094650482712393,-0.06484368351158519,0.04758825993197601,-0.05763963098462112
Global Relative Change in Avg Clustering,0.11678498508632179,0.21912230006589506,0.15420745372930963,-0.14659067852049487,0.16514222164299036
Clustering Coefficient,-0.07476573362511937,0.05235788943629335,0.4377697427511921,0.24772988706208143,-0.20392536597840508
DIL Centrality,0.14873055096012894,0.13164430085236947,-0.03339190474585245,0.07213707096118556,-0.028698750075968435
I-GSM Values,0.1590365281576809,-0.08227898118259754,0.06658939613261737,0.03876107082205618,-0.05047714755188177
Clustered Local Degree,0.13498272591735558,-0.1804415981902179,0.13742754445642388,0.09255460974653842,-0.13686638067414086
Gravity Index Centrality,0.15167192811882232,-0.12483558313488527,-0.07533726781736706,0.04105966551926128,-0.09115537226515004
Gravity Model Centrality,0.1549514214422022,0.12493529839277935,0.017981513904014087,-0.003884449702590705,0.012766517312178823
Local Gravity Model Centrality,0.14914954200100075,0.152781845779578,0.0658549175065787,-0.023420084996054778,0.03740678531444127
Laplacian Centrality,0.14776488317031794,0.14460487803044697,0.1172581799062381,-0.054470320044530535,0.095503580319898
Closeness Centrality,0.12005144037691336,-0.20400960326422324,0.23342592607539844,0.046039393227006335,0.07534630837391731
Semi local centrality,0.15378870413564988,-0.11792777687231154,0.02017595688818161,0.07628599202186727,-0.12495415094554138
Eccentricity Centrality,0.08846318864165773,-0.16950837409062744,0.17841680510058508,-0.12276624839668002,0.1602154554076331
Density Centrality,0.14990211021942856,0.14845800180401456,0.06341194761697967,-0.022763488499140297,0.05906024932451148
MDD Value,0.16008959182613877,0.06860417572090036,-0.08273187797876319,0.00279366777100817,-0.014689246365347006
EHCC Value,0.16221114871000394,0.036237557872569645,-0.04774532985853474,0.022194680520686592,-0.06516846942872946
HCC Value,0.12204538640951716,-0.22997750546027887,0.09554786253195498,0.041331394059490614,-0.04870763416217122
P Value,0.10325557805583958,-0.26235652458416747,0.1251946114226441,0.031185946701777323,-0.021935926686827992
Extended Degree,0.15515380281212887,-0.11077857254654191,0.0038598095268711206,0.061104183336372506,-0.10960471450712156
Eigenvector Centrality,0.1612776537140524,-0.04686859417733366,-0.028786311771897853,0.05262858889278372,-0.11359227726556195
CLC Values,0.159895215345087,-0.04970604032928627,-0.08501196781453671,0.055438744835479246,-0.1028361152813096
Centrality Values,0.16115922853264228,0.07048986392427457,-0.02063472001280048,-0.002336171127248372,-0.004784930436445289
Constraint Coefficients,0.08791976114085741,-0.2172509865372828,-0.147829005521411,-0.3283141808258651,0.4001408854260596
HVGc Index,0.15796888877125903,0.08314065559996069,-0.017273285490875718,0.03660036175850691,-0.10229918948926625
PE Values,0.16219241188494032,0.05429732391152713,-0.03582505126131488,0.000813750901000743,-0.011399627365115489
H Values,0.14844707540053026,0.15480279954508175,0.06593677766938096,-0.023622606995220088,0.017269842135309778
Volume Centrality,0.08594093813086856,-0.2630766923949227,0.28306479908626303,0.03679364138799889,0.09266911537313036
GIN Values,0.14724179025182466,-0.13556364610630364,0.1601510988503268,0.01771557444407192,0.051748378789800646
LGC Scores,0.14048378987032353,0.16902365095215036,0.1413793884757582,-0.07206525500474983,0.11483846386647154
DNC Scores,0.1571168818682006,0.09868220864690418,-0.0659665390305385,0.013366148324069415,-0.014509639120583798
EIGSM Values,0.16366724571018146,-0.0032632185894454764,-0.025062034428351074,0.037969388673868176,-0.07598252508573763
Societal Capital Scores,0.15439513345355427,-0.11536595208091048,0.00598606408642052,0.06208291674133422,-0.11153619299839321
Improved Gravity Index Values,0.14360431243237134,-0.162712911588007,-0.08193322214450179,0.02545055661782063,-0.09532313445106719
Extended Improved Gravity Index Values,0.16257404204095707,-0.000562750904864087,-0.06241702260749711,0.02884816800208006,-0.08023251970352346
Node H-Index,0.1406678213078894,-0.12944644911278186,-0.22000822712182547,-0.04565239767131516,-0.02437347322399991
MCGM Values,0.16120123147831583,0.07055627281656338,0.016637536614282935,0.01673126294763378,-0.041059819653424465
GGC Values,0.15167891985384355,0.14256466727254222,0.02002517072271787,0.003259006933540257,0.01767688925637034
Subgraph centrality,0.1531758444477686,0.12704598313424773,0.04573917018606853,-0.0017399231889010242,-0.03707301219534007
Second order centrality,0.10160702396078015,-0.21899902417300324,-0.08140773799903595,-0.252553111836949,0.32239028001144776
K-Shell Value,0.11529480497214709,-0.20701181361226495,-0.1997974008320327,-0.14038601523542835,0.06808733583795565
