feature,PC1,PC2,PC3,PC4,PC5
Degree Centrality,0.15363457028316369,0.03533019907006025,0.01095271603993468,-0.0182285588872851,-0.02863838720771999
Betweenness Centrality,0.1340463181514,0.25171573027332417,-0.12566364051970283,-0.016390645676735188,0.015306154480303364
Leverage Centrality,0.1497630757266362,-0.08947589464235117,0.03565375390877498,0.033495813961987975,-0.009484909768291055
Isolating Centrality,0.01677956739444352,0.08912909399150098,-0.2700855819892567,0.8267433445577845,-0.45319783662458124
GSM,0.15331019025758422,-0.049434993306578516,0.022575747824152947,0.016288423035197286,0.016167976759516395
H-GSM_1,0.05822498903056422,0.24899906798949623,-0.3359982749493617,0.2925637515953299,0.5757465811356641
Local-Global Centrality,0.1518048993972341,0.09000079465197246,-0.004770488806787376,-0.03852920877207866,-0.03399750689134409
PageRank Centrality,0.15324076469682682,0.051115816135563485,0.0013475558105780078,-0.016371079931034593,-0.0303233080271868
Coreness Centrality,0.15388769404835845,0.009928685946742358,0.02531474954281652,-0.013654145109938981,-0.028935949364920666
Extended Coreness,0.15291923022599688,-0.05739307958298307,0.023349919559017867,0.010719672134615782,0.004286428753370087
Global Relative Change in Avg Degree,0.14824172229043156,0.11927959500586556,0.061615572275033455,-0.040161515709997195,-0.10400541253848954
Global Relative Change in Avg Clustering,0.11169009358474091,0.2733453234963539,-0.12450700025184466,-0.047375048598786225,0.13282958964711225
Clustering Coefficient,-0.14398564606534214,0.015067262071518707,-0.044451604763630366,-0.011467982723691485,0.059182697958340094
DIL Centrality,0.08743696698532151,-0.2695247472291542,0.30153815388562055,0.06584701368401123,-0.27979203291145827
I-GSM Values,0.15187527858833674,0.08706431937562276,-0.018005865899504342,-0.03708568862205567,-0.013693478835583847
Clustered Local Degree,0.1466480510498375,-0.14371133373755993,0.017630856399962827,0.03875220469161999,0.053454950481605236
Gravity Index Centrality,0.15178737964474415,-0.08308345949992159,0.029256634466567365,0.036728173846036855,0.040427983548426034
Gravity Model Centrality,0.151373622098345,0.097687938665471,-0.002362257617601374,-0.04264842296838674,-0.03875696154728862
Local Gravity Model Centrality,0.1501872650843496,0.11694678656106515,-0.006566989551260646,-0.050163907605821206,-0.041776989947900314
Laplacian Centrality,0.15228296388295356,0.07894072882118225,-0.013904081166110277,-0.03451086226467363,-0.017644635576967143
Closeness Centrality,0.14969042551815703,0.12485354271304155,-0.03395646338256517,-0.04329097207729075,-0.011924762871275186
Semi local centrality,0.15281390153898314,-0.060759442464734,0.020477784343670258,0.011232330377910372,0.006193325687860143
Eccentricity Centrality,0.01586302199648927,-0.1742201324936294,-0.5769404546593166,-0.3328439984340231,-0.45084565021908096
Density Centrality,0.1490591856605665,0.13374360318343387,-0.024105704821820492,-0.05179060905648332,-0.03137465605979874
MDD Value,0.15391644245368852,-0.01632570322928477,0.007864302768116813,0.00527208674607515,0.009823603084350315
EHCC Value,0.1531444075811239,-0.041390367780034854,0.03805452310928078,0.004955181042295494,-0.012198911881121106
HCC Value,0.14277559002265666,-0.16896681631243052,0.0785665348460844,0.08429827824726037,0.06057292935252921
P Value,0.13043340819933072,-0.23256915589686508,0.11303662952167823,0.12831983204861702,0.09347652050692172
Extended Degree,0.15284841688237735,-0.0598766578196091,0.02039285554987163,0.01096042520429932,0.005870771708228293
Eigenvector Centrality,0.15346116263314943,-0.03884547254225779,0.025266995775127962,0.004285501556663017,-0.0055552213561878856
CLC Values,0.15368612897870387,0.027985303516226218,0.014793581743157903,-0.01826012510555845,-0.0337280620519277
Centrality Values,0.15363488654864307,0.03531558520824456,0.010955074982814767,-0.01822539170642016,-0.0286329830519544
Constraint Coefficients,0.06251818181734366,-0.3045011056755894,-0.4865763650479027,-0.1306775335220745,0.11288955031721082
HVGc Index,0.15317901253435556,0.005963610956243353,0.05051969169858307,-0.009734678150693269,-0.040662523566330974
PE Values,0.15383586399216112,0.024634813563484348,0.011533039948229235,-0.014762659205039825,-0.024415323291442748
H Values,0.15039149215075562,0.11118363921888105,0.0021863641194452533,-0.05280489763097851,-0.049181801231981806
Volume Centrality,-0.1530631792577186,-0.04866511016193801,-0.04763425860823161,0.002059102053808781,0.021841419834641693
GIN Values,0.15168160423067473,0.09238197911541475,-0.017555404307080368,-0.03781114602690265,-0.017704120819100052
LGC Scores,0.14950090079444006,0.1265293133883804,-0.02405979837659544,-0.05116898106536362,-0.02319892909486108
DNC Scores,0.15332671746963702,0.047144819609786975,0.009752050829946008,-0.022082382117474233,-0.03300454492374644
EIGSM Values,0.15225445462811382,-0.0730861843613733,0.016427118408441927,0.014446935135780763,0.013023947223181205
Societal Capital Scores,0.15283703758187075,-0.06016916718690517,0.0204210139752651,0.011050536555050797,0.0059777216488966
Improved Gravity Index Values,0.1468392851619521,-0.14919363173745773,0.034657303600811463,0.06787684292536808,0.0776031302026904
Extended Improved Gravity Index Values,0.15368483731919264,-0.02582440406597378,0.02984552820723516,-0.0011739930644653587,-0.015414152424187135
Node H-Index,0.13733013798317587,-0.23199385871880773,0.044342716711296505,0.09582399518179663,0.09818275897718362
