Starting Node,Average Spreading Ability
1,5.55
2,4.57
3,5.93
4,5.7
5,4.54
6,3.82
7,4.51
8,4.04
9,4.1
10,3.09
11,4.77
12,4.8
13,4.76
14,4.03
15,4.59
16,4.69
17,3.81
18,4.58
19,2.73
20,5.23
21,3.89
22,3.98
23,4.27
24,3.92
25,4.7
26,3.98
27,2.73
28,3.48
29,5.64
30,4.27
31,5.26
32,2.63
33,2.83
34,5.44
35,3.25
36,5.15
37,4.3
38,4.48
39,4.56
40,4.47
41,4.8
42,4.11
43,4.1
44,2.5
45,4.39
46,2.92
47,2.99
48,3.73
49,2.98
50,2.07
51,2.86
52,4.21
53,4.67
54,2.86
55,5.33
56,3.83
57,4.64
58,4.32
59,3.73
60,2.58
61,4.8
62,3.1
63,3.97
64,5.23
65,3.02
66,4.46
67,3.93
68,2.38
69,3.71
70,3.5
71,2.07
72,2.36
73,2.65
74,2.68
75,3.31
76,4.02
77,2.35
78,2.86
79,5.21
80,5.16
81,4.21
82,5.4
83,2.82
