feature,PC1,PC2,PC3,PC4,PC5
Degree Centrality,0.1560937129579152,0.038678415829302065,0.15700987620583182,-0.06047999663013478,-0.025744365838627846
Betweenness Centrality,0.12284871754300292,0.1908469371125776,0.11929440431790476,0.09930819023585183,0.23890706722552435
Leverage Centrality,0.0987927422665553,-0.07271960132620467,0.48628297414612054,-0.22217095672524956,-0.1672521790351219
Isolating Centrality,0.094731011125816,0.1651040776226843,0.21740101257594202,0.1251014272928146,0.20878351916028465
GSM,0.12939712504786743,-0.21710661738802592,-0.07577372821015378,0.06555348164461816,0.2326120707198681
H-GSM_1,0.1577297987483418,-0.039476357054663486,-0.0248855838841049,0.06076886650300105,0.1683095651437015
Local-Global Centrality,0.15718248828176629,0.07919481919991232,0.08730981853479476,-0.02808685102256583,0.01184939393453719
PageRank Centrality,0.14669156390474256,0.055266057743074304,0.2701795777453416,-0.061023619530077663,-0.0056073589240636015
Coreness Centrality,0.15986757553820372,0.014934594476912118,0.025251755433881543,-0.06597426236050087,-0.07875729966291255
Extended Coreness,0.1580183852169483,-0.03757524501301188,-0.11126264602555666,-0.04795870508432725,-0.10325402133006226
Global Relative Change in Avg Degree,0.15153172894509437,0.09760093228709069,0.09130302512411943,-0.0936124645545496,-0.027099522636104344
Global Relative Change in Avg Clustering,0.08924318034871435,0.16888679788941827,0.2567385881955601,0.3812241064964257,-0.04613264403486587
Clustering Coefficient,0.016142220339180346,-0.11178600659614844,-0.008163965550570588,0.7757529190662067,-0.45291707047871305
Clustered Local Degree,0.155535758407412,-0.0685439292801539,-0.08838249120756783,0.006281627834084599,-0.13514519118528398
DIL Centrality,0.13541201619013615,0.20393819757079,0.041178361624279534,0.06610018190272852,0.14070950737301988
I-GSM Values,0.15248460985614476,-0.12331717853091956,-0.0868556193507349,0.004807094175777698,0.05049146368740039
Gravity Index Centrality,0.15517557971030002,-0.07083426541100474,-0.08083183397484979,-0.09466096429572424,-0.1268790185092719
Gravity Model Centrality,0.15424920577261259,0.12340534042592315,0.019746313506473424,0.0046065557684754595,0.030250888145341062
Local Gravity Model Centrality,0.14149531061935378,0.19363713643925212,-0.02976944911779826,0.06297381808300355,0.06019935240494946
Laplacian Centrality,0.15344720725977018,0.12594048427329232,0.0015733779912459741,0.04745359973036382,0.05177530199560803
Closeness Centrality,0.12149256259760988,-0.2288209445670412,-0.07112437776912199,0.09286335223912599,0.30531030674774373
Semi local centrality,0.15730806402433636,-0.03512270300970587,-0.13329647557156366,-0.04238764537256988,-0.0943593522049535
Eccentricity Centrality,0.0835129000048105,-0.20678186704064389,-0.0015235526356550495,0.1854848121199073,0.4412881986711706
Density Centrality,0.1462867008977918,0.17103054438579754,0.012760016359606618,0.04657887963734937,0.07583633114482392
MDD Value,0.1571840900010118,0.006851165246849334,0.15361082151100156,-0.06053657184140566,-0.04293693626170321
EHCC Value,0.16036714721401601,0.016081954570610523,-0.0525577600057198,-0.04168902015200768,-0.06716624869637564
HCC Value,0.1374229609795901,-0.2016810939713465,-0.08812388347519205,0.016432552962437508,-0.025136340070180733
P Value,0.12256128726325959,-0.2488800104201172,-0.09570770734362417,0.035976198455156164,-0.005556707141993756
Extended Degree,0.15952356906287607,-0.03628917596423093,-0.04844096719221707,-0.04195373254729146,-0.07579837099293531
Eigenvector Centrality,0.15254341685480538,-0.014652756298462955,-0.19111603760676762,-0.041732812554500995,-0.12770981811563328
CLC Values,0.15881903039395165,-0.005961680520265254,-0.10874037296485954,-0.07268278389243481,-0.039482308870418016
Centrality Values,0.16087948331881172,0.028255474777684527,-0.03211187245848318,-0.027240038997119166,-0.03609813173529592
Constraint Coefficients,0.09063054380527807,-0.23688395983203372,0.343474264646206,0.04005729444413874,0.00205852045116669
HVGc Index,0.1468976509563156,0.14826388841562366,-0.11474134467351109,0.004677340848941408,-0.05367194230608526
PE Values,0.16099456146583338,0.02629215656168726,-0.007372531182454733,-0.0331499541506003,-0.02606435491865916
H Values,0.13750285152453584,0.1879807188952973,-0.11492927533907117,0.04904070394400517,-0.00640192220355919
Volume Centrality,0.13246873176566568,-0.20882550267371447,-0.1230274643632181,0.015294682067166984,0.08706374247482376
GIN Values,0.13302497316500922,-0.20415988260747664,-0.08471220777588737,0.06459826300011748,0.2192540142850993
LGC Scores,0.13702753370591547,0.19968368588476318,-0.06140540900388753,0.09994301318031926,0.09090822262055705
DNC Scores,0.15616326952052278,0.044973561581127905,0.1498366000491705,-0.04916329733437249,-0.03778185474213109
EIGSM Values,0.16102561125426032,0.014397227690617695,-0.041340126023982564,-0.0392352582666471,-0.05429208770259108
Societal Capital Scores,0.15934503520325527,-0.038158954582130575,-0.05365048105426156,-0.04140648278695476,-0.07696050963041545
Improved Gravity Index Values,0.15285624445979995,-0.09351380059654173,-0.09393745260091814,-0.09097184436953287,-0.1260899005497057
Extended Improved Gravity Index Values,0.15831923038775503,-0.00035567795889884286,-0.11944282254970791,-0.04424068280997642,-0.0955031636458298
Node H-Index,0.14327286479438173,-0.14010659355249913,0.13914892202484652,-0.10731148154509962,-0.146933725256745
MCGM Values,0.15231233686019727,0.11287500802812392,-0.11918600829458458,0.00223520480464426,-0.042298296057671984
GGC Values,0.145316743248465,0.17316392342923295,0.0026572704534957715,0.036120987325795724,0.09560825508994542
Subgraph centrality,0.13619271043040657,0.16799206922363596,-0.1605832302165789,0.03066901044805304,-0.05899709335273376
