Degree Centrality,Betweenness Centrality,Closeness Centrality,Average Spreading Ability
0.010416666666666664,0.015759069924329187,0.0025984111609803216,0.005780346820809249
0.0,0.0,0.0017349147690691792,0.002974470134874759
0.010416666666666664,0.013051990417092449,0.002051609187531095,0.006587186897880541
0.010416666666666664,0.021898339475462863,0.003254815106142034,0.007550578034682081
0.010416666666666664,0.015759069924329187,0.0025137395027302395,0.007189306358381504
0.0,0.0,0.0016632251553239594,0.00345616570327553
0.010416666666666664,0.013051990417092449,0.001975283906594701,0.005973025048169558
0.010416666666666664,0.021898339475462863,0.003159566291765607,0.007707129094412332
0.010416666666666664,0.0063084619907575025,0.0010697182908312476,0.005635838150289017
0.0,0.0,0.00042655755452319905,0.0019026974951830444
0.010416666666666664,0.004858240917437098,0.0006355216791056892,0.0060934489402697505
0.010416666666666664,0.009039711887076687,0.0015489222253331008,0.006081406551059731
0.010416666666666664,0.0063084619907575025,0.0010073000114683795,0.004275048169556841
0.0,0.0,0.000372496534321887,0.003034682080924856
0.010416666666666664,0.004858240917437098,0.0005788054880249229,0.006033236994219653
0.010416666666666664,0.009039711887076687,0.001479887782467334,0.008068400770712908
0.010416666666666664,0.004229811747804482,0.002328019005190826,0.002408477842003854
0.0,0.0,0.0015056668800633305,0.0007225433526011557
0.0,0.0,0.0015056668800633305,0.00248073217726397
0.010416666666666664,0.004229811747804482,0.00224752597652152,0.005804431599229287
0.0,0.0,0.001437241820678094,0.0008911368015414261
0.0,0.0,0.001437241820678094,0.0019267822736030824
0.010416666666666664,0.022309235521957856,0.004687007749410022,0.006647398843930635
0.005208333333333333,0.01914291928471233,0.00386175017090214,0.005852601156069364
0.010416666666666664,0.04676963235946497,0.00563376115934859,0.008658477842003853
0.0,0.0,0.003475107234353663,0.003335741811175338
0.010416666666666664,0.018224445919345855,0.0031713839785487436,0.004564065510597304
0.0,0.0,0.0022176661859755462,0.002613198458574181
0.010416666666666664,0.016290817632283114,0.002566505583035425,0.006081406551059731
0.010416666666666664,0.022309235521957856,0.0045665130479830614,0.008116570327552987
0.005208333333333333,0.01914291928471233,0.0037561527192045687,0.007141136801541425
0.010416666666666664,0.04676963235946497,0.005494963189809993,0.008899325626204239
0.0,0.0,0.0033761585917025895,0.0035645472061657034
0.010416666666666664,0.018224445919345855,0.0030775062770035094,0.006358381502890173
0.0,0.0,0.0021388489618776986,0.002408477842003854
0.010416666666666664,0.016290817632283114,0.002482334489787205,0.007044797687861272
0.010416666666666664,0.025185507468818417,0.004748109325181029,0.006165703275529864
0.0,0.0,0.0035252181437793965,0.003817437379576108
0.005208333333333333,0.022115872693251583,0.003942177908484246,0.005262524084778419
