Node,Score,Rank
422,0.000242954,1.0
431,0.000233481,2.0
450,0.000228206,3.0
150,0.000226809,4.0
443,0.000226449,5.0
398,0.000224065,6.0
262,0.000220799,7.0
448,0.000220022,8.0
449,0.000217581,9.0
426,0.000217061,10.0
78,0.000214179,11.0
452,0.000213995,12.0
69,0.00021182,13.0
467,0.000209996,14.0
176,0.000208812,15.0
148,0.000207727,16.0
372,0.000205846,17.0
114,0.000205677,18.0
433,0.00020475,19.0
474,0.000202799,20.0
330,0.000202634,21.0
260,0.000201939,22.0
427,0.000200763,23.0
475,0.000200682,24.0
442,0.00020008,25.0
315,0.000199641,26.0
454,0.000198807,27.0
473,0.000197006,28.0
451,0.000195198,29.0
254,0.000194818,30.0
432,0.000193798,31.0
15,0.000193798,31.0
453,0.000193648,32.0
463,0.000193536,33.0
353,0.000193424,34.0
465,0.00019253,35.0
355,0.000192197,36.0
425,0.00019216,37.0
186,0.00019216,37.0
289,0.000191828,38.0
149,0.000191571,39.0
243,0.000191058,40.0
261,0.000190186,41.0
326,0.000190114,42.0
325,0.000190114,42.0
349,0.000189825,43.0
354,0.000189789,44.0
322,0.00018943,45.0
152,0.000188929,46.0
65,0.000188822,47.0
532,0.000188822,47.0
439,0.000188537,48.0
73,0.000188501,49.0
552,0.000188041,50.0
151,0.000187758,51.0
366,0.000187582,52.0
515,0.000187336,53.0
424,0.000187161,54.0
174,0.000187021,55.0
595,0.000186916,56.0
367,0.000186741,57.0
287,0.000185632,58.0
329,0.000185529,59.0
273,0.000185426,60.0
145,0.000185151,61.0
194,0.000184706,62.0
106,0.000183419,63.0
187,0.000183352,64.0
236,0.000182415,65.0
9,0.000181554,66.0
370,0.000181455,67.0
327,0.000181422,68.0
470,0.000181291,69.0
168,0.000181291,69.0
397,0.000181225,70.0
408,0.000181192,71.0
507,0.000180799,72.0
244,0.000179533,73.0
240,0.000179469,74.0
241,0.000179244,75.0
371,0.000178891,76.0
535,0.000178795,77.0
185,0.000178795,77.0
388,0.000178731,78.0
466,0.000178317,79.0
531,0.000178285,80.0
582,0.000177179,81.0
275,0.000177148,82.0
249,0.000177054,83.0
314,0.000176647,84.0
406,0.000176585,85.0
528,0.000176305,86.0
438,0.000175901,87.0
583,0.000175654,88.0
119,0.000175623,89.0
395,0.000175408,90.0
526,0.000175316,91.0
534,0.000175223,92.0
134,0.00017507,93.0
13,0.000174917,94.0
530,0.00017452,95.0
400,0.000174307,96.0
272,0.000174216,97.0
430,0.000174186,98.0
331,0.000174155,99.0
88,0.000174064,100.0
332,0.000173913,101.0
405,0.000173913,101.0
290,0.000173792,102.0
533,0.000173611,103.0
230,0.000173551,104.0
597,0.000173521,105.0
596,0.000173521,105.0
399,0.000173461,106.0
510,0.00017319,107.0
162,0.00017313,108.0
529,0.00017307,109.0
527,0.00017301,110.0
51,0.000172921,111.0
178,0.000172831,112.0
319,0.000172622,113.0
381,0.000172533,114.0
612,0.000172176,115.0
633,0.000171821,116.0
551,0.000171674,117.0
342,0.000171644,118.0
402,0.000171438,119.0
375,0.000171204,120.0
184,0.000171174,121.0
569,0.000171116,122.0
64,0.0001703,123.0
428,0.000170271,124.0
429,0.000170271,124.0
581,0.000170184,125.0
384,0.000170126,126.0
604,0.000170097,127.0
177,0.00017001,128.0
311,0.00016975,129.0
391,0.000169664,130.0
276,0.000169492,131.0
68,0.000169434,132.0
324,0.000169147,133.0
307,0.000169062,134.0
190,0.000169062,134.0
76,0.000168862,135.0
63,0.000168805,136.0
396,0.000168691,137.0
363,0.000168492,138.0
67,0.000168407,139.0
66,0.000168209,140.0
387,0.00016818,141.0
512,0.000168124,142.0
72,0.000168124,142.0
320,0.000168095,143.0
75,0.000167954,144.0
369,0.00016787,145.0
77,0.000167785,146.0
423,0.000167673,147.0
637,0.000167673,147.0
566,0.000167616,148.0
270,0.00016728,149.0
20,0.000167056,150.0
172,0.000167001,151.0
629,0.000166778,152.0
628,0.00016675,153.0
200,0.000166611,154.0
251,0.0001665,155.0
385,0.000166251,156.0
383,0.000166251,156.0
344,0.00016592,157.0
111,0.000165618,158.0
50,0.000165344,159.0
565,0.000165344,159.0
328,0.000165289,160.0
192,0.000165262,161.0
267,0.000165017,162.0
269,0.000164989,163.0
300,0.000164935,164.0
233,0.000164745,165.0
546,0.000164474,166.0
630,0.000164393,167.0
7,0.000164366,168.0
109,0.000164366,168.0
104,0.000164312,169.0
108,0.000164285,170.0
258,0.000164177,171.0
572,0.000164123,172.0
434,0.000164123,172.0
662,0.000164096,173.0
113,0.000164096,173.0
340,0.000164042,174.0
112,0.000164015,175.0
242,0.000163693,176.0
602,0.000163666,177.0
545,0.000163613,178.0
110,0.000163613,178.0
536,0.000163399,179.0
167,0.000163052,180.0
352,0.00016292,181.0
216,0.000162787,182.0
505,0.000162707,183.0
500,0.000162655,184.0
248,0.000162628,185.0
501,0.000162522,186.0
503,0.000162496,187.0
238,0.00016247,188.0
14,0.000162127,189.0
603,0.000162022,190.0
377,0.000162022,190.0
259,0.000161917,191.0
393,0.000161786,192.0
635,0.000161734,193.0
321,0.000161681,194.0
441,0.000161394,195.0
197,0.000161342,196.0
361,0.000161031,197.0
414,0.000161031,197.0
544,0.000161005,198.0
379,0.000160901,199.0
553,0.00016072,200.0
589,0.000160694,201.0
404,0.000160514,202.0
239,0.000160462,203.0
90,0.000160308,204.0
365,0.000160282,205.0
567,0.000160231,206.0
457,0.000160102,207.0
571,0.000160026,208.0
189,0.000159923,209.0
188,0.000159923,209.0
538,0.000159847,210.0
274,0.000159744,211.0
568,0.000159566,212.0
542,0.000159515,213.0
543,0.000159515,213.0
411,0.000159439,214.0
440,0.000159388,215.0
601,0.000158957,216.0
541,0.000158957,216.0
291,0.000158957,216.0
594,0.000158932,217.0
306,0.000158881,218.0
252,0.000158806,219.0
193,0.000158629,220.0
33,0.000158604,221.0
253,0.000158604,221.0
382,0.000158554,222.0
128,0.000158504,223.0
458,0.000158253,224.0
343,0.000158153,225.0
587,0.000158028,226.0
540,0.000158003,227.0
539,0.000157928,228.0
89,0.000157679,229.0
607,0.000157555,230.0
44,0.000157456,231.0
588,0.000157406,232.0
256,0.000157381,233.0
632,0.000157282,234.0
394,0.000157257,235.0
513,0.000156986,236.0
514,0.000156961,237.0
91,0.000156912,238.0
27,0.000156887,239.0
418,0.000156764,240.0
92,0.000156593,241.0
509,0.000156519,242.0
225,0.00015647,243.0
79,0.00015647,243.0
614,0.000156299,244.0
271,0.00015625,245.0
469,0.000156226,246.0
409,0.000156201,247.0
410,0.000156201,247.0
550,0.000156079,248.0
139,0.000156055,249.0
412,0.000156006,250.0
511,0.000155982,251.0
386,0.000155958,252.0
537,0.000155424,253.0
435,0.000155183,254.0
436,0.000155183,254.0
437,0.000155135,255.0
477,0.000155039,256.0
471,0.000155015,257.0
318,0.000154967,258.0
660,0.000154871,259.0
364,0.000154775,260.0
362,0.000154775,260.0
373,0.000154512,261.0
250,0.000154416,262.0
