Starting Node,Average Spreading Ability
245,1.95
1,1.24
19,1.2
26,1.28
139,2.71
170,1.04
345,1.09
439,1.23
528,1.16
603,1.4
659,1.48
736,1.25
753,1.2
512,3.18
4,1.23
10,3.06
15,1.75
43,1.41
49,1.14
50,1.54
81,1.18
213,1.4
228,3.06
239,1.54
273,1.4
393,2.8
527,1.07
562,1.22
657,4.13
209,1.32
2,1.21
302,1.7
725,1.06
255,1.41
77,3.26
686,3.71
520,3.38
3,1.28
134,1.21
137,4.6
157,1.9
158,5.16
430,1.24
521,3.49
639,3.26
711,1.39
728,2.69
761,2.77
493,2.67
5,1.35
25,1.79
83,1.12
87,1.1
99,1.49
121,1.26
160,1.3
220,1.48
277,1.33
312,1.28
507,1.17
598,1.19
612,1.24
661,2.28
671,1.07
695,1.15
696,1.69
734,1.14
483,1.22
6,1.08
95,1.11
143,1.25
55,1.2
7,3.12
279,1.3
358,3.88
503,1.3
735,3.33
452,1.08
583,1.05
604,1.07
67,1.91
91,1.28
124,2.06
141,1.95
180,2.03
181,1.57
200,1.65
243,1.83
252,2.42
253,1.37
295,1.31
303,1.16
351,3.56
353,1.22
402,1.29
477,1.61
494,1.48
567,2.14
669,1.79
673,1.29
693,4.53
755,1.07
599,1.64
46,1.51
120,1.36
172,1.74
289,1.28
383,1.64
397,3.51
408,1.5
419,2.23
536,2.6
579,1.16
587,2.26
623,3.58
171,2.06
286,1.77
336,1.23
347,1.18
547,1.97
620,2.21
11,1.02
8,1.18
34,1.1
306,1.16
373,1.08
492,1.04
640,1.15
750,1.99
378,2.06
9,1.33
56,1.57
84,1.11
105,1.51
142,1.74
193,1.31
256,1.06
271,1.25
296,1.28
409,2.45
462,1.17
610,1.54
611,1.36
624,1.08
644,1.35
12,1.28
191,1.28
250,1.46
293,1.15
361,1.27
411,1.12
496,1.14
569,1.09
588,1.38
630,1.16
22,2.47
88,1.13
192,1.72
280,1.62
315,1.32
357,1.31
377,2.05
491,1.16
677,1.19
94,1.09
144,1.35
152,1.19
223,1.63
233,1.23
248,1.1
285,1.27
441,1.51
464,1.33
542,1.19
572,1.62
580,1.22
606,1.23
618,1.79
651,2.11
703,1.15
708,1.71
737,1.31
672,1.22
688,1.11
93,1.38
135,1.35
425,1.33
435,2.28
513,1.11
535,1.28
565,1.08
577,1.14
595,1.4
176,1.12
720,1.36
346,1.13
362,1.35
499,1.16
741,1.53
399,1.23
480,1.08
509,1.48
643,1.07
687,1.16
692,1.14
705,1.66
691,1.2
18,1.23
329,1.14
461,2.29
508,1.24
561,1.48
756,1.44
385,1.07
749,1.15
42,1.12
69,1.27
72,1.57
226,1.14
291,1.37
298,1.54
600,1.23
740,1.12
17,1.07
201,1.25
257,1.14
423,1.2
300,2.02
13,1.14
545,1.07
585,1.14
679,1.23
90,1.98
14,1.35
28,1.12
265,1.1
288,1.3
324,1.26
371,1.14
529,1.11
712,1.1
161,1.24
211,1.08
284,1.13
297,1.4
330,1.63
417,1.33
440,1.24
475,1.38
478,1.94
514,2.49
538,1.94
544,1.32
564,1.35
571,1.42
589,1.27
645,1.39
676,1.28
684,1.25
506,1.13
533,1.45
145,1.11
206,1.07
308,1.08
498,1.15
184,2.32
448,1.09
61,1.28
16,1.13
586,1.8
229,2.68
525,1.62
374,1.2
20,1.35
548,1.05
21,1.38
31,1.74
33,1.07
149,1.55
189,1.51
337,1.29
376,1.67
472,1.77
485,2.35
532,1.17
540,1.19
707,2.16
534,1.03
133,1.07
232,1.07
335,1.26
605,1.25
636,1.33
281,1.16
222,1.13
375,1.3
307,1.31
552,1.32
628,1.12
23,1.03
27,1.12
24,1.48
360,1.16
414,1.11
429,1.57
674,1.49
463,1.07
186,1.22
350,1.1
524,1.14
125,1.09
140,1.12
147,1.03
234,1.19
458,1.76
470,1.14
550,1.15
722,1.12
391,1.06
29,1.25
106,1.07
685,1.04
30,1.37
37,1.55
39,1.37
71,1.38
74,1.19
80,1.08
131,1.27
136,1.22
138,1.86
168,1.55
194,1.25
238,2.27
264,1.27
268,1.57
275,1.69
304,1.27
403,1.33
437,1.15
449,1.37
515,1.57
539,1.25
549,1.52
557,1.53
581,1.41
701,1.36
706,1.21
759,1.59
272,1.35
428,1.16
518,1.47
553,1.19
76,1.55
32,1.03
153,1.12
162,1.14
225,1.06
615,1.42
656,1.13
35,1.23
98,1.8
156,1.65
196,1.21
219,1.37
249,1.18
341,1.37
410,1.53
442,1.2
443,1.23
718,1.26
36,1.06
316,1.11
342,1.23
554,1.03
164,1.06
