Starting Node,Average Spreading Ability
6,5.9
1,5.8
8,6.04
45,6.12
54,9.67
89,6.32
76,2.05
85,2.15
28,4.69
38,4.79
39,2.86
42,2.74
72,8.45
9,4.16
10,3.15
19,3.65
29,4.6
36,2.29
37,2.83
47,3.68
51,6.13
61,4.51
67,3.48
92,2.77
93,6.77
56,6.17
2,3.09
11,2.87
52,2.62
80,2.07
90,2.33
75,3.16
3,1.75
13,2.0
66,2.0
4,1.55
16,2.03
5,3.4
17,1.64
20,1.96
40,3.48
59,1.69
15,2.82
34,2.26
48,3.32
31,3.62
35,1.87
43,3.86
58,2.8
74,4.29
79,2.51
83,2.41
26,2.12
46,2.35
64,3.57
82,2.11
84,2.61
86,2.73
7,2.29
95,2.93
25,2.11
32,1.48
78,2.33
50,1.91
44,2.41
62,2.93
69,2.28
63,1.5
94,1.75
12,1.58
21,1.94
33,1.62
24,1.43
41,2.23
14,1.81
81,2.34
88,1.45
77,1.48
96,1.25
18,1.33
53,3.01
22,2.07
27,1.49
57,1.72
70,2.02
65,1.72
68,2.57
91,1.4
23,1.96
30,1.58
55,1.78
60,1.98
71,1.61
73,2.07
87,1.26
49,1.42
