Lambda,Kendall Tau,p-value,beta_c,beta_min,beta_max
0.02918786810369005,0.7654735032629515,1.049536252219329e-251,0.0583757362073801,0.02918786810369005,0.08756360431107015
0.03567406101562117,0.7833639317609394,9.05466031719042e-265,0.0583757362073801,0.02918786810369005,0.08756360431107015
0.042160253927552294,0.7852723866346697,6.491000155172717e-267,0.0583757362073801,0.02918786810369005,0.08756360431107015
0.04864644683948341,0.789815928288902,1.1213985721573093e-270,0.0583757362073801,0.02918786810369005,0.08756360431107015
0.05513263975141454,0.7913619837956367,3.925148281676482e-272,0.0583757362073801,0.02918786810369005,0.08756360431107015
0.061618832663345655,0.7843419631336683,9.048608617895027e-268,0.0583757362073801,0.02918786810369005,0.08756360431107015
0.06810502557527678,0.7692354750939417,7.67143857049371e-258,0.0583757362073801,0.02918786810369005,0.08756360431107015
0.0745912184872079,0.7704042596670183,8.64505080518704e-259,0.0583757362073801,0.02918786810369005,0.08756360431107015
0.08107741139913902,0.7579061370143584,1.3672199455643272e-250,0.0583757362073801,0.02918786810369005,0.08756360431107015
0.08756360431107015,0.7577514794445874,1.3699462182925665e-250,0.0583757362073801,0.02918786810369005,0.08756360431107015
