Node,Relative Closeness
1,0.0010789693488178263
2,0.0011806390388716904
3,0.0012600326507298653
4,0.0010787730023030374
5,0.0010446889594673042
6,0.0030946925331402494
7,0.0030567381360610147
8,0.0013821684743777047
9,0.0011289947973802837
10,0.007873180836141592
11,0.0012847197360437315
12,0.003033356640595326
13,0.0018773502213501672
14,0.0023163109652647065
15,0.0016886557759808493
16,0.007645992308684946
17,0.007415884259863691
18,0.001869427459990357
19,0.0014556587500973916
20,0.004646019080555112
21,0.00901761413188745
22,0.006251814417754597
23,0.002949290986949675
24,0.0018793271408111829
25,0.004196411890916671
26,0.0022871921023770326
27,0.002786088769273975
28,0.0037845250960180862
29,0.0016970327689824045
30,0.0038954180278415974
31,0.0018881665783574528
32,0.004793599324611977
33,0.0015300211531037384
34,0.006986124910261308
35,0.0022080650876594265
36,0.001793855349831936
37,0.002096981812302535
38,0.005431699180470723
39,0.0018380418170683074
40,0.0024482517252051536
41,0.008951646719423232
42,0.009606109749069447
43,0.0068707900439694
44,0.00854604119570321
45,0.002083099172940842
46,0.00927957070340959
47,0.007707577443376465
48,0.007317896267503311
49,0.009698864142715218
50,0.009148106410603807
51,0.006918300695154566
52,0.006098785943973384
53,0.008724045063845505
54,0.011048159185263072
55,0.008035595892850217
56,0.010053313584388025
57,0.009044336798936098
58,0.009541070960640368
59,0.009157476888401931
60,0.008457885382832455
61,0.008520186566431696
62,0.008199852562774
63,0.008419579785335736
64,0.0029143410458190022
65,0.0020160005679571414
66,0.002042301475700928
67,0.001203523412328696
68,0.0015896999384282045
69,0.0011191269009881285
70,0.00139776653936419
71,0.0011024793210969018
72,0.0012323396820222818
73,0.0013236309566662659
74,0.0013139011863984086
75,0.001084574293778965
76,0.0010732437446125459
77,0.0011043221494733274
78,0.0012338349390702747
79,0.0009239754780737194
80,0.0015575926617191237
81,0.0012662496326994255
82,0.0010988169661825475
83,0.0013416645965274713
84,0.003976154559682448
85,0.001048320422219439
86,0.001046566902928759
87,0.0007677824691429771
88,0.0012031291782618595
89,0.001107150788538288
90,0.0012298022605451374
91,0.0010817523081497723
92,0.0010155660329805153
93,0.0012474151938804395
94,0.0009559800879687127
95,0.0015451733282248812
96,0.0025326366065098345
97,0.002030821636634866
98,0.001953806865834882
99,0.0051813984953078965
100,0.0011725065647929318
101,0.0011885666434508393
102,0.004624981139614375
103,0.0011652416592032274
104,0.004140332896028499
105,0.0026951244108192112
106,0.00452679795069796
107,0.0064676997185176156
108,0.0022981788099908545
109,0.001373433785697773
110,0.0032078399574964073
111,0.0036692885587456744
112,0.004249382257326906
113,0.00760320955459358
114,0.00843269980413133
115,0.006412857617962252
116,0.0014167375050386172
117,0.0010616105562700426
118,0.0008267416618580746
119,0.002113250280221011
120,0.0011226372057443813
121,0.0011045861109933953
122,0.0009276946928893897
123,0.0010974919837937187
124,0.001033439138402604
125,0.0009977748547173127
126,0.001301791242834281
127,0.004275243215086334
128,0.007649392256866566
129,0.0016747136616800879
130,0.0011754174439132527
131,0.0008891948336443578
132,0.0009688471601634976
133,0.002714903705432473
134,0.003377539710373352
135,0.002699875232098015
136,0.002351984214311359
137,0.0013646392759624963
138,0.0016954596607629026
139,0.0015774088586302647
140,0.001132351574922241
141,0.0024380235138503916
142,0.0017368192795753322
143,0.0016679947119452132
144,0.0014917173926694482
145,0.0008439409350876074
146,0.0007931733569595712
147,0.0015165803323442604
148,0.007961870492261193
149,0.0011668125192891548
150,0.0011768863527021692
151,0.0028146278925959205
152,0.0009960190916953053
153,0.0011660274765227417
154,0.0035184690163917237
155,0.002367232054651997
156,0.0008698742749112165
157,0.0010991430031341983
158,0.0018334398018110582
159,0.0019321298836775117
160,0.0011659101613631928
161,0.0013023293281089346
162,0.0013013415669296756
163,0.0010239943575431286
164,0.004354308320827905
165,0.0010161188552359414
166,0.0013158481293723723
167,0.0035007271502434686
168,0.0019567739726619173
169,0.001204279779531977
170,0.0013305058290871284
171,0.0016991189956884261
172,0.0016287055533105983
173,0.001620546793891271
174,0.0017296959818304115
175,0.0016434391592231477
176,0.001397008564805101
177,0.0016173261035937717
178,0.0012481104127784416
179,0.001801046953624103
180,0.0011124647637558768
181,0.0067878026385285485
182,0.001350173108339437
183,0.0032996610618943
184,0.0027517587856095895
185,0.005706845066454275
186,0.0017093850831240262
187,0.0013943963846094268
188,0.0016326738526683772
189,0.0015136950233349145
190,0.0014754249581520312
191,0.0012346693700881477
192,0.0012602302944618152
193,0.001687243489304251
194,0.00143098413268459
195,0.0012293869384395358
196,0.0016346781284400798
197,0.0016896161963501312
198,0.0015560724221454485
199,0.0015334782535258032
200,0.0013928972453375692
201,0.001416690308547158
202,0.0011793632885559817
203,0.0013449921262996133
204,0.0010498777309996125
205,0.0011655322115928894
206,0.001162688808751689
207,0.0013486708834321006
208,0.0012150822901112945
209,0.0013150251725752085
210,0.0009857255303551873
211,0.0007605562260319186
212,0.0011259673669579604
213,0.0011933980198262108
214,0.0012548834529174904
215,0.0011161071780497445
216,0.0009277938496489499
217,0.0012725408023608028
218,0.0019166520006448926
219,0.001742515481748073
220,0.0038890791151495697
221,0.001618606483189578
222,0.0014093148313663634
223,0.0013946683864117329
224,0.001095756740501416
225,0.0019529776493535003
226,0.0010994138898750996
227,0.0012151334784334315
228,0.0015700814309433033
229,0.0012932465689332246
230,0.0011595464346303686
231,0.0010934761350315323
232,0.0030890006981301697
233,0.0014717923591048752
234,0.0010169046492345775
235,0.0012358637992954534
236,0.0033158194696714296
237,0.0015869081912334654
238,0.0010231943908739808
239,0.0016180994877989122
240,0.004567231724430162
241,0.001433188804365662
242,0.0015526234533075898
243,0.001032277406177685
244,0.0014480725748666928
245,0.0012033036965841857
246,0.0011348188780187785
247,0.0011856192087729136
248,0.0012149527162193972
249,0.001474194989541936
250,0.0016444390456020418
251,0.002579265643167074
252,0.0018312802275416242
253,0.005106167830867068
254,0.0015757438222883191
255,0.005997105491634449
256,0.003458905857798356
257,0.0014626138921709471
258,0.0012336698699517814
259,0.0012754890283424984
260,0.0016008392805911273
261,0.0017345296807301824
262,0.0008834064227439939
263,0.0032252879978231785
264,0.0032542780465882556
265,0.0031589621038087086
266,0.0020045221059356313
267,0.0022098590860800647
268,0.0018023913414737846
269,0.002388529010960136
270,0.0015836290771948113
271,0.0035510203742915337
272,0.0016258924760418768
273,0.0029294537585121006
274,0.0020919765561538788
275,0.0031375023957994374
276,0.00131921376027775
277,0.0026268812214008644
278,0.0014248331390530036
279,0.0032801257309995587
280,0.0021485441621593563
281,0.003098735908783786
282,0.0023527533542889705
283,0.002152794616281032
284,0.0015983305003638615
285,0.002810764482783722
286,0.0012914573268116335
287,0.0015730228634222945
288,0.0023636563346288663
289,0.002423115360013413
290,0.0017658870419659705
291,0.002204197690513007
292,0.0028133048789636536
293,0.0013351604487293015
294,0.002598155179775727
295,0.00117531063644268
296,0.001680515129514899
297,0.0021775643890073254
298,0.0012738078777890518
299,0.0016650485720144561
300,0.001400001596561186
301,0.0018725173356137442
302,0.0016601947654441168
303,0.0013893381220617489
304,0.0013895740441572533
305,0.0014040372917065226
306,0.0014018396255770387
307,0.0024133815309154987
308,0.0014051542926029675
309,0.0017455183020915446
310,0.0006527296642964341
311,0.001222710223737644
312,0.0014540288682012834
313,0.0009132288542934417
314,0.001139249905455427
315,0.0009769501571341135
316,0.001227803324330837
317,0.0013285876319979813
318,0.003309321068467261
319,0.0013658631368356326
320,0.0014126686281043328
321,0.001044424109223804
322,0.0011764412591080257
323,0.0014762405405462573
324,0.001308614395247739
325,0.001280078333164659
326,0.0016117966268968996
327,0.0012320828518404305
328,0.0012300841565723078
329,0.0016298387231637283
330,0.001694743132944186
331,0.001537050826982422
332,0.0014524360364159637
333,0.0011162743164834063
334,0.0009148714578749225
335,0.0007440173632378881
336,0.0008970313339273119
337,0.0009722515619741244
338,0.0008081946744743274
339,0.0008734934966351622
340,0.001638309167343685
341,0.001096931798687669
342,0.0012052888711636314
343,0.0008562747894703864
344,0.001138773685697173
345,0.0011608834314724638
346,0.0013807666725579092
347,0.0010013582630798814
348,0.0011191210832647157
349,0.0011298701362766938
350,0.001367598769305609
351,0.0006651350471763012
352,0.001238626689476019
353,0.0008849433525171763
354,0.0009563568709985478
355,0.0010230305202927794
356,0.0011478237231422282
357,0.0007380079468384377
358,0.0007276709442073472
359,0.0013262523996382994
360,0.000929429099849528
361,0.001129872132884852
362,0.0017085167234726648
363,0.001640225073313394
364,0.0012170850823337385
365,0.0013465252476450931
366,0.0020048152627492113
367,0.0017610161750886441
368,0.0014578594859285107
369,0.0009435778285521192
370,0.001236433432899155
371,0.0011047238099246757
372,0.0015018569765045404
373,0.0012906172093545103
374,0.0009627820914361296
375,0.0009472394894257639
376,0.0009713417212289625
377,0.0014084875880663044
378,0.002339215596897216
379,0.0010460662468575947
380,0.0010048492848142012
381,0.0011846780790641144
382,0.0009473953637951851
383,0.0009399960056711222
384,0.0015954941636731022
385,0.0009095250856318913
386,0.0014597070800374957
387,0.0008570680435468676
388,0.0007680948129355915
389,0.0008343969856688376
390,0.0010899807021114228
391,0.0013560496336947696
392,0.001107500430613726
393,0.0009707259733629672
394,0.003460779379795552
395,0.0010919655410934364
396,0.0010903799100100812
397,0.0015064267771959688
398,0.0013479399554041007
399,0.0011592265338245056
400,0.0011691020512928992
401,0.0012045784129813828
402,0.001277247129994396
403,0.0010908410009831666
404,0.000990269824827593
405,0.0008877197417848607
406,0.0021225404894915606
407,0.001616373730999257
408,0.0013356590376588193
409,0.0012314904519765643
410,0.0012828344841791246
411,0.0011021524607616206
412,0.0012334204907014875
413,0.0010524990809443351
414,0.0011226832678167408
415,0.0010779540056396616
416,0.0010903460797884533
417,0.0009871853517117834
418,0.0008994659125802112
419,0.0011714192562999161
420,0.001187461546563785
421,0.0011082063809209584
422,0.0017976821159937928
423,0.0013512945395127128
424,0.0008190046970938123
425,0.0010007649939011445
426,0.001104190532158772
427,0.0016783261077766547
428,0.001116047223718351
429,0.0015612375581741948
430,0.00102977810818169
431,0.0009210511899988594
432,0.0011522293935996907
433,0.0008467302428553807
434,0.0010213650189507214
435,0.0008840509416811349
436,0.0011902571341407663
437,0.0007131017433650683
438,0.0010135903578671573
439,0.0009960321513471648
440,0.0007421185112923112
441,0.0011764158200385912
442,0.00085128649595717
443,0.0008279816546364005
444,0.0008254746756551125
445,0.0008298375730757593
446,0.0012897677924983485
447,0.0009420833379286358
448,0.0009408438784341339
449,0.0008966266141158538
450,0.0008995517385228784
451,0.0010222344245723065
452,0.0008489563121075063
453,0.0008283733238366631
454,0.0007132157736385626
455,0.0008712624695450587
456,0.0008348431910868584
457,0.0008240644293499503
458,0.000724142242445411
459,0.0008519267655636737
460,0.002391745566812274
461,0.0011324576674255566
462,0.0011738329188954815
463,0.0008874718498859604
464,0.001044997619005483
465,0.0009180260725001101
466,0.000912805469109268
467,0.0011712418517387069
468,0.0010468680465695445
469,0.0008656766092670159
470,0.0008763402513201387
471,0.0010067889752953787
472,0.001164398547977663
473,0.0009237771645545991
474,0.0008569193084075274
475,0.0007736659025394171
476,0.0007886171038577821
477,0.0009744825890642279
478,0.0006935768965864646
479,0.0008067122809189031
480,0.0007474150495059147
481,0.0005977249397199452
482,0.0007546962986352003
483,0.0007493039857755356
484,0.0008585553949402699
485,0.0007907440163503474
486,0.0005737122385906405
487,0.0005582980267233672
