Node,Score,Rank
24,0.044882448,1.0
3,0.037478218,2.0
8,0.03686658,3.0
17,0.036188213,4.0
18,0.036188213,4.0
9,0.035871111,5.0
13,0.035828469,6.0
21,0.035477496,7.0
12,0.035474575,8.0
5,0.030771981,9.0
28,0.030771981,9.0
30,0.03066356,10.0
6,0.030621664,11.0
29,0.030130574,12.0
31,0.029982765,13.0
4,0.029566316,14.0
25,0.029566316,14.0
32,0.029326456,15.0
7,0.029326456,15.0
23,0.028423155,16.0
26,0.028423155,16.0
1,0.028423155,16.0
2,0.028299529,17.0
27,0.028299529,17.0
15,0.028122405,18.0
16,0.028035356,19.0
22,0.028016857,20.0
19,0.028001227,21.0
20,0.028001227,21.0
14,0.027806715,22.0
10,0.027786679,23.0
11,0.027377616,24.0
