Starting Node,Average Spreading Ability
1,2.32
2,2.22
3,1.48
4,3.46
5,2.19
6,2.05
7,4.4
8,2.34
9,2.78
10,1.84
11,2.25
12,2.72
13,3.43
14,2.35
15,3.64
16,2.84
17,2.93
18,3.01
19,2.27
20,3.35
21,3.31
22,1.67
23,2.01
24,1.98
25,2.7
26,1.93
27,2.8
28,2.21
29,2.62
30,2.72
31,2.33
32,1.91
33,2.18
34,1.3
35,1.55
36,1.62
37,1.32
38,2.81
39,1.88
40,1.67
41,2.01
42,2.84
43,2.63
44,1.72
45,1.51
46,2.39
47,1.61
48,1.55
49,2.94
50,1.17
51,1.38
52,2.49
53,1.85
54,1.65
55,1.54
56,1.25
57,1.08
58,1.17
59,1.11
60,1.38
61,1.47
62,1.38
