Lambda,Kendall Tau,p-value,beta_c,beta_min,beta_max
0.08613217768147345,0.8082771062352392,2.067820476523093e-20,0.1722643553629469,0.08613217768147345,0.25839653304442034
0.10527266161068977,0.8279906938246413,2.323498593364207e-21,0.1722643553629469,0.08613217768147345,0.25839653304442034
0.1244131455399061,0.8436096863093838,3.5742862062078276e-22,0.1722643553629469,0.08613217768147345,0.25839653304442034
0.14355362946912242,0.8641786761993155,3.620870191264665e-23,0.1722643553629469,0.08613217768147345,0.25839653304442034
0.16269411339833872,0.8717270868228832,1.373750952943004e-23,0.1722643553629469,0.08613217768147345,0.25839653304442034
0.18183459732755503,0.8520775376148733,1.3746439755049115e-22,0.1722643553629469,0.08613217768147345,0.25839653304442034
0.20097508125677138,0.8160891695665431,7.479852082354861e-21,0.1722643553629469,0.08613217768147345,0.25839653304442034
0.22011556518598768,0.840740858422345,4.817236321096507e-22,0.1722643553629469,0.08613217768147345,0.25839653304442034
0.23925604911520398,0.8001057641459546,3.925283654176229e-20,0.1722643553629469,0.08613217768147345,0.25839653304442034
0.25839653304442034,0.7839196254074715,2.2173290773335905e-19,0.1722643553629469,0.08613217768147345,0.25839653304442034
