Node,Relative Closeness
1,0.12426818113646153
2,0.12323235910022053
3,0.2098581227565927
4,0.16065496929235734
5,0.1262870365963556
6,0.013084849363707136
7,0.12696148615061992
8,0.16317903940526832
9,0.16115609421925453
10,0.267462469971743
11,0.2669320744761518
12,0.2159744416214951
13,0.21236011366773158
14,0.24150264553591985
15,0.19822486860184915
16,0.015012699697869721
17,0.2001689744302229
18,0.272690942966483
19,0.19407369290714918
20,0.21416470464979503
21,0.17276109011193447
22,0.19135053044273756
23,0.18625252826059624
24,0.4715189477055498
25,0.3834581798877097
26,0.3994202638343631
27,0.21678934685856566
28,0.3834581798877097
29,0.39342115373254044
30,0.4194130915149696
31,0.2646623849661932
32,0.26584939057375195
33,0.01288511971592209
34,0.01288511971592209
35,0.01288511971592209
36,0.1917374684681218
37,0.31195201272984785
38,0.13142657076746156
39,0.3184084555414758
40,0.17348699744190216
41,0.028678425077159692
42,0.028678425077159692
43,0.028678425077159692
44,0.028678425077159692
45,0.028678425077159692
46,0.028678425077159692
47,0.14028463787912326
48,0.23599504462669868
49,0.1244494957028902
50,0.01893033260983299
51,0.2106844535388622
52,0.2522341890570395
53,0.16771449701102933
54,0.011090074621209709
55,0.1592983741008284
56,0.12286280757092069
57,0.18651324770490432
58,0.010141456318802986
59,0.010141456318802986
60,0.010141456318802986
61,0.010141456318802986
62,0.23137464255033563
63,0.193323007602633
64,0.12477977587068871
65,0.13435239899204085
66,0.16400804082783826
67,0.18156777935887952
68,0.008765309095492913
69,0.008765309095492913
70,0.008765309095492913
71,0.008765309095492913
72,0.18648562894337106
73,0.18648562894337106
74,0.20269479110916544
75,0.012426832216040136
76,0.012426832216040136
77,0.19678041569049737
78,0.013556741231425693
79,0.2179047395317554
80,0.1538735030742282
81,0.15306245640911634
82,0.10266662033799014
83,0.12410374990273469
84,0.010348580902369222
85,0.12396181727455917
86,0.1020292421406919
87,0.15778700792958783
88,0.09138187910247973
89,0.24130861762245032
90,0.1549170102433988
91,0.15943639646519117
92,0.012788068055221508
