Starting Node,Average Spreading Ability
1,10.96
2,11.84
3,17.0
4,11.13
5,7.94
6,21.02
7,21.39
8,22.16
9,23.03
10,21.44
11,14.75
12,16.71
13,17.0
14,19.83
15,14.54
16,17.57
17,16.7
18,17.06
19,13.53
20,16.35
21,18.75
22,12.35
23,15.74
24,19.52
25,17.16
26,18.22
27,17.27
28,18.2
29,12.71
30,17.1
31,14.52
32,21.32
33,7.34
34,6.9
35,6.93
36,5.48
37,5.24
38,13.82
39,12.53
40,18.32
41,9.25
42,8.87
43,20.96
44,17.75
45,22.62
46,21.37
47,20.27
48,15.55
49,15.17
50,12.66
51,12.03
52,17.52
53,11.83
54,20.33
55,4.72
56,4.86
57,3.82
58,5.42
59,6.81
60,10.63
61,11.16
62,8.16
63,19.94
64,11.79
65,12.66
66,17.34
67,10.82
68,20.12
69,6.79
70,6.28
71,7.61
72,6.01
73,6.86
74,10.83
75,9.58
76,7.88
77,14.14
78,8.99
79,7.99
80,10.28
81,8.51
82,9.52
83,23.76
84,6.91
85,8.56
86,6.39
87,8.95
88,7.74
89,7.97
90,8.5
91,14.98
92,16.66
93,13.13
94,12.51
95,7.06
96,5.16
97,6.61
98,8.06
99,6.05
100,6.36
101,17.42
102,18.73
103,14.44
104,10.66
105,15.64
106,5.7
107,6.72
108,5.8
109,8.55
110,15.19
111,2.79
112,13.2
113,13.89
114,14.61
115,7.18
116,7.11
117,4.46
118,6.96
119,12.73
120,11.09
121,14.51
122,6.11
123,7.82
124,5.66
125,5.48
