Node,Degree Centrality,Betweenness Centrality,Leverage Centrality,Isolating Centrality,GSM,H-GSM_1,Local-Global Centrality,PageRank Centrality,Coreness Centrality,Extended Coreness,Global Relative Change in Avg Degree,Global Relative Change in Avg Clustering,Clustering Coefficient,DIL Centrality,I-GSM Values,Clustered Local Degree,Gravity Index Centrality,Gravity Model Centrality,Local Gravity Model Centrality,Laplacian Centrality,Closeness Centrality,Semi local centrality,Eccentricity Centrality,Density Centrality,MDD Value,EHCC Value,HCC Value,P Value,Extended Degree,Eigenvector Centrality,CLC Values,Centrality Values,Constraint Coefficients,HVGc Index,PE Values,H Values,Volume Centrality,GIN Values,LGC Scores,DNC Scores,EIGSM Values,Societal Capital Scores,Improved Gravity Index Values,Extended Improved Gravity Index Values,Node H-Index,MCGM Values,GGC Values,Subgraph centrality,Second order centrality,K-Shell Value
379,0.063492063,0.006154055,-0.141991342,0,86.21472643,46.61291514,3.17267108,0.013735111,13,87,0.007084566,0.029743596,0.666666667,5.541666667,39.13562625,41.66666667,64.5,228.3644444,100,70,0.004385965,509,0.166666667,8.272727273,3.7,3.422428621,0.610767114,15,12.4,0.009029187,261.3293136,64.9447619,-0.482372449,1746.390075,0.24584544,0.117379432,75,129.9392903,57050,6.053968254,234.064653,29,112.5,790.25,3,1.169369211,18.1627327,15.03317082,-271.5615175,3
380,0.031746032,0.0,-0.416666667,0,73.28817338,35.80351261,1.339519653,0.008181275,6,32,0.004394225,0.000118718,1.0,2.0,19.7654476,20.0,19.0,75.89388889,20,26,0.00390625,179,0.166666667,1.909090909,2.0,1.520811834,0.217234262,5,5.2,0.002886522,65.85041997,28.94380952,-0.730902778,250.3665474,0.110930925,0.017319131,36,107.07777,8463,3.0,92.55305282,12,33.0,267.75,2,0.281090301,2.014355505,4.38899304,-364.5719791,2
340,0.238095238,0.167763276,0.436623946,0,150.3308772,212.3920833,19.11281286,0.039370486,61,459,0.070217918,0.050772643,0.247619048,80.10752592,148.9061478,121.0190476,431.25,2135.2875,1455,434,0.006756757,2754,0.2,95.45454545,10.8,17.52270382,1.478500172,28,47.8,0.117959505,2149.930149,357.5908558,-0.174432433,43864.69256,1.120524913,7.19552978,235,252.1284244,1568259,25.05714286,1305.156581,112,657.5,6054.5,6,19.37700848,462.3279812,290.8996699,-133.5833402,5
361,0.079365079,0.0,-0.328506787,0,126.8495618,86.70213931,5.330773815,0.013229522,28,280,0.012823962,0.011408903,1.0,5.0,85.8446415,110.0,276.25,542.6222222,275,140,0.005882353,1664,0.2,16.70454545,5.0,8.521327829,1.174406605,28,25.0,0.082266116,612.1513901,157.695954,-0.4114,14324.73149,0.496602151,2.303451261,216,191.6349254,398370,7.428571429,691.602264,60,476.25,3816.75,5,7.901170549,27.67949604,109.4735636,-201.5926847,5
371,0.111111111,0.042981494,0.217482517,0,105.3317267,73.79398197,6.420848005,0.023682132,25,122,0.024302753,0.009383875,0.428571429,13.76606061,52.30427601,45.71428571,128.0,496.265,224,120,0.005181347,554,0.2,19.48863636,4.9,4.214654283,0.581011352,12,17.0,0.015084923,360.8972379,100.4677589,-0.35696712,3673.226614,0.360630679,0.377123064,87,155.7350538,117000,11.56666667,332.0336992,39,183.0,1195.0,4,2.636958455,53.8872649,23.65239084,-243.7755557,4
376,0.047619048,0.0,-0.292063492,0,88.81723742,46.4819938,2.34756442,0.01162063,10,60,0.001345171,0.015510546,1.0,3.0,31.06500535,34.0,53.25,156.1816667,51,46,0.004524887,287,0.2,4.772727273,3.0,1.978156175,0.352253182,8,8.6,0.008041077,105.5813996,42.99952048,-0.62909423,697.7944224,0.174779363,0.080410775,59,127.4007728,24955,4.195238095,148.984071,20,82.5,484.5,3,0.836154432,4.830222117,7.54045433,-318.1460164,3
211,0.158730159,0.065763701,0.255533445,10,133.3551296,140.0891418,10.73226279,0.026867343,49,428,0.04152094,0.009634741,0.288888889,46.07019704,106.2362398,95.37777778,347.5,1135.163889,740,258,0.005494505,2142,0.2,44.54545455,7.9,12.91400069,1.432404541,32,35.6,0.157692048,1604.562419,221.6532667,-0.198168934,28731.06115,0.71240641,7.726910329,173,202.3938883,767808,16.06103896,967.5012493,84,493.75,5555.5,6,15.66060713,200.0235084,289.7631276,-169.5367541,5
332,0.095238095,0.006221503,-0.059583935,0,126.4531006,97.19740884,6.255987911,0.016495461,30,280,0.018563358,0.030409348,0.6,11.69444444,81.64540379,83.2,290.0,610.805,312,146,0.005681818,1506,0.2,22.43181818,5.4,9.181630547,1.162710698,28,24.4,0.096927995,826.510324,158.2339544,-0.358598947,12470.9827,0.51378729,2.907839843,198,185.7749315,387849,9.157936508,656.5668201,58,442.5,3470.75,5,9.226498204,66.55722711,117.0438062,-200.1774975,5
322,0.126984127,0.100950907,0.08001805,8,132.2558508,113.5289856,8.967658893,0.022520029,36,323,0.030042149,0.007807878,0.428571429,30.48778999,101.1437607,94.28571429,313.75,935.9733333,528,204,0.006097561,1915,0.2,34.36363636,6.5,10.34709322,1.25627795,28,31.2,0.088130738,1247.505795,198.7092874,-0.241570295,23738.52134,0.652125239,3.172706584,220,206.6862778,616488,11.80952381,829.7409204,74,522.5,4238.0,5,10.47822576,148.8834626,138.5038515,-174.0587128,5
350,0.19047619,0.043385689,0.159160654,0,168.7446905,337.0182985,15.24844389,0.026483137,81,770,0.052999731,0.004832332,0.575757576,24.23624525,162.6540063,182.7878788,818.0,1889.666667,1392,388,0.006711409,3702,0.25,66.81818182,9.6,20.62865497,1.748538012,34,53.6,0.302667749,2081.555891,334.1721595,-0.251578404,84425.71071,0.970331629,24.5160877,238,254.1125059,1781696,20.80646576,1643.188109,128,1172.0,10999.75,8,36.90446978,198.6906685,1004.691587,-143.876362,8
