Node,Score,Rank
107,0.00017313,1.0
117,0.000168209,2.0
167,0.000167673,3.0
96,0.000166722,4.0
121,0.000165948,5.0
162,0.000163934,6.0
221,0.000163613,7.0
97,0.000163265,8.0
120,0.000161421,9.0
66,0.000160539,10.0
235,0.000160514,11.0
75,0.000160436,12.0
108,0.000160282,13.0
89,0.000159286,14.0
62,0.000158781,15.0
170,0.000158428,16.0
234,0.000158128,17.0
111,0.000158028,18.0
211,0.000157257,19.0
240,0.000157085,20.0
151,0.000156887,21.0
33,0.000156789,22.0
15,0.000156715,23.0
92,0.000156421,24.0
169,0.000154991,25.0
63,0.000153704,26.0
141,0.00015328,27.0
76,0.000153257,28.0
222,0.000152905,29.0
23,0.000152718,30.0
146,0.000152579,31.0
110,0.000152346,32.0
65,0.000152277,33.0
64,0.000152161,34.0
168,0.000151791,35.0
220,0.000151791,35.0
113,0.00015163,36.0
237,0.000151469,37.0
225,0.0001514,38.0
74,0.000151149,39.0
61,0.000150807,40.0
245,0.000150739,41.0
69,0.000150602,42.0
241,0.000149813,43.0
106,0.000149678,44.0
161,0.000149566,45.0
88,0.000149054,46.0
70,0.000149031,47.0
60,0.000148987,48.0
78,0.000148677,49.0
598,0.000148368,50.0
226,0.000147973,51.0
236,0.00014758,52.0
244,0.000147493,53.0
109,0.000147275,54.0
99,0.00014721,55.0
224,0.000147016,56.0
243,0.000146972,57.0
68,0.000146778,58.0
71,0.000146628,59.0
247,0.000146113,60.0
147,0.000146071,61.0
126,0.000146007,62.0
603,0.000145985,63.0
32,0.00014573,64.0
242,0.000145603,65.0
73,0.000145412,66.0
493,0.000145138,67.0
11,0.000144739,68.0
228,0.000144321,69.0
90,0.000143781,70.0
542,0.000143719,71.0
98,0.000143678,72.0
86,0.000143658,73.0
599,0.000143082,74.0
72,0.000142288,75.0
77,0.000142167,76.0
100,0.000141924,77.0
6,0.000141723,78.0
223,0.000141543,79.0
503,0.000141183,80.0
604,0.000141044,81.0
601,0.000140905,82.0
149,0.000140825,83.0
148,0.000140825,83.0
93,0.000140746,84.0
150,0.000140687,85.0
611,0.000140647,86.0
491,0.000140292,87.0
115,0.000140174,88.0
140,0.000140154,89.0
230,0.000140154,89.0
250,0.000140154,89.0
87,0.000140095,90.0
91,0.000140095,90.0
570,0.000139997,91.0
43,0.000139978,92.0
610,0.000139704,93.0
233,0.000139528,94.0
619,0.000139451,95.0
501,0.000139373,96.0
569,0.000139159,97.0
657,0.00013914,98.0
67,0.000139101,99.0
497,0.000139005,100.0
500,0.000138985,101.0
58,0.000138735,102.0
502,0.000138581,103.0
629,0.000138427,104.0
24,0.000138179,105.0
652,0.000138083,106.0
127,0.000138064,107.0
