Node,Score,Rank
32,0.658536585,1.0
43,0.414634146,2.0
38,0.390243902,3.0
48,0.292682927,4.0
36,0.292682927,4.0
35,0.292682927,4.0
31,0.292682927,4.0
42,0.268292683,5.0
55,0.243902439,6.0
49,0.219512195,7.0
34,0.219512195,7.0
41,0.219512195,7.0
39,0.219512195,7.0
52,0.219512195,7.0
46,0.219512195,7.0
45,0.195121951,8.0
44,0.195121951,8.0
47,0.195121951,8.0
33,0.170731707,9.0
54,0.170731707,9.0
57,0.170731707,9.0
51,0.12195122,10.0
70,0.12195122,10.0
53,0.12195122,10.0
56,0.12195122,10.0
58,0.12195122,10.0
40,0.12195122,10.0
69,0.12195122,10.0
37,0.097560976,11.0
72,0.073170732,12.0
60,0.073170732,12.0
68,0.073170732,12.0
71,0.073170732,12.0
50,0.073170732,12.0
63,0.073170732,12.0
61,0.073170732,12.0
66,0.073170732,12.0
67,0.073170732,12.0
62,0.073170732,12.0
59,0.073170732,12.0
64,0.048780488,13.0
65,0.048780488,13.0
