feature,PC1,PC2,PC3,PC4,PC5
Degree Centrality,0.15691416066273298,0.05451411517152567,-0.0032657262428506537,0.04484460233356856,0.021552746767691405
Betweenness Centrality,0.10298078581505299,0.2576145659904358,0.3061013557511793,-0.021675344165858135,0.17004577805352714
Leverage Centrality,0.1162160469782442,0.016606729460313052,0.05285119007191099,0.4408243590017513,0.37642804068923774
Isolating Centrality,0.08202907817146522,0.2360744259729401,0.23096175936926264,0.0009723272118484783,-0.2723672093212777
GSM,0.14607929245913226,-0.1411018842018479,0.06881730555488264,-0.19119240240369895,-0.05631093879018712
H-GSM_1,0.07938173729990652,0.27658570442080654,0.26687808541271685,-0.0009552388188114602,-0.39894118288785607
Local-Global Centrality,0.15491507895043008,0.09404357220099065,0.005875096653731204,0.02571322045565333,-0.02375402315810522
PageRank Centrality,0.14920484314972673,0.11981892294109185,0.07288687961701634,0.09653502599500988,0.12271614196212355
Coreness Centrality,0.15705370876944869,-0.02679186458406655,-0.0885499604018008,0.015123280145728009,-7.890790587827823e-06
Extended Coreness,0.15538261594541983,-0.06714924756344219,-0.09487400425983508,-0.004259645103961375,0.0021689233959931616
Global Relative Change in Avg Degree,0.1518274782299091,0.12052343673100693,-0.06926019636750132,-0.01194580274901034,0.004652146100344576
Global Relative Change in Avg Clustering,0.07504406373491532,0.306597638812008,0.20183925237758146,-0.06052410075214723,0.16832449029541421
Clustering Coefficient,-0.014128680194166814,-0.2248209863570087,0.30245481622488984,0.5344842177794635,-0.3152728988296144
DIL Centrality,0.13940172695401745,0.17505311272500074,0.07414922815982614,-0.006373415878766215,0.06270869350018549
I-GSM Values,0.1573077658738216,-0.046217687464097636,-0.039128708198135395,-0.03721205589312975,-0.0164917547147027
Clustered Local Degree,0.14746774298184986,-0.14856503637117047,-0.09246018383264572,0.003262766671238283,-0.005940425693405602
Gravity Index Centrality,0.15496394139065317,-0.05374194414516965,-0.1199374752048487,0.01803445453145051,0.023644130439310705
Gravity Model Centrality,0.15356851275486366,0.10886979306254184,-0.012394036413777601,0.018541443910968573,-0.04623913215788021
Local Gravity Model Centrality,0.15043594487425618,0.13608753058367848,-0.017112295728697234,0.015875983673282048,-0.07645930421292821
Laplacian Centrality,0.15543344873960183,0.08167196593415312,0.0077079588288612,0.0024602960180975762,-0.0774057497397091
Closeness Centrality,0.13641867361931198,-0.15236617297461705,0.1938559894088693,-0.23620880459107688,0.025513191180636902
Semi local centrality,0.15526553431488652,-0.0744253796294318,-0.08297603620323284,-0.011622291403007816,0.010218159011265923
Eccentricity Centrality,0.06832152425151786,-0.001692294510145331,0.36819714288200855,-0.16500180750152776,0.5933986899818366
Density Centrality,0.1498063704657254,0.14448028353838377,0.03637719003479014,0.00909658288481182,-0.06997352918740651
MDD Value,0.15782793576459006,0.009893500037377313,-0.015546056045163483,0.051031151603451785,0.02996785923967347
EHCC Value,0.15775493539321936,-0.013986403551752895,-0.06584050700058,0.01068013807233671,-0.013376252572764931
HCC Value,0.14370462091755315,-0.18384087380949282,0.04610100773497159,-0.08078951124229183,-0.02978449449852806
P Value,0.12674794920634402,-0.2492225591695209,0.12957910681178353,-0.12648836323797757,-0.06216920766432217
Extended Degree,0.15541501788791964,-0.07440580387396088,-0.07457854499712258,-0.008819306344485335,0.018437040542254285
Eigenvector Centrality,0.15572593741722426,-0.05847560402032857,-0.09755800058450798,-0.0012611602289652295,-0.0044595546343573055
CLC Values,0.15734905215723338,0.025399894567400678,-0.04755081364238153,-0.03080377651109102,0.027152062533039947
Centrality Values,0.15797253121376653,0.01626229201583392,-0.03850744490427888,0.01616557242799528,-0.01085618631717137
Constraint Coefficients,0.09563957282828958,-0.25990171398141143,0.30387548014408206,0.285152373525811,0.009629009290477053
HVGc Index,0.15406892769294234,0.030854107921253923,-0.1420127891074325,0.0243236168166011,-0.0032362034623883637
PE Values,0.15813400919528994,0.010395292968270088,-0.03156731409318824,0.014661844736458773,-0.003937405271971433
H Values,0.1525526787696109,0.08719750174203228,-0.09611259617334426,0.025154555720685257,-0.060867691574377526
Volume Centrality,0.08303568302664308,-0.25072939475118106,0.2731590480531072,-0.46176897224708807,-0.16343397552104946
GIN Values,0.1524183481653865,-0.08774996900007583,0.06192914409591665,-0.15312551307117048,-0.05082455052280259
LGC Scores,0.15032776290045355,0.1335575121261549,0.005580737251075914,0.009740213558396599,-0.11332919434503491
DNC Scores,0.15611683541096558,0.06690589250588375,-0.003520989107152872,0.04944372201167918,0.016294633950563478
EIGSM Values,0.1566402683614631,-0.04917124137828189,-0.08050751247547802,-0.0013867959539090493,0.0004429972390973917
Societal Capital Scores,0.15529582299241085,-0.07600525605628453,-0.07544177908394654,-0.009499350042981362,0.018385360168481822
Improved Gravity Index Values,0.15335755721902425,-0.07353255219169148,-0.12865344621046318,0.017758103930422514,0.038743738044652205
Extended Improved Gravity Index Values,0.1556532761399527,-0.057134410271930225,-0.10264300947054442,0.0015199911574434784,0.001799445709758313
