Starting Node,Average Spreading Ability
379,2.73
380,1.92
340,6.15
361,4.37
371,3.3
376,1.65
211,5.18
332,4.7
322,4.57
350,7.32
356,8.04
341,8.07
353,4.83
329,7.95
333,4.57
335,4.61
367,2.1
352,6.56
362,5.35
369,2.02
378,1.58
339,6.25
355,7.79
331,7.12
351,6.45
343,3.11
220,3.93
324,5.49
377,2.22
330,4.44
373,1.15
364,2.44
347,3.69
325,2.96
323,2.1
374,2.24
328,3.98
357,3.12
337,3.64
344,2.39
334,3.02
336,3.4
349,2.44
359,4.08
375,2.7
348,3.94
326,2.13
126,3.32
346,3.52
360,3.89
321,1.83
345,3.44
366,1.96
327,2.15
370,1.86
372,2.55
365,1.38
338,3.83
354,4.2
363,1.93
368,3.43
381,1.36
358,1.3
342,1.26
