Starting Node,Average Spreading Ability
1,14.16
2,1.81
3,1.57
4,4.13
5,6.03
6,3.48
7,9.3
8,5.16
9,4.46
10,8.2
11,4.63
12,5.81
13,3.14
14,4.64
15,6.53
16,7.06
17,4.09
18,36.28
19,6.41
20,31.51
21,36.63
22,29.54
23,39.21
24,30.33
25,31.82
26,36.7
27,16.99
28,34.42
29,17.75
30,4.8
31,2.49
32,6.43
33,6.35
34,9.76
35,4.82
36,8.62
37,22.74
38,2.34
39,2.02
40,5.49
41,1.8
42,1.01
43,5.34
44,12.65
45,12.29
46,11.42
47,15.15
48,16.62
49,13.24
50,15.11
51,14.65
52,11.65
53,12.82
54,2.76
55,1.17
56,8.01
57,2.54
58,1.07
59,5.92
60,3.19
61,1.55
62,5.06
63,2.58
64,1.28
65,8.32
66,2.37
67,1.24
68,4.55
69,1.56
70,1.62
71,5.19
72,3.1
73,1.14
74,3.74
75,2.52
76,1.81
77,5.99
78,1.75
79,1.39
80,6.73
81,16.16
82,21.0
83,14.58
84,17.61
85,20.27
86,11.0
87,11.76
88,10.94
89,28.87
90,1.16
91,1.37
92,4.77
93,1.1
94,3.59
95,1.45
96,31.74
97,6.64
98,1.46
99,2.6
100,1.54
101,26.68
102,2.86
103,1.11
104,3.58
105,1.56
106,28.32
107,2.17
108,2.45
109,26.98
110,29.43
111,25.78
112,30.37
113,30.71
114,33.32
115,31.59
116,28.18
117,31.89
118,24.1
119,26.72
120,27.29
121,33.32
122,24.88
123,26.58
124,27.79
125,28.32
126,32.19
127,26.55
128,28.08
129,22.36
130,27.15
131,30.23
132,29.7
133,24.64
134,29.62
135,29.07
136,21.91
137,32.15
138,31.89
139,26.53
140,33.78
141,23.96
142,30.3
143,32.09
144,26.07
145,26.25
146,31.46
147,33.37
148,26.41
149,31.99
150,33.08
151,32.05
152,24.92
153,36.05
154,25.34
155,29.43
156,28.44
157,25.47
158,29.54
159,10.55
160,10.77
161,9.27
162,3.73
163,1.97
164,1.43
165,3.16
166,11.37
167,16.16
168,2.99
169,3.06
170,3.02
171,8.46
172,10.62
173,5.8
174,9.38
175,13.03
176,13.3
177,4.32
178,1.71
179,5.57
180,2.11
181,3.03
182,7.4
183,11.33
184,2.51
185,3.14
186,2.85
187,1.08
188,5.91
189,4.86
190,2.06
191,9.29
192,11.12
193,4.59
194,8.11
195,10.99
196,7.56
197,6.0
198,1.84
199,8.15
200,4.41
201,2.36
202,5.42
203,10.4
204,7.55
205,7.99
206,7.98
207,8.5
208,7.53
209,4.52
210,9.21
211,4.97
212,3.15
213,3.32
214,7.65
215,4.0
216,3.03
217,1.11
218,1.54
219,6.68
220,6.78
221,3.6
222,6.27
223,8.86
224,6.82
225,5.5
226,5.58
227,6.09
228,2.48
229,1.24
230,1.19
231,6.91
232,6.97
233,2.57
234,5.32
235,5.64
236,5.08
237,1.78
238,4.37
239,4.68
240,1.06
241,1.13
242,6.45
243,4.16
244,4.23
245,5.1
246,1.15
247,1.83
248,3.39
249,2.99
250,1.37
251,2.81
252,1.15
253,1.73
254,1.32
255,8.58
256,1.12
257,11.29
258,1.13
259,2.4
260,8.3
261,1.12
262,1.49
263,1.32
264,3.61
265,3.55
266,1.14
267,5.39
268,2.86
269,3.29
270,3.01
271,8.02
272,3.02
273,4.04
274,2.57
275,3.89
276,1.77
277,1.4
278,5.03
279,5.1
280,4.74
281,4.93
282,3.62
283,3.19
284,5.49
285,5.45
286,4.74
287,5.18
288,36.11
289,1.46
290,2.43
291,3.37
292,1.37
293,1.46
294,5.73
295,1.98
296,1.05
297,4.48
298,2.05
299,1.08
300,4.81
301,2.42
302,1.02
303,4.88
304,2.0
305,2.19
306,6.79
307,2.48
308,1.17
309,6.92
310,1.78
311,1.17
312,6.7
313,1.91
314,1.87
315,6.64
316,2.54
317,1.08
318,4.22
319,1.21
320,1.1
321,6.36
322,2.35
323,1.69
324,1.98
325,6.09
326,1.14
327,5.57
328,4.78
329,5.21
330,4.4
331,5.23
332,5.1
333,5.31
334,3.76
335,4.88
336,5.62
337,2.23
338,3.47
339,2.24
340,2.73
341,1.43
342,5.9
343,3.85
344,1.14
345,5.51
346,1.26
347,1.07
348,6.46
349,1.61
350,1.08
351,6.12
352,1.39
353,1.11
354,5.58
355,1.47
356,1.23
357,4.83
358,1.73
359,2.26
360,6.77
361,2.2
362,1.1
363,6.1
364,1.67
365,1.13
366,1.15
367,1.32
368,2.17
369,1.2
370,2.36
371,5.18
372,6.07
373,4.12
374,6.64
375,6.58
376,8.92
377,4.25
378,6.3
379,6.76
380,5.66
381,3.31
382,2.97
383,2.36
384,2.15
385,1.22
386,1.13
387,3.66
388,1.18
389,1.26
390,1.31
391,1.08
392,1.19
393,1.42
394,1.1
395,1.49
396,2.87
397,1.06
398,1.21
399,2.68
400,1.14
401,1.34
402,1.35
403,1.11
404,1.37
405,4.2
406,1.09
407,1.2
408,2.22
409,1.09
410,1.21
411,2.96
412,1.74
413,1.34
414,2.05
415,5.77
416,4.16
417,4.17
418,7.11
419,4.94
420,4.11
421,5.6
422,3.02
423,5.58
424,4.18
425,1.91
426,1.47
427,1.18
428,2.29
429,1.32
430,1.51
431,1.85
432,1.38
433,1.12
434,2.75
435,3.34
436,1.16
437,1.49
438,1.06
439,1.16
440,2.43
441,1.25
442,1.53
443,2.01
444,1.59
445,1.86
446,2.66
447,1.1
448,1.29
449,3.86
450,1.59
451,1.71
452,1.14
453,1.06
454,1.17
455,1.28
456,1.98
457,1.41
458,1.33
459,7.83
460,5.18
461,3.46
462,2.27
463,1.07
464,1.43
465,1.14
466,1.33
467,1.13
468,3.89
469,2.22
470,1.21
471,1.39
472,1.82
473,1.55
474,1.23
475,2.05
476,1.27
477,3.21
478,1.32
479,2.18
480,1.28
481,1.32
482,1.17
483,3.27
484,1.14
485,2.71
486,1.35
487,1.53
488,1.42
489,1.69
490,2.1
491,1.64
492,1.15
493,2.48
494,1.26
495,1.43
496,1.88
497,1.19
498,1.11
499,1.91
500,1.61
501,1.42
502,2.05
503,1.38
504,1.09
505,2.2
506,1.2
507,1.58
508,2.21
509,1.28
510,1.44
511,1.1
512,1.26
513,1.18
514,1.94
515,1.94
516,3.12
517,36.97
518,39.84
519,1.89
520,7.99
521,1.26
522,1.05
523,1.1
524,1.39
525,1.62
526,1.13
527,1.14
528,2.09
529,2.3
530,2.81
531,2.61
532,3.01
533,5.39
534,1.73
535,6.21
536,6.74
537,7.77
538,1.14
539,5.44
540,2.11
541,34.31
542,34.34
543,4.06
544,1.52
545,1.83
546,2.21
547,1.1
548,1.07
549,2.3
550,3.02
551,2.03
552,4.85
553,2.94
554,1.12
555,4.91
556,2.34
557,3.92
558,2.69
559,1.39
560,1.91
561,10.51
562,1.25
563,2.12
564,1.3
565,1.49
566,1.83
567,1.61
568,1.32
569,1.23
570,1.22
571,1.42
572,1.27
573,1.25
574,2.18
575,1.62
576,1.15
577,2.79
578,1.19
579,2.37
580,1.26
581,1.81
582,1.43
583,1.25
584,1.4
585,3.27
586,1.62
587,2.35
588,1.49
589,1.18
590,1.61
591,1.25
592,2.64
593,1.32
594,1.84
595,4.88
596,1.46
597,3.71
598,1.78
599,30.67
600,1.72
601,1.14
602,1.01
603,1.34
604,3.03
605,2.44
606,3.54
607,10.33
608,8.3
609,1.11
610,2.89
611,29.39
612,29.25
613,2.66
614,1.15
615,1.07
616,1.48
617,2.67
618,1.07
619,1.06
620,4.35
