Starting Node,Average Spreading Ability
1,1.41
2,1.6
3,1.74
4,1.61
5,1.45
6,2.43
7,2.73
8,1.9
9,1.59
10,3.33
11,1.71
12,2.42
13,2.17
14,2.16
15,2.07
16,3.3
17,2.78
18,2.39
19,1.43
20,2.98
21,3.84
22,3.3
23,2.38
24,2.03
25,2.97
26,2.33
27,2.53
28,2.71
29,2.08
30,3.01
31,2.05
32,3.39
33,1.72
34,3.51
35,2.16
36,1.86
37,2.48
38,3.34
39,1.71
40,2.5
41,3.6
42,3.16
43,2.94
44,3.21
45,2.1
46,2.68
47,3.06
48,3.28
49,3.28
50,3.32
51,2.84
52,3.58
53,3.29
54,3.22
55,2.98
56,4.15
57,3.05
58,3.73
59,2.96
60,3.27
61,3.89
62,3.29
63,3.82
64,2.23
65,2.57
66,2.69
67,1.76
68,2.19
69,1.5
70,1.78
71,1.84
72,1.88
73,1.92
74,1.69
75,1.69
76,1.45
77,1.75
78,2.24
79,1.49
80,1.91
81,1.93
82,1.64
83,1.57
84,3.08
85,1.67
86,1.42
87,1.34
88,1.8
89,1.95
90,1.9
91,1.68
92,1.71
93,1.92
94,1.56
95,1.87
96,2.29
97,2.35
98,1.98
99,2.72
100,1.44
101,1.7
102,3.14
103,1.85
104,3.02
105,2.35
106,2.84
107,3.48
108,1.97
109,2.2
110,2.94
111,2.63
112,3.56
113,3.13
114,3.2
115,3.34
116,1.62
117,1.64
118,1.28
119,1.88
120,1.39
121,1.7
122,1.48
123,1.75
124,1.83
125,1.49
126,1.98
127,2.68
128,3.18
129,1.93
130,1.91
131,1.5
132,1.83
133,2.32
134,2.79
135,2.94
136,2.15
137,2.26
138,2.43
139,2.16
140,1.69
141,2.68
142,2.23
143,1.88
144,1.69
145,1.35
146,1.23
147,1.6
148,3.24
149,1.89
150,2.05
151,2.38
152,1.4
153,2.06
154,2.85
155,2.31
156,1.61
157,1.92
158,2.12
159,2.21
160,1.87
161,2.36
162,1.97
163,1.32
164,3.2
165,1.45
166,1.56
167,3.14
168,2.67
169,2.13
170,1.75
171,1.92
172,1.73
173,1.95
174,2.26
175,1.97
176,2.12
177,2.19
178,1.96
179,2.29
180,1.91
181,3.14
182,1.96
183,2.73
184,1.98
185,3.06
186,1.96
187,1.58
188,2.22
189,2.04
190,1.67
191,1.66
192,1.81
193,2.12
194,2.04
195,2.03
196,2.04
197,1.95
198,1.8
199,1.99
200,2.12
201,1.68
202,1.42
203,1.74
204,1.75
205,1.97
206,1.53
207,1.86
208,1.79
209,2.19
210,1.61
211,1.6
212,1.65
213,1.58
214,1.75
215,1.72
216,1.5
217,1.82
218,2.02
