Starting Node,Average Spreading Ability
1,62.14
2,54.68
3,76.3
4,54.93
5,46.08
6,72.61
7,74.93
8,75.53
9,72.14
10,75.87
11,63.19
12,69.98
13,69.15
14,76.01
15,70.91
16,71.61
17,71.85
18,75.38
19,63.45
20,69.5
21,72.31
22,64.78
23,62.97
24,65.9
25,67.5
26,58.36
27,64.12
28,72.89
29,53.39
30,67.96
31,57.52
32,73.83
33,43.79
34,30.47
35,38.89
36,35.12
37,33.32
38,65.11
39,64.31
40,74.12
41,50.81
42,51.05
43,71.53
44,69.98
45,72.62
46,77.19
47,75.26
48,68.53
49,68.88
50,65.35
51,62.17
52,66.61
53,55.4
54,64.35
55,10.76
56,18.89
57,19.47
58,25.09
59,21.24
60,56.78
61,50.47
62,49.84
63,69.69
64,63.94
65,59.2
66,66.03
67,55.49
68,70.64
69,36.13
70,29.14
71,35.32
72,34.16
73,34.13
74,63.84
75,52.29
76,44.16
77,64.46
78,58.93
79,56.78
80,57.77
81,57.65
82,59.56
83,71.49
84,36.73
85,40.74
86,38.2
87,38.28
88,36.57
89,33.84
90,39.96
91,69.82
92,65.64
93,69.69
94,67.44
95,28.62
96,39.24
97,35.86
98,39.65
99,35.9
100,40.88
101,66.17
102,63.21
103,62.91
104,59.39
105,71.97
106,39.63
107,41.94
108,35.08
109,46.3
110,60.12
111,15.5
112,60.88
113,57.18
114,68.47
115,30.35
116,41.66
117,32.57
118,34.06
119,59.4
120,59.04
121,62.04
122,33.33
123,48.43
124,32.85
125,41.96
