Starting Node,Average Spreading Ability
1,15.61
2,18.3
3,14.27
4,16.82
5,13.75
6,15.96
7,19.6
8,16.33
9,26.73
10,14.65
11,18.58
12,13.32
13,18.59
14,8.71
15,23.9
16,13.08
17,15.39
18,20.58
19,17.33
20,14.87
21,12.75
22,12.2
23,10.71
24,10.92
25,21.79
26,13.2
27,21.91
28,27.11
29,6.97
30,13.82
31,9.3
32,6.12
33,4.31
34,10.22
35,13.66
36,24.7
37,11.55
38,23.28
39,20.45
40,19.25
41,21.6
42,16.45
43,12.75
44,17.09
45,19.63
46,14.78
47,16.04
48,19.88
49,20.82
50,6.44
51,24.22
52,15.02
53,25.03
54,5.18
55,19.37
56,19.13
57,11.92
58,24.39
59,5.41
60,15.57
61,21.72
62,17.43
63,23.21
64,18.56
65,9.07
66,15.74
67,21.39
68,24.36
69,24.44
70,12.22
71,14.43
72,7.05
73,20.16
74,14.36
75,31.81
76,6.59
77,11.44
78,23.02
79,34.89
80,12.25
81,17.8
82,25.03
83,19.81
84,14.43
85,12.92
86,7.59
87,9.6
88,11.23
89,17.2
90,27.05
91,5.67
92,21.29
93,19.08
94,22.62
95,19.24
96,12.37
97,12.76
98,15.68
99,14.33
100,19.57
101,14.55
102,14.79
103,29.18
104,10.26
105,6.34
106,10.45
107,13.91
108,18.01
109,14.8
110,15.91
111,11.34
112,10.69
113,20.18
114,18.2
115,10.86
116,6.56
117,14.3
118,10.33
119,13.31
120,4.38
121,12.07
122,10.09
123,7.88
124,5.57
125,20.18
126,12.76
127,13.57
128,24.01
129,3.57
130,10.49
131,22.51
132,15.65
133,14.7
134,10.35
135,11.84
136,5.38
137,13.74
138,24.35
139,21.3
140,16.16
141,12.68
142,17.11
143,2.38
144,23.07
145,21.59
146,15.8
147,4.94
148,5.91
149,9.58
150,20.94
151,7.34
152,7.42
153,14.71
154,26.66
155,12.05
156,8.67
157,6.77
158,15.09
159,12.79
160,15.18
161,25.13
162,12.12
163,13.15
164,14.38
165,3.75
166,9.48
167,29.69
168,19.67
169,8.86
170,14.46
171,12.0
172,10.2
173,12.77
174,10.3
175,7.57
176,11.92
177,10.12
178,8.77
179,24.88
180,10.12
181,6.23
182,7.44
183,17.25
184,7.39
185,13.54
186,14.21
187,5.77
188,7.6
189,12.98
190,11.27
191,13.32
192,9.37
193,27.25
194,12.78
195,18.37
196,13.49
197,12.02
198,22.86
199,15.65
200,6.85
201,14.1
202,3.39
203,11.63
204,2.09
205,12.27
206,21.25
207,12.19
208,12.6
209,16.4
210,15.15
211,11.25
212,19.12
213,7.83
214,10.51
215,11.7
216,8.78
217,10.25
218,10.79
219,5.65
220,11.74
221,10.57
222,14.45
223,8.63
224,14.83
225,9.01
226,5.83
227,7.17
228,7.44
229,18.21
230,12.48
231,8.39
232,6.22
233,13.79
234,11.14
235,14.13
236,17.76
237,8.84
238,15.95
239,8.82
240,7.72
241,17.25
242,13.65
243,2.62
244,4.78
245,13.24
246,8.27
247,2.66
248,5.03
249,12.91
250,4.94
251,8.86
252,14.99
253,8.5
254,11.17
255,13.76
256,12.12
257,16.25
258,18.52
259,17.47
260,2.99
261,4.25
262,14.04
263,15.34
264,20.36
265,4.9
266,14.61
267,9.6
268,13.03
269,2.41
270,9.77
271,1.82
272,11.79
273,11.31
274,2.64
275,5.37
276,1.14
277,10.55
278,14.99
279,6.76
280,6.65
281,4.9
282,6.48
283,12.78
284,8.74
285,9.46
286,3.76
287,3.25
288,10.72
289,3.66
290,4.65
291,9.73
292,12.19
293,15.33
294,8.32
295,8.42
296,9.97
297,11.91
298,14.18
299,8.33
300,12.82
301,9.82
302,10.51
303,13.67
304,4.64
305,13.03
306,13.06
307,12.61
308,9.6
309,18.42
310,13.0
311,14.6
312,16.43
313,14.09
314,12.53
315,15.91
316,8.26
317,25.87
318,8.57
319,12.4
320,14.21
321,15.31
322,13.69
323,24.83
324,4.58
325,11.48
326,4.85
327,7.5
328,11.1
329,7.59
330,12.91
331,12.28
332,8.2
333,13.39
334,6.37
335,5.39
336,5.39
337,11.44
338,14.93
339,15.13
340,12.84
341,8.13
342,8.13
343,3.28
344,11.07
345,4.34
346,1.69
347,11.24
348,10.07
349,1.67
350,9.93
351,11.64
352,6.0
353,4.94
354,8.49
355,5.75
356,2.79
357,4.53
358,8.84
359,1.61
360,12.06
361,21.66
362,7.33
363,9.84
364,16.31
365,23.01
366,2.26
367,9.09
368,10.07
369,5.63
370,23.31
371,6.84
372,15.16
373,6.72
374,15.73
375,5.15
376,12.17
377,3.46
378,6.22
379,18.65
380,17.19
381,21.72
382,14.28
383,3.72
384,6.95
385,6.91
386,10.71
387,12.08
388,10.09
389,14.01
390,1.59
391,4.29
392,5.18
393,1.17
394,3.52
395,1.53
396,13.0
397,14.53
398,10.68
399,12.64
400,16.69
401,7.8
402,7.83
403,10.51
404,7.43
405,4.2
406,17.05
407,17.29
408,15.35
409,6.14
410,9.84
411,7.52
412,4.17
413,4.84
414,13.81
415,9.49
416,10.15
417,27.34
418,5.39
419,7.7
420,2.93
421,13.29
422,9.44
423,11.96
424,18.06
425,9.06
426,6.88
427,14.64
428,10.56
429,20.32
430,3.09
431,2.9
432,5.76
433,10.79
434,7.03
435,9.69
436,2.56
437,9.27
438,1.25
439,3.85
440,10.23
441,10.4
442,7.1
443,7.84
444,3.1
445,6.13
446,4.39
447,8.92
448,9.2
449,11.39
450,11.93
451,22.0
452,11.19
453,2.86
454,4.51
455,2.66
456,5.0
457,1.14
458,3.91
459,4.98
460,12.92
461,10.58
462,11.78
463,4.92
464,2.61
465,7.18
466,5.28
467,3.36
468,5.57
469,4.57
470,12.7
471,11.79
472,5.47
473,3.06
474,1.76
475,1.45
476,7.27
477,7.89
478,2.57
479,2.83
480,7.01
481,1.28
482,1.74
483,14.33
484,2.16
485,4.96
486,6.83
487,2.03
488,5.5
489,9.74
490,6.49
491,14.31
492,3.42
493,11.39
494,5.53
495,7.7
496,2.66
497,5.07
498,9.34
499,2.91
500,1.26
501,1.04
502,2.41
503,2.59
504,11.54
505,5.12
506,12.21
507,8.91
508,11.13
509,7.07
510,8.24
511,8.67
512,5.89
513,8.86
514,17.64
515,7.27
516,4.3
517,7.49
518,2.51
519,12.95
520,4.14
521,8.71
522,3.26
523,4.91
524,3.82
525,2.25
526,7.61
527,9.36
528,3.26
529,8.38
530,6.75
531,6.6
532,11.71
533,8.34
534,9.5
535,2.99
536,2.32
537,8.58
538,3.69
539,15.23
540,3.95
541,4.24
542,7.85
543,5.92
544,4.97
545,4.31
546,6.14
547,1.23
548,5.64
549,11.25
550,7.25
551,6.04
552,6.18
553,4.19
554,7.65
555,5.42
556,4.76
557,1.03
558,2.32
559,1.25
560,1.66
561,3.23
562,4.45
