Starting Node,Average Spreading Ability
379,3.7
380,2.25
340,8.75
361,5.9
371,3.69
376,2.26
211,7.19
332,6.3
322,7.84
350,10.16
356,11.33
341,11.46
353,6.2
329,10.77
333,7.56
335,5.83
367,2.79
352,9.25
362,7.19
369,3.24
378,1.76
339,9.1
355,10.8
331,9.56
351,9.09
343,5.18
220,5.76
324,7.55
377,2.63
330,6.13
373,1.58
364,3.12
347,4.88
325,3.91
323,3.24
374,3.2
328,5.52
357,5.1
337,5.7
344,3.91
334,4.03
336,4.63
349,4.87
359,5.68
375,2.99
348,4.9
326,3.32
126,4.73
346,4.47
360,4.98
321,1.95
345,5.77
366,2.74
327,2.91
370,2.56
372,3.12
365,2.11
338,6.19
354,5.09
363,2.37
368,3.56
381,1.67
358,1.59
342,1.4
