Degree Centrality,Betweenness Centrality,Closeness Centrality,Average Spreading Ability
0.0,0.016757976150130825,0.004473737315189433,0.006281489236406465
0.0,0.016757976150130825,0.004473737315189433,0.004776549106850753
0.01886792446208616,0.027070576811794415,0.002288547247290381,0.009422233854609701
0.0,0.02594263621745026,0.009098920579537834,0.0069358110318654695
0.0,0.06380921693121717,0.011403679265039799,0.004580252568213049
0.009433962084816666,0.04834031578886681,0.006844062411572058,0.012432114113721133
0.0,0.02594263621745026,0.009098920579537834,0.009814826931885103
0.009433962084816666,0.009023525653883131,0.002201711321714178,0.004841981286396652
0.0,0.0,0.0,0.007393836288686776
0.0,0.03480502745789709,0.004577720860909669,0.006804946672773671
0.009433962084816666,0.009023525653883131,0.002201711321714178,0.00569259962049336
0.009433962084816666,0.03915565587140235,0.012249927115879262,0.011974088856899824
0.009433962084816666,0.031421205225299675,0.009681784756633173,0.012301249754629328
0.0,0.07669996775829666,0.017679856410435735,0.008179022443237585
0.0,0.03625523687911385,0.017914285795492042,0.008048158084145787
0.0,0.03625523687911385,0.017914285795492042,0.006804946672773671
0.009433962084816666,0.07669996775829666,0.017679856410435735,0.009945691290976907
0.009433962084816666,0.06848211402174005,0.01654790469215327,0.01131976706144082
0.0,0.03367708671369795,0.015272110977242332,0.0
0.0,0.03367708671369795,0.015272110977242332,0.003729634234116341
0.0,0.06767644210441352,0.01350950265745681,0.0028135837204737273
0.0,0.0017724782480893657,0.012958495606552071,0.011974088856899824
0.009433962084816666,0.06767644210441352,0.014665417939161296,0.012235817575083428
0.0,0.01514663231547776,0.009534022919107668,0.005954328338676963
0.0,0.0,7.169537173339463e-05,0.0010469148727344118
0.0,0.0,7.169537173339463e-05,0.00379506641366224
0.0,0.0,0.0,0.0030753124386573303
0.0,0.07541089260066122,0.01676908609259712,0.001374075770463914
0.0,0.0,7.169537173339463e-05,0.004056795131845843
0.0,0.04189494030039957,0.007092191034402504,0.008048158084145787
0.0,0.002900418992288502,0.014271824155344667,0.007001243211411374
0.0,0.01772478248089366,0.012077258797877473,0.010534580906890011
