Starting Node,Average Spreading Ability
1,1.48
2,1.07
3,19.96
4,17.39
5,1.11
6,1.75
7,1.07
8,1.09
9,1.11
10,1.28
11,1.04
12,1.07
13,1.09
14,3.24
15,1.51
16,1.08
17,1.05
18,1.58
19,1.48
20,1.15
21,19.39
22,16.85
23,18.62
24,16.62
25,20.2
26,18.26
27,19.2
28,18.9
29,19.9
30,17.3
31,17.18
32,18.39
33,18.07
34,20.6
35,15.62
36,20.29
37,18.72
38,18.97
39,19.12
40,16.16
41,19.48
42,17.6
43,17.32
44,17.5
45,18.15
46,17.7
47,21.09
48,18.64
49,18.92
50,17.91
51,18.3
52,19.74
53,18.87
54,18.52
55,16.68
56,19.66
57,19.27
58,19.51
59,18.49
60,20.62
61,20.39
62,18.84
63,18.35
64,15.09
65,20.18
66,20.73
67,18.79
68,18.07
69,17.02
70,1.04
71,1.08
72,1.68
73,1.06
74,1.16
75,1.08
76,1.1
77,1.05
78,1.06
79,1.08
80,1.08
81,1.04
82,1.09
83,1.58
84,1.09
85,1.3
86,1.05
87,1.01
88,1.03
89,1.13
90,1.06
91,1.11
92,6.54
93,2.68
94,2.79
95,4.04
96,2.07
97,4.64
98,4.84
99,2.76
100,2.25
101,2.18
102,1.5
103,1.32
104,1.66
105,2.21
106,1.49
107,1.89
108,1.65
109,3.24
110,2.99
111,3.02
112,3.28
113,2.13
114,1.26
115,1.84
116,1.09
117,1.58
118,1.58
119,4.66
120,6.41
121,5.33
122,4.95
123,4.88
124,4.79
125,1.5
126,1.49
127,1.53
128,1.85
129,1.25
130,1.61
131,1.11
132,1.04
133,1.06
134,1.05
135,1.77
136,1.04
137,1.14
138,1.06
139,1.05
140,1.07
141,1.03
142,1.49
143,1.12
144,1.29
145,1.2
146,1.15
147,1.05
148,1.07
149,1.12
150,1.14
151,1.16
152,1.07
153,1.05
154,1.15
155,1.06
156,1.24
157,1.05
158,1.22
159,1.03
160,1.09
161,2.0
162,1.05
163,1.03
164,1.06
165,1.09
166,1.18
167,1.45
168,1.01
169,1.09
170,1.04
171,1.63
172,1.1
173,1.13
174,1.09
175,1.1
176,1.07
177,1.33
178,1.07
179,1.07
180,2.19
181,2.51
182,2.93
183,2.96
184,7.56
185,6.16
186,1.09
187,1.08
188,1.13
189,1.05
190,1.05
191,1.23
192,1.13
193,1.03
194,1.59
195,1.05
196,1.07
197,1.12
198,1.05
199,1.05
200,1.27
201,1.05
202,1.04
203,1.03
204,1.09
205,1.55
206,1.04
207,1.02
208,1.08
209,1.12
210,1.06
211,1.19
212,1.09
213,1.08
214,1.05
215,1.06
216,1.63
217,1.01
218,1.1
219,1.01
220,1.21
221,1.09
222,1.1
223,1.05
224,1.13
225,1.09
226,1.01
227,1.03
228,1.09
229,3.67
230,3.14
231,3.06
232,5.08
233,3.33
234,4.82
235,7.12
236,3.06
237,31.49
238,3.75
239,3.73
240,2.22
241,5.2
242,4.02
243,4.4
244,3.33
245,3.93
246,2.82
247,3.48
248,3.42
249,1.11
250,1.05
251,1.58
252,1.06
253,1.07
254,1.1
255,1.08
256,29.91
257,28.51
258,29.24
259,31.7
260,32.4
261,29.69
262,32.98
263,31.84
264,30.9
265,27.37
266,27.67
267,26.14
268,30.04
269,29.04
270,33.71
271,33.35
272,30.81
273,31.03
274,24.56
275,30.91
276,30.2
277,29.82
278,31.48
279,27.96
280,33.39
281,30.92
282,33.95
283,33.75
284,34.27
285,25.48
286,32.77
287,28.41
288,30.94
289,23.96
290,32.56
291,29.74
292,30.89
293,31.41
294,26.85
295,30.28
296,30.15
297,31.52
298,30.21
299,34.15
300,32.73
301,29.64
302,30.79
303,28.99
304,28.53
305,33.21
306,35.27
307,33.17
308,30.74
309,29.42
310,30.16
311,27.59
312,29.29
313,1.09
314,1.03
315,1.21
316,1.07
317,1.05
318,1.05
319,1.08
320,1.07
321,1.05
322,1.01
323,1.09
324,3.18
325,1.11
326,2.01
327,4.08
328,1.53
329,1.13
330,1.04
331,1.03
332,1.18
333,1.05
334,1.04
335,1.05
336,1.12
337,1.09
338,1.07
339,1.03
