Starting Node,Average Spreading Ability
379,1.47
380,1.23
340,2.29
361,1.59
371,1.58
376,1.23
211,1.97
332,1.81
322,1.93
350,2.15
356,2.85
341,2.8
353,2.01
329,3.2
333,1.98
335,1.78
367,1.31
352,2.01
362,1.56
369,1.54
378,1.25
339,2.46
355,2.89
331,2.19
351,2.25
343,1.62
220,1.86
324,2.32
377,1.36
330,1.53
373,1.05
364,1.24
347,1.45
325,1.5
323,1.37
374,1.16
328,1.58
357,1.61
337,1.63
344,1.38
334,1.5
336,1.69
349,1.34
359,1.32
375,1.26
348,1.91
326,1.31
126,1.63
346,1.37
360,1.68
321,1.23
345,1.89
366,1.41
327,1.32
370,1.47
372,1.6
365,1.15
338,1.62
354,1.66
363,1.13
368,1.69
381,1.14
358,1.08
342,1.15
