1.713611407443649537e-01,1.119999999999999885e-01,7.637795278179676517e-01,4.351308549188028785e-01,1.775110649060858969e-01,2.063492063492063378e-01,3.053988888509507893e-01,1.244420611028924060e-03,2.057048269683628694e-01,1.521583293491887978e-01,5.084879078666618840e-03,2.639593908629441210e-01,1.402448348352276497e-01,0.000000000000000000e+00,5.236050026779912742e-02,2.555555555555555358e-01,1.454224987719187068e-01,2.770460263010434132e-01,2.641509433962264120e-01,2.133758542923662738e-01,1.420723671636400787e-01,2.500000000000000000e-01,1.316455696022047761e-01,4.967025200031634918e-02,2.149681872370895752e-01
2.921927143461607868e-01,3.519999999999999796e-01,9.527559051100502607e-01,3.879801368943767148e-01,3.704578745866141110e-01,5.238095238095237249e-01,3.410467369284381212e-01,6.038343834799307858e-04,4.532552637774442950e-01,4.234676660019692784e-01,5.084879078666618840e-03,3.553299492385786351e-01,3.180779411410650792e-01,0.000000000000000000e+00,1.529573096464463544e-01,2.888888888888889173e-01,2.847278383012357694e-01,3.828622172028245951e-01,6.037735849056604653e-01,6.066879271461831369e-01,3.773166375435549891e-01,6.249999691874990049e-01,4.886075949039961897e-01,1.174539145520436534e-01,1.526590326136856579e-01
6.810506875737580568e-02,3.200000000000000067e-02,5.748031493920268131e-01,3.437713058649844999e-01,9.261446864665352774e-02,7.936507936507936067e-02,1.896075698172031421e-01,3.371604007333028007e-04,1.032121618215413594e-01,6.558963355121572025e-02,5.084879078666618840e-03,5.329949238578680221e-02,6.036155688540440628e-02,0.000000000000000000e+00,1.458084160596032595e-02,1.333333333333333315e-01,7.321928461970120261e-02,1.197276899674817874e-01,1.886792452830188815e-01,8.227183000776067123e-02,5.016689952417510701e-02,1.249999691874990049e-01,4.303797467274750321e-02,1.394341566175342356e-02,1.345729760648123052e-01
1.120438227943924558e-01,4.000000000000000083e-02,5.748031493920268131e-01,5.117541269628236300e-01,1.157680858083168923e-01,9.523809523809523281e-02,2.873713452008452851e-01,3.989791575440982535e-03,1.291131415492116075e-01,7.097353578202014734e-02,5.084879078666618840e-03,1.725888324873096347e-01,8.490804255330036687e-02,0.000000000000000000e+00,2.254954003435574728e-02,1.888888888888888840e-01,1.220114049196979605e-01,2.021607219212084583e-01,1.886792452830188815e-01,8.227183000776067123e-02,6.365761037033511316e-02,1.249999691874990049e-01,4.810126580884565434e-02,2.736023414362545592e-02,1.974223674583361066e-01
1.340131998129007740e-01,8.799999999999999489e-02,7.637795278179676517e-01,3.019567843242517702e-01,1.389217029699802708e-01,1.746031746031745935e-01,2.090378555035379005e-01,1.745141319164548272e-04,1.719874704387263364e-01,1.425279008513145318e-01,5.084879078666618840e-03,8.629441624365480346e-02,1.040267962878671654e-01,0.000000000000000000e+00,3.208439749138030511e-02,1.777777777777777846e-01,1.092379471433952837e-01,2.394553794004068148e-01,2.641509433962264120e-01,2.133758542923662738e-01,1.091887594761250940e-01,2.500000000000000000e-01,1.164556961939103297e-01,2.952675851689101627e-02,3.036851218544725853e-02
9.886219658328745941e-02,1.600000000000000033e-02,7.874015248062526950e-03,3.013125754932224343e-01,9.261446864665352774e-02,6.349206349206348854e-02,1.911319671646047602e-01,1.521841990465821733e-04,2.628266169851073419e-02,2.019265071290629598e-02,5.084879078666618840e-03,7.106598984771572702e-02,2.404328645305064266e-02,0.000000000000000000e+00,7.435784484881821296e-03,1.777777777777777846e-01,7.585277348477585668e-02,1.897291694281423580e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.993083325493511165e-02,0.000000000000000000e+00,1.012658227219630572e-02,9.524857253373951449e-03,0.000000000000000000e+00
2.460570226072932576e-01,2.520000000000000018e-01,9.149606298784054292e-01,3.557213796805797079e-01,3.009970231016239617e-01,3.968253968253968034e-01,3.113710820557773484e-01,3.472510492868329966e-04,3.563263576751130035e-01,3.205259613066141489e-01,5.084879078666618840e-03,3.248730964467004823e-01,2.449746304661782337e-01,0.000000000000000000e+00,1.145452990642800845e-01,2.888888888888889173e-01,2.148678071555406577e-01,3.392037887663740259e-01,5.283018867924529349e-01,4.755839028615774788e-01,2.887838476156300294e-01,5.000000000000000000e-01,3.417721519889761472e-01,9.285485822716919857e-02,9.981862433453028705e-02
9.886219658328745941e-02,1.600000000000000033e-02,7.874015248062526950e-03,3.013125754932224343e-01,9.261446864665352774e-02,6.349206349206348854e-02,1.911319671646047602e-01,1.521841990465821733e-04,2.628266169851073419e-02,2.019265071290629598e-02,5.084879078666618840e-03,7.106598984771572702e-02,2.404328645305064266e-02,0.000000000000000000e+00,7.435784484881821296e-03,1.777777777777777846e-01,7.585277348477585668e-02,1.897291694281423580e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.993083325493511165e-02,0.000000000000000000e+00,1.012658227219630572e-02,9.524857253373951449e-03,0.000000000000000000e+00
1.318162621110499644e-01,5.600000000000000117e-02,5.748031493920268131e-01,3.937887531874915137e-01,1.312038305827591400e-01,1.269841269841269771e-01,2.556315719292728827e-01,3.213929870235204670e-04,1.131877798809227120e-01,8.150254281857949312e-02,5.084879078666618840e-03,2.182741116751268917e-01,7.693883426447058194e-02,0.000000000000000000e+00,2.541009844238951293e-02,2.222222222222222099e-01,1.102125454095705809e-01,2.270238269073407145e-01,1.886792452830188815e-01,8.227183000776067123e-02,7.883466007226511141e-02,1.249999691874990049e-01,5.822784808104196352e-02,3.199664882378025488e-02,5.555418862477974618e-02
5.272650484441998575e-02,3.200000000000000067e-02,5.748031493920268131e-01,2.665682458730371795e-01,6.174297909776901849e-02,7.936507936507936067e-02,1.437118159843840670e-01,9.189338029792602650e-05,8.996986664093481467e-02,6.496641586793003298e-02,5.084879078666618840e-03,4.314720812182740867e-02,4.883807123799440569e-02,0.000000000000000000e+00,9.472701588967430419e-03,8.888888888888887840e-02,5.287713845783309496e-02,1.133639190102296301e-01,1.886792452830188815e-01,8.227183000776067123e-02,4.342154410109511087e-02,1.249999691874990049e-01,4.303797467274750321e-02,1.061528395362161536e-02,1.198675722460038617e-01
